gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,shar_o,amb_o,fun_o,intel_o,like_o,prob_o,met_o,age,field_cd,race,imprace,career_c,income,dec_o
0,0,32,3,20,20,20,15,10,15,8,8,5,7,6,7,7,3,1,25,13,2,1,2,40163,0
0,0,24,4,25,26,15,10,9,15,7,8,1,6,5,5,3,2,1,25,13,2,1,4,40163,0
0,1,28,2,20,10,20,20,20,0,5,7,5,5,5,5,5,5,1,25,13,2,1,4,40163,0
0,1,29,2,30,15,20,10,10,15,9,9,6,7,8,8,8,5,1,25,13,2,1,4,40163,1
0,0,29,3,30,10,25,20,8,7,5,6,6,6,7,6,5,5,1,25,13,2,1,4,40163,0
0,0,30,6,30,0,30,30,10,0,7,10,5.433321123,10,10,10,10,1,1,25,13,2,1,4,40163,0
0,0,20,4,30,10,10,30,10,10,7,10,8,10,9,10,8,6,1,25,13,2,1,2,40163,0
0,1,30,2,25,25,25,25,0,0,7,10,5,6,7,7,7,5,1,25,13,2,1,2,40163,1
0,0,32,6,20,20,20,15,15,10,7,7,4,4,5,7,6,7,1,25,13,2,1,2,40163,0
0,0,23,2,25,20,15,20,5,15,6,8,3,5,5,8,5,1,1,27,5,3,5,2,21222.52049,0
0,0,30,2,20,10,22,20,15,13,5,6,6,6,5,8,6,6,1,27,5,3,5,2,5343.920438,0
0,0,28,2,40,20,20,20,0,0,9,10,5,8,9,10,7,7,1,27,5,3,5,2,41352.7254,0
0,0,31,4,16,16,20,16,16,16,7,9,5.137349997,6.515157095,7,9,8,3,1,27,5,3,5,10,39363.33374,1
0,0,29,1,20,15,20,15,15,15,10,10,8,9,10,10,9,6,1,27,5,3,5,10,43161.04139,1
0,1,32,3,20,20,20,15,10,15,4,6,9,6,7,7,6,5,1,27,5,3,5,10,31424.22285,0
0,0,24,4,25,26,15,10,9,15,5,8,5,4.869959903,6,8,7,4,1,27,5,3,5,10,40255.01624,0
0,0,29,4,15,20,20,20,5,20,5,5,5,5,5,5,9,5,1,27,5,3,5,10,4224.141533,1
0,0,28,2,20,10,20,20,20,0,5,7,5,9,6,10,5,5,1,27,5,3,5,10,46624.0083,0
0,0,29,2,30,15,20,10,10,15,10,9,6,7,6,9,7,5,1,27,5,3,5,7,47230.62715,1
0,1,29,3,30,10,25,20,8,7,5,5,6,5,5,5,7,7,1,27,5,3,5,7,45862.1745,0
0,0,30,6,30,0,30,30,10,0,5,10,4,5,5,10,8,2,1,27,5,3,5,7,53734.48687,0
0,0,20,4,30,10,10,30,10,10,6,10,10,7,8,10,7,5,1,27,5,3,5,7,36483.2218,0
0,0,30,2,25,25,25,25,0,0,6,8,5,7,7,8,5,5,1,27,5,3,5,7,50586.85183,0
0,0,32,6,20,20,20,15,15,10,7,7,4,6,6,6,6,6,1,27,5,3,5,7,43095.39096,0
0,1,23,2,25,20,15,20,5,15,6,8,7,7,8,7,8,7,1,26,13,2,4,6,31801.67271,1
0,1,30,2,20,10,22,20,15,13,5,6,7,8,5,7,5,6,1,26,13,2,4,6,21749.81207,0
0,1,28,2,40,20,20,20,0,0,9,10,9,9,9,10,9,9,0,26,13,2,4,6,54914.53241,0
0,0,31,4,16,16,20,16,16,16,10,9,3.52952994,10,7,10,9,3,1,26,13,2,4,6,46908.59892,1
0,0,29,1,20,15,20,15,15,15,10,10,10,10,10,9,9,7,1,26,13,2,4,6,16488.18629,1
0,0,32,3,20,20,20,15,10,15,8,8,6,8,8,8,9,8,1,26,13,2,4,6,6531.421161,1
0,0,24,4,25,26,15,10,9,15,6,5,3,7,6,8,7,5,1,26,13,2,4,10,35222.01533,1
0,0,29,4,15,20,20,20,5,20,10,10,10,10,10,10,10,10,1,26,13,2,4,10,32353.53284,1
0,1,28,2,20,10,20,20,20,0,8,7,8,8,7,8,8,8,1,26,13,2,4,10,33411.164,1
0,1,29,2,30,15,20,10,10,15,10,7,7,9,9,8,9,4,0,26,13,2,4,10,31503.7807,1
0,0,29,3,30,10,25,20,8,7,7,7,6,7,7,8,5,5,1,26,13,2,4,10,31618.58139,1
0,0,30,6,30,0,30,30,10,0,10,8,10,10,10,7,7,2,1,26,13,2,4,10,35897.86606,1
0,0,20,4,30,10,10,30,10,10,8,10,9,10,9,10,9,6,1,26,13,2,4,10,33909.20972,1
0,1,30,2,25,25,25,25,0,0,7,6,7,8,6,8,7,7,0,26,13,2,4,10,41608.80694,0
0,0,32,6,20,20,20,15,15,10,6,6,4,5,5,6,6,5,1,26,13,2,4,10,34855.78685,0
0,1,23,2,25,20,15,20,5,15,8,6,7,7,7,7,7,5,1,27,13,2,3,10,46185,1
0,1,30,2,20,10,22,20,15,13,6,7,5,6,5,7,6,6,1,27,13,2,3,10,46185,0
0,1,28,2,40,20,20,20,0,0,9,10,5,8,10,10,8,8,0,27,13,2,3,10,46185,0
0,0,31,4,16,16,20,16,16,16,8,7,6,7.639551717,6,8,7,3,1,27,13,2,3,10,46185,1
0,0,29,1,20,15,20,15,15,15,9,10,9,10,10,10,9,5,1,27,13,2,3,10,46185,1
0,0,32,3,20,20,20,15,10,15,9,7,6,7,7,8,7,5,1,27,13,2,3,10,46185,1
0,0,24,4,25,26,15,10,9,15,8,6,2,5,7,7,7,4,1,27,13,2,3,7,46185,1
0,0,29,4,15,20,20,20,5,20,10,10,10,10,10,10,10,9,1,27,13,2,3,7,46185,1
0,1,28,2,20,10,20,20,20,0,6,7,8,8,5,8,7,7,0,27,13,2,3,7,46185,1
0,1,29,2,30,15,20,10,10,15,8,6,5,7,6,6,5,4,1,27,13,2,3,7,46185,0
0,0,29,3,30,10,25,20,8,7,6,6,5,6,6,7,5,5,1,27,13,2,3,7,46185,0
0,0,30,6,30,0,30,30,10,0,7,8,2,10,1,10,7,3,0,27,13,2,3,7,46185,0
0,0,20,4,30,10,10,30,10,10,7,9,7,8,9,10,8,4,1,27,13,2,3,7,46185,0
0,1,30,2,25,25,25,25,0,0,7,7,7,7,7,7,6,5,1,27,13,2,3,7,46185,0
0,0,32,6,20,20,20,15,15,10,7,6,5,7,5,7,6,6,1,27,13,2,3,7,46185,1
0,1,23,2,25,20,15,20,5,15,7,6,6,5,6,6,7,7,1,26,5,2,4,7,22399.23785,1
0,1,28,2,40,20,20,20,0,0,9,10,6,9,10,9,8,9,1,26,5,2,4,7,21406.35645,0
0,0,29,1,20,15,20,15,15,15,10,10,10,10,10,10,10,7,1,26,5,2,4,7,41996.59964,1
0,0,32,3,20,20,20,15,10,15,6,8,7,7,6,9,7,4,1,26,5,2,4,7,54270.96983,0
0,0,24,4,25,26,15,10,9,15,5,4,2,4,5,5,4,3,1,26,5,2,4,2,39195.4697,0
0,0,29,4,15,20,20,20,5,20,10,10,10,10,10,10,10,10,1,26,5,2,4,2,32924.33334,1
0,1,28,2,20,10,20,20,20,0,8,8,10,7,8,8,7,8,1,26,5,2,4,2,23606.6484,1
0,1,29,2,30,15,20,10,10,15,9,10,8,7,7,9,9,6,1,26,5,2,4,2,27712.04038,1
0,0,29,3,30,10,25,20,8,7,6,6,6,6,6,6,5,5,1,26,5,2,4,2,45273.00737,0
0,0,30,6,30,0,30,30,10,0,10,10,2,8,8,10,1,1,1,26,5,2,4,2,57168.83682,1
0,0,20,4,30,10,10,30,10,10,7,8,8,7,9,9,8,2,1,26,5,2,4,2,45232.44455,0
0,1,30,2,25,25,25,25,0,0,7,7,8,8,8,9,6,6,1,26,5,2,4,2,45999.82364,0
0,0,32,6,20,20,20,15,15,10,6,7,5,6,7,6,5,7,1,26,5,2,4,2,30696.77613,1
1,1,24,2,10,20,20,15,20,15,5,7,3,4,4,5.5,4,5,1,23,9,2,8,2,78844,0
1,1,24,2,20,20,20,20,20,0,8,10,7,8,9,10,7,4,1,23,9,2,8,2,78844,1
1,0,25,6,15,25,15,15,15,15,5,7,5,5,4,6,4,2,1,23,9,2,8,2,78844,0
1,0,25,4,20,10,20,20,10,20,8,8,5.278085546,7,5,7,7,4,1,23,9,2,8,2,78844,0
1,0,29,4,10,20,25,25,10,10,3,4,3,2,4,5,4,3,1,23,9,2,8,2,78844,0
1,0,30,4,15,15,25,10,15,20,4,3,2,4,3,4,2,2,1,23,9,2,8,2,78844,0
1,0,25,3,10,25,25,20,10,10,8,7,6,5,7,7,8,8,1,23,9,2,8,9,78844,1
1,0,34,4,15,20,20,15,15,15,10,9,8,8,8,8,8,5,1,23,9,2,8,9,78844,0
1,0,30,1,15,20,10,30,5,20,8,7,5,7,6,8,6,8,0,23,9,2,8,9,78844,0
1,0,27,3,10,15,30,10,15,20,6,8,6,3,3,7,6,7,1,23,9,2,8,9,78844,0
1,1,25,2,20,20,20,15,15,10,7,4,3,4,3,5,4,2,1,23,9,2,8,9,78844,0
1,0,27,3,16,19,16,17,15,17,6,6,7,6,5,6,6,4,1,23,9,2,8,9,78844,0
1,1,27,2,15,15,20,20,15,15,6,8,3,5,4,6,6,8,1,23,9,2,8,9,78844,0
1,1,26,2,16,18,18,20,12,16,5,5,5,5,5,5,6,7,1,23,9,2,8,9,78844,0
1,1,24,2,10,20,20,15,20,15,2,3,3,6.387439211,2,4,2,3,1,30,8,2,2,9,29575,0
1,1,24,2,20,20,20,20,20,0,8,10,8,10,9,10,7,4,1,30,8,2,2,9,29575,1
1,0,25,6,15,25,15,15,15,15,5,8,7,8,8,8,8,8,1,30,8,2,2,9,29575,1
1,0,25,4,20,10,20,20,10,20,2,5,3,7.678015128,7,6,6,3,1,30,8,2,2,9,29575,0
1,0,29,4,10,20,25,25,10,10,2,8,6,6,7,9,7,6,1,30,8,2,2,9,29575,1
1,0,30,4,15,15,25,10,15,20,5,6,4,6,5,7,4,3,1,30,8,2,2,9,29575,0
1,0,25,3,10,25,25,20,10,10,5,7,10,9,9,7,8,10,1,30,8,2,2,4,29575,1
1,0,34,4,15,20,20,15,15,15,10,8,8,8,10,8,10,8,1,30,8,2,2,4,29575,1
1,0,30,1,15,20,10,30,5,20,7,6,5,8,5,8,7,7,1,30,8,2,2,4,29575,0
1,0,27,3,10,15,30,10,15,20,4,7,8,5.582608726,6,7,7,7,1,30,8,2,2,4,29575,1
1,1,25,2,20,20,20,15,15,10,6,7,5,8,6,7,6,4,1,30,8,2,2,4,29575,0
1,0,27,3,16,19,16,17,15,17,6,6,7,7,8,7,6,6,1,30,8,2,2,4,29575,1
1,1,27,2,15,15,20,20,15,15,5,8,2,8,6,8,7,9,1,30,8,2,2,4,29575,1
1,1,24,2,10,20,20,15,20,15,2,2,0,2,2,2,2,2,1,28,3,2,1,4,13995.4208,0
1,1,24,2,20,20,20,20,20,0,8,10,9,8,10,9,7,5,1,28,3,2,1,4,41434.41676,0
1,0,25,6,15,25,15,15,15,15,6,6,5,7,7,6,7,5,1,28,3,2,1,4,17742.37386,1
1,0,25,4,20,10,20,20,10,20,8,6,5.724606927,6,8,6,5,7,1,28,3,2,1,4,54263.1627,0
1,0,29,4,10,20,25,25,10,10,4,5,3,5,6,5,4,4,1,28,3,2,1,4,36655.22931,0
1,0,25,3,10,25,25,20,10,10,3,4,5,5,7,6,5,9,1,28,3,2,1,4,39504.03027,0
1,0,34,4,15,20,20,15,15,15,10,8,7,10,8,8,7,5,1,28,3,2,1,4,23219.17921,0
1,0,30,1,15,20,10,30,5,20,9,7,7,8,9,9,9,8,1,28,3,2,1,4,40763.82382,1
1,0,27,3,10,15,30,10,15,20,6,3,5,5,6,8,5,5,1,28,3,2,1,4,23266.78925,1
1,1,25,2,20,20,20,15,15,10,4,4,7,5,7,4,5,5,1,28,3,2,1,4,16966.1238,0
1,0,27,3,16,19,16,17,15,17,7,7,7,7,8,7,6,6,1,28,3,2,1,4,53329.87649,1
1,1,27,2,15,15,20,20,15,15,3,6,1,4,5,7,3,6,1,28,3,2,1,4,36057.52779,0
1,0,24,2,10,20,20,15,20,15,2,3,0,8,0,7,2,2,1,31,18,4,1,4,34752,0
1,0,24,2,20,20,20,20,20,0,6,10,6,7,6,8,7,3,1,31,18,4,1,4,34752,0
1,0,25,6,15,25,15,15,15,15,5,8,3,8,5,8,6,5,1,31,18,4,1,4,34752,0
1,1,25,4,20,10,20,20,10,20,4,7,4,7,5,6,6,5,1,31,18,4,1,4,34752,0
1,1,29,4,10,20,25,25,10,10,3,3,2,2,2,8,5,4,1,31,18,4,1,4,34752,0
1,1,30,4,15,15,25,10,15,20,3,5,2,3,2,6,2,2,1,31,18,4,1,4,34752,0
1,0,25,3,10,25,25,20,10,10,2,10,1,10,7,10,5,10,1,31,18,4,1,5,34752,0
1,1,34,4,15,20,20,15,15,15,8,10,8,8,8,10,8,7,1,31,18,4,1,5,34752,1
1,0,30,1,15,20,10,30,5,20,4,8,4,10,3,9,5,5,1,31,18,4,1,5,34752,0
1,0,27,3,10,15,30,10,15,20,4,6,4,5,3,7,5,5,1,31,18,4,1,5,34752,0
1,0,25,2,20,20,20,15,15,10,4,8,2,5,6,9,8,7,1,31,18,4,1,5,34752,1
1,0,27,3,16,19,16,17,15,17,6,7,6,7,6,8,6,5,1,31,18,4,1,5,34752,0
1,0,27,2,15,15,20,20,15,15,2,9,0,6,2,8,3,8,1,31,18,4,1,5,34752,0
1,0,24,2,10,20,20,15,20,15,0,0,0,0,0,0,0,0,1,29,3,1,4,5,29144.036,0
1,0,24,2,20,20,20,20,20,0,7,10,6,6,6,10,7,5,1,29,3,1,4,5,52497.75897,0
1,0,25,6,15,25,15,15,15,15,5,8,4,8,5,7,7,7,1,29,3,1,4,5,31721.22366,0
1,0,25,4,20,10,20,20,10,20,6,8,7,7,7,8,7,7,1,29,3,1,4,5,27366.82688,1
1,0,29,4,10,20,25,25,10,10,3,4,3,2,3,5,4,4,1,29,3,1,4,5,10080.97277,0
1,0,30,4,15,15,25,10,15,20,4,4,2,4,4,4,2,2,1,29,3,1,4,5,47556.00671,0
1,0,25,3,10,25,25,20,10,10,2,2,3,3,1,5,2,5,1,29,3,1,4,2,43290.42948,0
1,0,34,4,15,20,20,15,15,15,8,9,7,7,8,9,7,5,1,29,3,1,4,2,30691.45897,0
1,1,30,1,15,20,10,30,5,20,4,9,8,6,6,8,6,10,1,29,3,1,4,2,18170.24844,0
1,0,27,3,10,15,30,10,15,20,4,4,6,4,4,4,3,3,1,29,3,1,4,2,37752.13048,0
1,0,27,3,16,19,16,17,15,17,5,6,6,4.041947483,4,6,5,4,1,29,3,1,4,2,45206.55113,0
1,0,27,2,15,15,20,20,15,15,1,5,0,3,1,4,2,7,1,29,3,1,4,2,16268.18263,0
1,0,24,2,10,20,20,15,20,15,3,7,2,9,2,5.940211994,3,5,1,32,10,3,1,2,29675.78682,0
1,0,24,2,20,20,20,20,20,0,7,8,7,9,7,10,5,4,1,32,10,3,1,2,22407.27027,1
1,0,25,6,15,25,15,15,15,15,6,7,5,5,5,8,5,5,1,32,10,3,1,2,42907.43753,0
1,0,25,4,20,10,20,20,10,20,7,7,6,8,5,7,7,6,1,32,10,3,1,2,37961.33225,0
1,0,29,4,10,20,25,25,10,10,2,7,5,3,6,9,7,7,1,32,10,3,1,2,25199.03443,1
1,0,30,4,15,15,25,10,15,20,6,6,3,4,5,5,2,2,1,32,10,3,1,2,58448.89684,0
1,1,25,3,10,25,25,20,10,10,3,4,7,9,5,6,6,10,1,32,10,3,1,2,53000.22905,0
1,0,34,4,15,20,20,15,15,15,8,9,7,8,8,9,7,6,1,32,10,3,1,2,13906.98058,1
1,1,27,3,10,15,30,10,15,20,5,6,5,5,5,7,5,5,1,32,10,3,1,2,41456.23081,1
1,0,25,2,20,20,20,15,15,10,8,8,5,8,7,8,5,6,1,32,10,3,1,2,39170.11126,1
1,1,27,3,16,19,16,17,15,17,6,6,7,7,5,8,6,5,1,32,10,3,1,2,44354.87914,0
1,0,27,2,15,15,20,20,15,15,3,8,1,9,6,9,5,8,1,32,10,3,1,2,55384.80063,0
1,0,26,2,16,18,18,20,12,16,4,10,8,9,8,9,6,7,1,32,10,3,1,2,20163.84162,0
1,0,24,2,10,20,20,15,20,15,1,2,0,6.355661836,1,5,1,1,1,24,6,4,1,2,48159.34802,0
1,0,24,2,20,20,20,20,20,0,6,10,7,8,8,10,5,4,1,24,6,4,1,2,56273.14851,1
1,0,25,6,15,25,15,15,15,15,4,7,2,3,3,7,5,5,1,24,6,4,1,2,44021.81776,0
1,1,25,4,20,10,20,20,10,20,3,9,2,6,3,8,6,6,1,24,6,4,1,2,21544.22573,0
1,1,29,4,10,20,25,25,10,10,2,6,2,2,2,7,4,3,1,24,6,4,1,2,5981.179947,0
1,1,30,4,15,15,25,10,15,20,4,8,4,5,4,8,3,3,1,24,6,4,1,2,38533.6697,0
1,0,25,3,10,25,25,20,10,10,1,3,2,8,1,7,5,6,1,24,6,4,1,9,31618.03744,0
1,1,34,4,15,20,20,15,15,15,8,10,7,9,9,10,7,5,1,24,6,4,1,9,77970.0123,0
1,0,30,1,15,20,10,30,5,20,4,10,5,7,5,9,7,5,1,24,6,4,1,9,16510.4945,0
1,0,25,2,20,20,20,15,15,10,4,6,3,3,2,9,3,3,1,24,6,4,1,9,32828.8733,0
1,0,27,3,16,19,16,17,15,17,6,8,6,6,6,8,6,5,1,24,6,4,1,9,41899.21488,0
1,0,27,2,15,15,20,20,15,15,2,9,2,4,2,8,4,5,1,24,6,4,1,9,75575.62415,0
1,0,26,2,16,18,18,20,12,16,2,3,2,2,1,5,4,1,1,24,6,4,1,9,59392.86468,0
1,0,24,2,10,20,20,15,20,15,2,6,2,7,5,7,5,5,1,29,8,4,1,9,33316.80449,0
1,0,24,2,20,20,20,20,20,0,6,7,7,9,9,8,6,4,1,29,8,4,1,9,33414.9563,0
1,0,25,6,15,25,15,15,15,15,4,8,3,5,5,8,5,7,1,29,8,4,1,9,40012.27552,0
1,1,25,4,20,10,20,20,10,20,4,7,7,5,6,6,7,7,1,29,8,4,1,9,39991.36857,1
1,1,29,4,10,20,25,25,10,10,5,5,5,5,8,5,7,7,1,29,8,4,1,9,26440.09691,1
1,1,30,4,15,15,25,10,15,20,4,2,2,7,3,4,1,1,1,29,8,4,1,9,24420.58236,0
1,0,25,3,10,25,25,20,10,10,2,3,2,4,4,3,2,8,1,29,8,4,1,9,41749.00523,0
1,1,34,4,15,20,20,15,15,15,8,8,7,10,8,8,8,7,1,29,8,4,1,9,47522.00402,1
1,0,30,1,15,20,10,30,5,20,5,8,5,8,6,9,6,10,1,29,8,4,1,9,30837.71679,0
1,0,27,3,10,15,30,10,15,20,4,4,4,4,4,6,5,6,1,29,8,4,1,9,57048.75022,0
1,0,25,2,20,20,20,15,15,10,6,5,3,4,5,6,4,3,1,29,8,4,1,9,25002.08014,0
1,0,27,3,16,19,16,17,15,17,6,6,4.373122389,9,7,8,6,5,1,29,8,4,1,9,61519.79554,0
1,0,27,2,15,15,20,20,15,15,4,6,2,9,4,8,3,8,1,29,8,4,1,9,52599.05999,0
1,0,26,2,16,18,18,20,12,16,7,9,7,8,8,9,7,10,1,29,8,4,1,9,23859.35549,1
1,1,24,2,10,20,20,15,20,15,5,6,3,5,5,6,5,4,1,28,8,2,6,9,61670.48338,0
1,1,24,2,20,20,20,20,20,0,9,9,8,10,10,9,8,5,1,28,8,2,6,9,28232.11595,1
1,0,25,6,15,25,15,15,15,15,8,7,6,7,6,7,7,7,1,28,8,2,6,9,37201.13557,0
1,0,25,4,20,10,20,20,10,20,7,4,7,5,8,5,6,9,1,28,8,2,6,9,47763.84017,1
1,0,29,4,10,20,25,25,10,10,7,7,7,5,7,5,8,5,1,28,8,2,6,9,5396.524796,1
1,0,30,4,15,15,25,10,15,20,7,7,6,7,7,7,7,7,1,28,8,2,6,9,8605.864631,1
1,0,25,3,10,25,25,20,10,10,7,6,7,6,7,5,5,7,1,28,8,2,6,5,34512.90277,0
1,0,34,4,15,20,20,15,15,15,9,9,7,9,8,9,9,7,1,28,8,2,6,5,18070.90831,1
1,0,30,1,15,20,10,30,5,20,10,9,9,8,9,9,9,10,1,28,8,2,6,5,46893.95685,1
1,0,27,3,10,15,30,10,15,20,7,4,5,7.85507103,6,6,5,5,1,28,8,2,6,5,33902.73947,1
1,1,25,2,20,20,20,15,15,10,7,6,4,5,5,6,5,5,1,28,8,2,6,5,25699.56065,1
1,0,27,3,16,19,16,17,15,17,7,6,5.962552784,7,8,8,7,6,1,28,8,2,6,5,47842.57962,1
1,1,27,2,15,15,20,20,15,15,5,8,3,9,7,8,6,8,1,28,8,2,6,5,24509.23334,0
1,1,26,2,16,18,18,20,12,16,9,8,9,7,7,8,8,7,1,28,8,2,6,5,25230.45604,1
1,1,24,2,10,20,20,15,20,15,0,4,2,5,4,6,2,5,1,29,14,2,6,5,31576.67748,0
1,1,24,2,20,20,20,20,20,0,8,10,9,10,10,10,8,5,1,29,14,2,6,5,8195.036228,1
1,0,25,6,15,25,15,15,15,15,3,8,8,8,4,8,6,7,1,29,14,2,6,5,37556.99227,0
1,0,25,4,20,10,20,20,10,20,3,9,3,6.25325496,7,6,7,5,1,29,14,2,6,5,33516.92732,0
1,0,29,4,10,20,25,25,10,10,2,4,2,3,4,6,2,2,1,29,14,2,6,5,51363.38634,0
1,0,30,4,15,15,25,10,15,20,4,6,4,5,5,6,3,2,1,29,14,2,6,5,29504.56079,0
1,0,25,3,10,25,25,20,10,10,2,3,5,6,4,4,5,8,1,29,14,2,6,7,36208.27015,0
1,0,34,4,15,20,20,15,15,15,8,8,9,9,10,10,8,6,1,29,14,2,6,7,71171.83336,1
1,0,30,1,15,20,10,30,5,20,4,5,5,8,7,9,5,5,1,29,14,2,6,7,48471.18745,0
1,0,27,3,10,15,30,10,15,20,3,3,3,3,3,4,3,4,1,29,14,2,6,7,32001.22994,0
1,0,27,3,16,19,16,17,15,17,6,8,5,7,8,8,7,6,1,29,14,2,6,7,60812.06984,0
1,1,27,2,15,15,20,20,15,15,2,8,0,5,5,7,2,6,1,29,14,2,6,7,34263.13167,0
1,1,26,2,16,18,18,20,12,16,3,8,7,6,6,6,6,4,1,29,14,2,6,7,42942.58206,0
1,0,24,2,10,20,20,15,20,15,5,4,3,5,5,5,3,2,1,29,8,3,3,7,44240.05955,0
1,0,24,2,20,20,20,20,20,0,9,10,9,10,10,10,8,5,1,29,8,3,3,7,48491.39188,1
1,0,25,6,15,25,15,15,15,15,8,8,5,6,6,7,5,5,1,29,8,3,3,7,26550.7067,0
1,0,25,4,20,10,20,20,10,20,8,8,5,8,8,8,8,5,1,29,8,3,3,7,34416.93101,1
1,0,29,4,10,20,25,25,10,10,7,6,4,5,5,8,7,5,1,29,8,3,3,7,35252.66629,1
1,0,30,4,15,15,25,10,15,20,8,7,8,8,8,7,7,6,1,29,8,3,3,7,27252.16416,1
1,1,25,3,10,25,25,20,10,10,5,3,7,9,10,9,7,8,1,29,8,3,3,7,25784.6372,1
1,0,34,4,15,20,20,15,15,15,9,9,8,10,9,9,8,7,1,29,8,3,3,7,37313.80085,1
1,1,27,3,10,15,30,10,15,20,8,5,6,7,7,7,5,5,1,29,8,3,3,7,33504.15638,1
1,0,25,2,20,20,20,15,15,10,9,5,6,6,8,7,6,5,1,29,8,3,3,7,57052.11712,0
1,1,27,3,16,19,16,17,15,17,9,7,6,8,8,8,7,5,1,29,8,3,3,7,30215.56931,1
1,0,27,2,15,15,20,20,15,15,7,6,4,9,7,8,7,8,1,29,8,3,3,7,21507.29827,1
1,0,24,2,10,20,20,15,20,15,7,6,1,7,5,8,5,5,1,30,10,6,1,7,22173,0
1,0,24,2,20,20,20,20,20,0,8,10,9,9,9,10,8,5,1,30,10,6,1,7,22173,1
1,1,25,6,15,25,15,15,15,15,9,8,8,8,8,8,7,6,1,30,10,6,1,7,22173,1
1,0,25,4,20,10,20,20,10,20,9,8,8,7,9,8,8,8,1,30,10,6,1,7,22173,1
1,0,29,4,10,20,25,25,10,10,3,5,3,2,5,4,6,4,1,30,10,6,1,7,22173,0
1,0,30,4,15,15,25,10,15,20,6,6,6,6,6,7,3,2,1,30,10,6,1,7,22173,0
1,0,25,3,10,25,25,20,10,10,10,9,10,10,10,10,10,10,1,30,10,6,1,5,22173,1
1,0,34,4,15,20,20,15,15,15,8,10,9,9,8,10,9,7,1,30,10,6,1,5,22173,1
1,0,30,1,15,20,10,30,5,20,8,7,8,7,9,7,7,10,1,30,10,6,1,5,22173,1
1,0,27,3,10,15,30,10,15,20,6,4,6,6,5,5,5,5,1,30,10,6,1,5,22173,1
1,0,25,2,20,20,20,15,15,10,8,6,4,5,7,7,7,5,1,30,10,6,1,5,22173,1
1,0,27,3,16,19,16,17,15,17,8,7,2.636395293,8,8,8,8,6,1,30,10,6,1,5,22173,1
1,0,27,2,15,15,20,20,15,15,4,7,2,5,4,8,5,5,1,30,10,6,1,5,22173,0
1,0,24,2,20,20,20,20,20,0,9,10,8,9,10,8,7,5,1,20,13,4,1,5,36735.04662,1
1,0,25,6,15,25,15,15,15,15,8,8,4,5,6,7,7,6,1,20,13,4,1,5,33965.74482,1
1,1,25,4,20,10,20,20,10,20,9,9,8,5,8,7,8,8,1,20,13,4,1,5,49960.59419,1
1,1,29,4,10,20,25,25,10,10,3,7,3,3,3,2,5,3,1,20,13,4,1,5,47151.76711,0
1,1,30,4,15,15,25,10,15,20,6,8,6,6,6,6,5,5,1,20,13,4,1,5,54876.76109,0
1,0,25,3,10,25,25,20,10,10,6,8,5,10,8,8,7,7,1,20,13,4,1,2,34600.70328,1
1,1,34,4,15,20,20,15,15,15,7,8,7,8,8,8,8,7,1,20,13,4,1,2,14208.99747,1
1,0,30,1,15,20,10,30,5,20,9,8,7,8,9,8,8,10,1,20,13,4,1,2,40091.85476,0
1,0,27,3,10,15,30,10,15,20,8,5,7,7,7,7,7,5,1,20,13,4,1,2,47974.36013,1
1,0,27,3,16,19,16,17,15,17,8,6,5.233556255,7,7,6,7,5,1,20,13,4,1,2,47016.46121,1
1,0,27,2,15,15,20,20,15,15,7,6,5,9,7,7,6,7,1,20,13,4,1,2,41336.93797,1
1,1,24,2,10,20,20,15,20,15,4,8,7,6,7,7,7,6,1,30,6,2,2,2,37994,0
1,1,24,2,20,20,20,20,20,0,8,10,10,9,10,10,8,5,1,30,6,2,2,2,37994,1
1,0,25,6,15,25,15,15,15,15,5,7,4,6,6,7,7,6,1,30,6,2,2,2,37994,1
1,0,25,4,20,10,20,20,10,20,4,8,4,6.128450103,7,8,7,6,1,30,6,2,2,2,37994,0
1,0,29,4,10,20,25,25,10,10,3,7,3,3,4,4,6,3,1,30,6,2,2,2,37994,0
1,0,30,4,15,15,25,10,15,20,6,7,6,6,6,8,4,4,1,30,6,2,2,2,37994,0
1,0,25,3,10,25,25,20,10,10,7,6,7,8,6,8,7,6,1,30,6,2,2,7,37994,1
1,0,34,4,15,20,20,15,15,15,10,9,9,10,10,10,10,8,1,30,6,2,2,7,37994,1
1,0,30,1,15,20,10,30,5,20,9,9,5,6,9,9,9,9,1,30,6,2,2,7,37994,1
1,0,27,3,10,15,30,10,15,20,4,3,4,4,4,4,4,4,1,30,6,2,2,7,37994,0
1,1,25,2,20,20,20,15,15,10,5,4,3,4,4,6,4,3,1,30,6,2,2,7,37994,0
1,0,27,3,16,19,16,17,15,17,7,6,4.206668157,7,7,7,6,5,1,30,6,2,2,7,37994,1
1,1,27,2,15,15,20,20,15,15,3,8,2,7,5,7,5,4,1,30,6,2,2,7,37994,0
1,0,24,2,10,20,20,15,20,15,5,2,5,2,6,3,5,7,1,32,15,6,5,7,35409,0
1,0,24,2,20,20,20,20,20,0,7,8,9,8,9,9,7,5,1,32,15,6,5,7,35409,1
1,1,25,6,15,25,15,15,15,15,4,7,6,7,7,7,5,6,1,32,15,6,5,7,35409,0
1,0,25,4,20,10,20,20,10,20,4,4,3,7,6,8,6,2,1,32,15,6,5,7,35409,0
