,gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,income,career_c,dec_o
5720,0,1,24,2,30.0,15.0,15.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,1,25,3,2,5,2,,7.0,1
5721,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,9.0,8.0,8.0,10.0,9.0,,8.0,8.0,1,25,3,2,5,2,,7.0,1
5722,0,1,23,2,20.0,15.0,20.0,20.0,10.0,15.0,7.0,6.0,7.0,6.0,6.0,5.0,7.0,5.0,0,25,3,2,5,2,,7.0,0
5723,0,1,27,2,20.0,20.0,20.0,20.0,10.0,10.0,7.0,5.0,5.0,8.0,2.0,4.0,4.0,5.0,1,25,3,2,5,2,,7.0,0
5724,0,1,34,2,35.0,15.0,15.0,25.0,10.0,0.0,10.0,10.0,8.0,10.0,6.0,5.0,7.0,6.0,1,25,3,2,5,2,,7.0,1
5725,0,1,27,2,75.0,5.0,5.0,5.0,5.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0,1,25,3,2,5,2,,7.0,1
5726,0,1,26,2,10.0,10.0,30.0,30.0,5.0,15.0,9.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,1,25,3,2,5,2,,7.0,0
5727,0,1,29,2,95.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,5.0,8.0,5.0,8.0,5.0,1,25,3,2,5,2,,7.0,1
5728,0,1,31,2,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,25,3,2,5,2,,7.0,1
5729,0,1,24,2,20.0,21.0,21.0,22.0,6.0,10.0,9.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,1,24,3,2,1,6,"47,005.00",7.0,1
5730,0,1,29,2,45.0,10.0,10.0,30.0,0.0,5.0,6.0,7.0,7.0,7.0,,8.0,6.0,2.0,1,24,3,2,1,6,"47,005.00",7.0,0
5731,0,1,29,2,25.0,10.0,20.0,20.0,10.0,15.0,7.0,10.0,9.0,8.0,6.0,,9.0,8.0,1,24,3,2,1,6,"47,005.00",7.0,1
5732,0,1,26,2,70.0,5.0,20.0,3.0,1.0,1.0,6.5,,6.5,,6.0,,6.5,7.5,1,24,3,2,1,6,"47,005.00",7.0,1
5733,0,1,31,2,35.0,0.0,25.0,20.0,0.0,20.0,4.0,5.0,6.0,6.0,5.0,,5.0,3.0,1,24,3,2,1,6,"47,005.00",7.0,0
5734,0,0,29,4,25.0,20.0,15.0,25.0,10.0,5.0,7.0,7.0,5.0,7.0,5.0,7.0,6.0,4.0,1,24,3,2,1,6,"47,005.00",7.0,1
5735,0,1,22,2,20.0,25.0,20.0,15.0,5.0,15.0,7.0,4.0,5.0,,,,5.0,2.0,0,24,3,2,1,6,"47,005.00",7.0,0
5736,0,1,23,2,25.0,14.0,25.0,25.0,3.0,8.0,9.0,7.0,8.0,8.0,7.0,,9.0,6.0,1,24,3,2,1,6,"47,005.00",7.0,1
5737,0,0,30,1,30.0,25.0,20.0,15.0,5.0,5.0,8.0,9.0,9.0,9.0,9.0,2.0,3.0,3.0,1,24,3,2,1,6,"47,005.00",7.0,0
5738,0,0,27,4,20.0,20.0,20.0,20.0,20.0,0.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,0,24,3,2,1,6,"47,005.00",7.0,1
5739,0,1,24,2,30.0,15.0,15.0,15.0,15.0,10.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,1,24,3,2,1,6,"47,005.00",7.0,1
5740,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,5.0,5.0,5.0,5.0,5.0,,2.0,5.0,1,24,3,2,1,6,"47,005.00",7.0,0
5741,0,1,23,2,20.0,15.0,20.0,20.0,10.0,15.0,7.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,1,24,3,2,1,6,"47,005.00",7.0,0
5742,0,1,27,2,20.0,20.0,20.0,20.0,10.0,10.0,5.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,1,24,3,2,1,6,"47,005.00",7.0,0
5743,0,1,34,2,35.0,15.0,15.0,25.0,10.0,0.0,8.0,5.0,6.0,6.0,7.0,1.0,6.0,4.0,1,24,3,2,1,6,"47,005.00",7.0,0
5744,0,1,27,2,75.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,8.0,8.0,8.0,7.0,7.0,1,24,3,2,1,6,"47,005.00",7.0,0
5745,0,1,26,2,10.0,10.0,30.0,30.0,5.0,15.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,1,24,3,2,1,6,"47,005.00",7.0,0
5746,0,1,29,2,95.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,5.0,1,24,3,2,1,6,"47,005.00",7.0,1
5747,0,1,31,2,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,24,3,2,1,6,"47,005.00",7.0,1
5748,0,1,24,2,20.0,21.0,21.0,22.0,6.0,10.0,9.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,1,21,1,2,1,1,"52,805.00",7.0,1
5749,0,1,29,2,45.0,10.0,10.0,30.0,0.0,5.0,8.0,10.0,10.0,9.0,,,8.0,7.0,1,21,1,2,1,1,"52,805.00",7.0,1
5750,0,1,29,2,25.0,10.0,20.0,20.0,10.0,15.0,,,,,,,,,0,21,1,2,1,1,"52,805.00",7.0,0
5751,0,1,26,2,70.0,5.0,20.0,3.0,1.0,1.0,7.0,6.0,8.0,7.5,7.5,3.0,7.0,8.0,1,21,1,2,1,1,"52,805.00",7.0,1
5752,0,1,31,2,35.0,0.0,25.0,20.0,0.0,20.0,7.0,5.0,7.0,7.0,7.0,3.0,6.0,7.0,1,21,1,2,1,1,"52,805.00",7.0,1
5753,0,0,29,4,25.0,20.0,15.0,25.0,10.0,5.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,5.0,1,21,1,2,1,1,"52,805.00",7.0,1
5754,0,1,22,2,20.0,25.0,20.0,15.0,5.0,15.0,8.0,7.0,5.0,7.0,5.0,2.0,7.0,5.0,1,21,1,2,1,1,"52,805.00",7.0,1
5755,0,1,23,2,25.0,14.0,25.0,25.0,3.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,9.0,8.0,1,21,1,2,1,1,"52,805.00",7.0,1
5756,0,0,30,1,30.0,25.0,20.0,15.0,5.0,5.0,8.0,9.0,10.0,10.0,10.0,5.0,8.0,,1,21,1,2,1,1,"52,805.00",7.0,1
5757,0,0,27,4,20.0,20.0,20.0,20.0,20.0,0.0,6.0,6.0,7.0,9.0,7.0,3.0,7.0,5.0,1,21,1,2,1,1,"52,805.00",7.0,1
5758,0,1,24,2,30.0,15.0,15.0,15.0,15.0,10.0,6.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,1,21,1,2,1,1,"52,805.00",7.0,0
5759,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,1,21,1,2,1,1,"52,805.00",7.0,1
5760,0,1,23,2,20.0,15.0,20.0,20.0,10.0,15.0,6.0,8.0,9.0,8.0,8.0,6.0,6.0,6.0,1,21,1,2,1,1,"52,805.00",7.0,1
5761,0,1,27,2,20.0,20.0,20.0,20.0,10.0,10.0,7.0,5.0,8.0,4.0,10.0,5.0,8.0,8.0,1,21,1,2,1,1,"52,805.00",7.0,1
5762,0,1,34,2,35.0,15.0,15.0,25.0,10.0,0.0,10.0,10.0,9.0,8.0,7.0,5.0,10.0,7.0,1,21,1,2,1,1,"52,805.00",7.0,1
5763,0,1,27,2,75.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,7.0,7.0,4.0,1,21,1,2,1,1,"52,805.00",6.0,1
5764,0,1,26,2,10.0,10.0,30.0,30.0,5.0,15.0,9.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,1,21,1,2,1,1,"52,805.00",6.0,1
5765,0,1,29,2,95.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,5.0,9.0,5.0,1,21,1,2,1,1,"52,805.00",6.0,1
5766,0,1,31,2,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,21,1,2,1,1,"52,805.00",6.0,1
5767,0,0,24,2,20.0,21.0,21.0,22.0,6.0,10.0,3.0,9.0,10.0,3.0,8.0,0.0,3.0,2.0,1,30,9,4,1,10,,6.0,0
5768,0,0,29,2,45.0,10.0,10.0,30.0,0.0,5.0,3.0,7.0,5.0,1.0,3.0,1.0,3.0,3.0,1,30,9,4,1,10,,6.0,0
5769,0,0,29,2,25.0,10.0,20.0,20.0,10.0,15.0,4.0,7.0,7.0,4.0,7.0,2.0,4.0,4.0,1,30,9,4,1,10,,6.0,0
5770,0,0,26,2,70.0,5.0,20.0,3.0,1.0,1.0,1.0,7.0,9.0,1.0,7.0,1.0,3.0,6.0,1,30,9,4,1,10,,6.0,0
5771,0,0,31,2,35.0,0.0,25.0,20.0,0.0,20.0,1.0,6.0,6.0,3.0,6.0,,3.0,6.0,1,30,9,4,1,10,,6.0,0
5772,0,1,29,4,25.0,20.0,15.0,25.0,10.0,5.0,5.0,6.0,5.0,2.0,8.0,4.0,2.0,8.0,1,30,9,4,1,10,,6.0,0
5773,0,0,22,2,20.0,25.0,20.0,15.0,5.0,15.0,3.0,3.0,4.0,2.0,,,3.0,2.0,1,30,9,4,1,10,,6.0,0
5774,0,0,23,2,25.0,14.0,25.0,25.0,3.0,8.0,2.0,9.0,7.0,6.0,6.0,1.0,6.0,9.0,1,30,9,4,1,10,,6.0,1
5775,0,0,30,1,30.0,25.0,20.0,15.0,5.0,5.0,3.0,8.0,10.0,5.0,9.0,0.0,5.0,5.0,1,30,9,4,1,10,,6.0,0
5776,0,1,27,4,20.0,20.0,20.0,20.0,20.0,0.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,6.0,1,30,9,4,1,10,,6.0,0
5777,0,0,24,2,30.0,15.0,15.0,15.0,15.0,10.0,6.0,8.0,10.0,7.0,9.0,3.0,6.0,5.0,1,30,9,4,1,10,,6.0,0
5778,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,3.0,2.0,2.5,3.0,3.0,0.0,9.0,3.0,1,30,9,4,1,10,,6.0,0
5779,0,0,23,2,20.0,15.0,20.0,20.0,10.0,15.0,,,,,,,,,0,30,9,4,1,10,,6.0,0
5780,0,0,27,2,20.0,20.0,20.0,20.0,10.0,10.0,2.0,1.0,3.0,5.0,10.0,1.0,1.0,10.0,1,30,9,4,1,10,,6.0,0
5781,0,0,34,2,35.0,15.0,15.0,25.0,10.0,0.0,4.0,7.0,7.0,9.0,4.0,5.0,4.0,8.0,1,30,9,4,1,10,,6.0,0
5782,0,0,27,2,75.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0,7.0,8.0,9.0,8.0,7.0,1,30,9,4,1,10,,6.0,0
5783,0,0,26,2,10.0,10.0,30.0,30.0,5.0,15.0,5.0,6.0,7.0,5.0,6.0,6.0,5.0,6.0,1,30,9,4,1,10,,6.0,0
5784,0,0,29,2,95.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,4.0,3.0,0.0,5.0,0.0,1,30,9,4,1,10,,6.0,1
5785,0,0,31,2,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,30,9,4,1,10,,6.0,1
5786,0,1,24,2,20.0,21.0,21.0,22.0,6.0,10.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,1,28,6,2,1,5,"50,725.00",6.0,1
5787,0,1,29,2,45.0,10.0,10.0,30.0,0.0,5.0,6.0,6.0,,4.0,,,4.0,,1,28,6,2,1,5,"50,725.00",6.0,0
5788,0,1,29,2,25.0,10.0,20.0,20.0,10.0,15.0,4.0,5.0,9.0,7.0,,7.0,6.0,9.0,1,28,6,2,1,5,"50,725.00",6.0,0
5789,0,1,26,2,70.0,5.0,20.0,3.0,1.0,1.0,6.0,7.0,9.0,,,,6.5,7.5,0,28,6,2,1,5,"50,725.00",6.0,1
5790,0,1,31,2,35.0,0.0,25.0,20.0,0.0,20.0,3.0,6.0,6.0,4.0,5.0,,4.0,7.0,1,28,6,2,1,5,"50,725.00",6.0,0
5791,0,0,29,4,25.0,20.0,15.0,25.0,10.0,5.0,8.0,7.0,5.0,6.0,4.0,8.0,7.0,4.0,1,28,6,2,1,5,"50,725.00",6.0,1
5792,0,1,22,2,20.0,25.0,20.0,15.0,5.0,15.0,5.0,6.0,6.0,,,,5.0,3.0,1,28,6,2,1,5,"50,725.00",6.0,0
5793,0,1,23,2,25.0,14.0,25.0,25.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,,8.0,6.0,1,28,6,2,1,5,"50,725.00",6.0,1
5794,0,0,30,1,30.0,25.0,20.0,15.0,5.0,5.0,7.0,7.0,10.0,10.0,7.0,3.0,9.0,5.0,1,28,6,2,1,5,"50,725.00",6.0,1
5795,0,0,27,4,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,0,28,6,2,1,5,"50,725.00",6.0,1
5796,0,1,24,2,30.0,15.0,15.0,15.0,15.0,10.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,1,28,6,2,1,5,"50,725.00",6.0,0
5797,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,1,28,6,2,1,5,"50,725.00",6.0,0
5798,0,1,23,2,20.0,15.0,20.0,20.0,10.0,15.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,1,28,6,2,1,5,"50,725.00",6.0,0
5799,0,1,27,2,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,8.0,4.0,5.0,8.0,7.0,3.0,1,28,6,2,1,5,"50,725.00",6.0,1
5800,0,1,34,2,35.0,15.0,15.0,25.0,10.0,0.0,6.0,7.0,8.0,6.0,6.0,5.0,5.0,6.0,1,28,6,2,1,5,"50,725.00",6.0,0
5801,0,1,27,2,75.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,9.0,10.0,10.0,6.0,8.0,1,28,6,2,1,5,"50,725.00",6.0,1
5802,0,1,26,2,10.0,10.0,30.0,30.0,5.0,15.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,1,28,6,2,1,5,"50,725.00",6.0,0
5803,0,1,29,2,95.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,7.0,6.0,7.0,5.0,6.0,2.0,1,28,6,2,1,5,"50,725.00",6.0,1
5804,0,1,31,2,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,28,6,2,1,5,"50,725.00",6.0,1
5805,0,1,24,2,20.0,21.0,21.0,22.0,6.0,10.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,1,26,6,2,6,1,"49,409.00",6.0,1
5806,0,1,29,2,45.0,10.0,10.0,30.0,0.0,5.0,6.0,9.0,9.0,10.0,8.0,,7.0,7.0,1,26,6,2,6,1,"49,409.00",6.0,1
5807,0,1,29,2,25.0,10.0,20.0,20.0,10.0,15.0,5.0,4.0,,5.0,7.0,,4.0,10.0,1,26,6,2,6,1,"49,409.00",6.0,0
5808,0,1,26,2,70.0,5.0,20.0,3.0,1.0,1.0,4.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,1,26,6,2,6,1,"49,409.00",6.0,0
5809,0,1,31,2,35.0,0.0,25.0,20.0,0.0,20.0,3.0,7.0,5.0,7.0,5.0,,5.0,6.0,1,26,6,2,6,1,"49,409.00",6.0,0
5810,0,0,29,4,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,6.0,5.0,6.0,5.0,5.0,5.0,1,26,6,2,6,1,"49,409.00",6.0,0
5811,0,1,22,2,20.0,25.0,20.0,15.0,5.0,15.0,5.0,7.0,7.0,4.0,4.0,2.0,5.0,2.0,1,26,6,2,6,1,"49,409.00",6.0,0
5812,0,1,23,2,25.0,14.0,25.0,25.0,3.0,8.0,7.0,7.0,7.0,8.0,,,8.0,5.0,1,26,6,2,6,1,"49,409.00",6.0,1
5813,0,0,30,1,30.0,25.0,20.0,15.0,5.0,5.0,7.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,1,26,6,2,6,1,"49,409.00",6.0,1
5814,0,0,27,4,20.0,20.0,20.0,20.0,20.0,0.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,4.0,0,26,6,2,6,1,"49,409.00",6.0,1
5815,0,1,24,2,30.0,15.0,15.0,15.0,15.0,10.0,7.0,6.0,7.0,6.0,8.0,9.0,7.0,7.0,1,26,6,2,6,1,"49,409.00",6.0,1
5816,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,4.0,6.0,6.0,8.0,7.0,7.0,7.0,9.0,1,26,6,2,6,1,"49,409.00",6.0,0
5817,0,1,23,2,20.0,15.0,20.0,20.0,10.0,15.0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,6.0,1,26,6,2,6,1,"49,409.00",6.0,0
5818,0,1,27,2,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,5.0,6.0,6.0,5.0,6.0,5.0,1,26,6,2,6,1,"49,409.00",6.0,0
5819,0,1,34,2,35.0,15.0,15.0,25.0,10.0,0.0,5.0,10.0,8.0,10.0,7.0,5.0,5.0,8.0,1,26,6,2,6,1,"49,409.00",6.0,0
5820,0,1,27,2,75.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,26,6,2,6,1,"49,409.00",7.0,1
5821,0,1,26,2,10.0,10.0,30.0,30.0,5.0,15.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,1,26,6,2,6,1,"49,409.00",7.0,0
5822,0,1,29,2,95.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,9.0,10.0,5.0,9.0,5.0,1,26,6,2,6,1,"49,409.00",7.0,1
5823,0,1,31,2,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,26,6,2,6,1,"49,409.00",7.0,1
5824,0,1,24,2,20.0,21.0,21.0,22.0,6.0,10.0,6.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,1,22,6,2,4,8,"65,693.00",7.0,1
5825,0,1,29,2,45.0,10.0,10.0,30.0,0.0,5.0,6.0,9.0,8.0,10.0,,8.0,6.0,5.0,1,22,6,2,4,8,"65,693.00",7.0,1
5826,0,1,29,2,25.0,10.0,20.0,20.0,10.0,15.0,,,,,,,,,0,22,6,2,4,8,"65,693.00",7.0,0
5827,0,1,26,2,70.0,5.0,20.0,3.0,1.0,1.0,3.0,8.0,8.0,6.0,6.0,,5.0,8.0,1,22,6,2,4,8,"65,693.00",7.0,0
5828,0,1,31,2,35.0,0.0,25.0,20.0,0.0,20.0,1.0,3.0,8.0,5.0,5.0,,3.0,7.0,1,22,6,2,4,8,"65,693.00",7.0,0
5829,0,0,29,4,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,6.0,6.0,6.0,6.0,4.0,6.0,1,22,6,2,4,8,"65,693.00",7.0,0
5830,0,1,22,2,20.0,25.0,20.0,15.0,5.0,15.0,5.0,7.0,7.0,4.0,7.0,,6.0,5.0,1,22,6,2,4,8,"65,693.00",7.0,1
5831,0,1,23,2,25.0,14.0,25.0,25.0,3.0,8.0,3.0,7.0,7.0,6.0,6.0,,5.0,4.0,1,22,6,2,4,8,"65,693.00",7.0,0
5832,0,0,30,1,30.0,25.0,20.0,15.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,1,22,6,2,4,8,"65,693.00",7.0,0
5833,0,0,27,4,20.0,20.0,20.0,20.0,20.0,0.0,5.0,7.0,6.0,6.0,4.0,7.0,6.0,5.0,1,22,6,2,4,8,"65,693.00",7.0,1
5834,0,1,24,2,30.0,15.0,15.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,1,22,6,2,4,8,"65,693.00",7.0,0
5835,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,6.0,7.0,8.0,7.0,9.0,8.0,8.0,3.0,1,22,6,2,4,8,"65,693.00",7.0,0
5836,0,1,23,2,20.0,15.0,20.0,20.0,10.0,15.0,4.0,8.0,8.0,6.0,7.0,3.0,6.0,5.0,1,22,6,2,4,8,"65,693.00",7.0,0
5837,0,1,27,2,20.0,20.0,20.0,20.0,10.0,10.0,5.0,9.0,8.0,2.0,5.0,2.0,4.0,6.0,1,22,6,2,4,8,"65,693.00",7.0,0
5838,0,1,34,2,35.0,15.0,15.0,25.0,10.0,0.0,5.0,10.0,7.0,7.0,4.0,5.0,5.0,8.0,1,22,6,2,4,8,"65,693.00",7.0,0
5839,0,1,27,2,75.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,8.0,8.0,6.0,5.0,7.0,1,22,6,2,4,8,"65,693.00",10.0,0
5840,0,1,26,2,10.0,10.0,30.0,30.0,5.0,15.0,6.0,8.0,6.0,6.0,6.0,5.0,7.0,7.0,1,22,6,2,4,8,"65,693.00",10.0,0
5841,0,1,29,2,95.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,7.0,7.0,6.0,9.0,4.0,1,22,6,2,4,8,"65,693.00",10.0,1
5842,0,1,31,2,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,22,6,2,4,8,"65,693.00",10.0,1
5843,0,1,24,2,20.0,21.0,21.0,22.0,6.0,10.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,1,24,6,2,1,6,"45,736.00",10.0,1
5844,0,1,29,2,45.0,10.0,10.0,30.0,0.0,5.0,6.0,7.0,5.0,4.0,,9.0,5.0,2.0,1,24,6,2,1,6,"45,736.00",10.0,0
5845,0,1,29,2,25.0,10.0,20.0,20.0,10.0,15.0,,,,,,,,,0,24,6,2,1,6,"45,736.00",10.0,0
5846,0,1,26,2,70.0,5.0,20.0,3.0,1.0,1.0,4.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,1,24,6,2,1,6,"45,736.00",10.0,0
5847,0,1,31,2,35.0,0.0,25.0,20.0,0.0,20.0,2.0,4.0,6.0,4.0,4.0,,3.0,6.0,1,24,6,2,1,6,"45,736.00",10.0,0
5848,0,0,29,4,25.0,20.0,15.0,25.0,10.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,4.0,1,24,6,2,1,6,"45,736.00",10.0,1
5849,0,1,22,2,20.0,25.0,20.0,15.0,5.0,15.0,4.0,7.0,6.0,4.0,4.0,,5.0,4.0,1,24,6,2,1,6,"45,736.00",10.0,0
5850,0,1,23,2,25.0,14.0,25.0,25.0,3.0,8.0,6.0,7.0,7.0,6.0,5.0,,7.0,7.0,1,24,6,2,1,6,"45,736.00",10.0,1
5851,0,0,30,1,30.0,25.0,20.0,15.0,5.0,5.0,6.0,10.0,10.0,10.0,9.0,9.0,8.0,5.0,1,24,6,2,1,6,"45,736.00",10.0,0
5852,0,0,27,4,20.0,20.0,20.0,20.0,20.0,0.0,4.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,1,24,6,2,1,6,"45,736.00",10.0,0
5853,0,1,24,2,30.0,15.0,15.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,9.0,7.0,6.0,1,24,6,2,1,6,"45,736.00",10.0,0
5854,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,5.0,5.0,9.0,8.0,7.0,5.0,5.0,5.0,1,24,6,2,1,6,"45,736.00",10.0,0
5855,0,1,23,2,20.0,15.0,20.0,20.0,10.0,15.0,6.0,9.0,9.0,7.0,8.0,4.0,6.0,5.0,1,24,6,2,1,6,"45,736.00",10.0,0
5856,0,1,27,2,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,7.0,3.0,5.0,2.0,1.0,5.0,1,24,6,2,1,6,"45,736.00",10.0,0
5857,0,1,34,2,35.0,15.0,15.0,25.0,10.0,0.0,6.0,9.0,8.0,7.0,4.0,5.0,6.0,7.0,1,24,6,2,1,6,"45,736.00",10.0,0
5858,0,1,27,2,75.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,24,6,2,1,6,"45,736.00",2.0,0
5859,0,1,26,2,10.0,10.0,30.0,30.0,5.0,15.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,5.0,1,24,6,2,1,6,"45,736.00",2.0,0
5860,0,1,29,2,95.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,6.0,5.0,6.0,1.0,7.0,2.0,1,24,6,2,1,6,"45,736.00",2.0,1
5861,0,1,31,2,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,24,6,2,1,6,"45,736.00",2.0,1
5862,0,1,24,2,20.0,21.0,21.0,22.0,6.0,10.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,1,33,6,2,1,2,"33,906.00",2.0,0
5863,0,1,29,2,45.0,10.0,10.0,30.0,0.0,5.0,5.0,8.0,7.0,7.0,,8.0,7.0,7.0,1,33,6,2,1,2,"33,906.00",2.0,0
5864,0,1,29,2,25.0,10.0,20.0,20.0,10.0,15.0,4.0,5.0,8.0,6.0,8.0,5.0,4.0,7.0,1,33,6,2,1,2,"33,906.00",2.0,0
5865,0,1,26,2,70.0,5.0,20.0,3.0,1.0,1.0,5.0,7.0,8.0,7.0,7.0,8.0,6.5,8.0,1,33,6,2,1,2,"33,906.00",2.0,1
5866,0,1,31,2,35.0,0.0,25.0,20.0,0.0,20.0,1.0,5.0,5.0,4.0,5.0,,3.0,3.0,1,33,6,2,1,2,"33,906.00",2.0,0
5867,0,0,29,4,25.0,20.0,15.0,25.0,10.0,5.0,6.0,7.0,5.0,6.0,5.0,4.0,4.0,2.0,1,33,6,2,1,2,"33,906.00",2.0,0
5868,0,1,22,2,20.0,25.0,20.0,15.0,5.0,15.0,6.0,7.0,6.0,,7.0,,6.0,5.0,1,33,6,2,1,2,"33,906.00",2.0,1
5869,0,1,23,2,25.0,14.0,25.0,25.0,3.0,8.0,6.0,6.0,8.0,5.0,6.0,,5.0,4.0,1,33,6,2,1,2,"33,906.00",2.0,0
5870,0,0,30,1,30.0,25.0,20.0,15.0,5.0,5.0,5.0,10.0,10.0,9.0,9.0,,8.0,6.0,1,33,6,2,1,2,"33,906.00",2.0,0
5871,0,0,27,4,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,0,33,6,2,1,2,"33,906.00",2.0,1
5872,0,1,24,2,30.0,15.0,15.0,15.0,15.0,10.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,5.0,1,33,6,2,1,2,"33,906.00",2.0,0
5873,0,0,24,3,20.0,10.0,20.0,20.0,10.0,20.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1,33,6,2,1,2,"33,906.00",2.0,0
5874,0,1,23,2,20.0,15.0,20.0,20.0,10.0,15.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,1,33,6,2,1,2,"33,906.00",2.0,0
