gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,income,career_c,dec_o
0,1,29,2,30,15,20,10,10,15,8,6,6,6,7,5,5,4,1,27,13,2,3,3,"46,185.00",7,0
0,0,29,3,30,10,25,20,8,7,6,6,7,6,6,5,5,5,1,27,13,2,3,3,"46,185.00",7,0
0,0,30,6,30,0,30,30,10,0,7,8,10,1,10,2,7,3,0,27,13,2,3,3,"46,185.00",7,0
0,0,20,4,30,10,10,30,10,10,7,9,10,9,8,7,8,4,1,27,13,2,3,3,"46,185.00",7,0
0,1,30,2,25,25,25,25,0,0,7,7,7,7,7,7,6,5,1,27,13,2,3,3,"46,185.00",7,0
0,0,32,6,20,20,20,15,15,10,7,6,7,5,7,5,6,6,1,27,13,2,3,3,"46,185.00",7,1
0,1,23,2,25,20,15,20,5,15,7,6,6,6,5,6,7,7,1,26,5,2,4,6,,7,1
0,1,30,2,20,10,22,20,15,13,,,,,,,,,0,26,5,2,4,6,,7,0
0,1,28,2,40,20,20,20,0,0,9,10,9,10,9,6,8,9,1,26,5,2,4,6,,7,0
0,0,31,4,16,16,20,16,16,16,10,10,10,10,10,10,6,2,1,26,5,2,4,6,,7,1
0,0,29,1,20,15,20,15,15,15,10,10,10,10,10,10,10,7,1,26,5,2,4,6,,7,1
0,0,32,3,20,20,20,15,10,15,6,8,9,6,7,7,7,4,1,26,5,2,4,6,,7,0
0,0,24,4,25,26,15,10,9,15,5,4,5,5,4,2,4,3,1,26,5,2,4,6,,2,0
0,0,29,4,15,20,20,20,5,20,10,10,10,10,10,10,10,10,1,26,5,2,4,6,,2,1
0,1,28,2,20,10,20,20,20,0,8,8,8,8,7,10,7,8,1,26,5,2,4,6,,2,1
0,1,29,2,30,15,20,10,10,15,9,10,9,7,7,8,9,6,1,26,5,2,4,6,,2,1
0,0,29,3,30,10,25,20,8,7,6,6,6,6,6,6,5,5,1,26,5,2,4,6,,2,0
0,0,30,6,30,0,30,30,10,0,10,10,10,8,8,2,1,1,1,26,5,2,4,6,,2,1
0,0,20,4,30,10,10,30,10,10,7,8,9,9,7,8,8,2,1,26,5,2,4,6,,2,0
0,1,30,2,25,25,25,25,0,0,7,7,9,8,8,8,6,6,1,26,5,2,4,6,,2,0
0,0,32,6,20,20,20,15,15,10,6,7,6,7,6,5,5,7,1,26,5,2,4,6,,2,1
1,1,24,2,10,20,20,15,20,15,5,7,5.5,4,4,3,4,5,1,23,9,2,8,1,"78,844.00",2,0
1,1,24,2,20,20,20,20,20,0,8,10,10,9,8,7,7,4,1,23,9,2,8,1,"78,844.00",2,1
1,0,25,6,15,25,15,15,15,15,5,7,6,4,5,5,4,2,1,23,9,2,8,1,"78,844.00",2,0
1,0,25,4,20,10,20,20,10,20,8,8,7,5,7,,7,4,1,23,9,2,8,1,"78,844.00",2,0
1,0,29,4,10,20,25,25,10,10,3,4,5,4,2,3,4,3,1,23,9,2,8,1,"78,844.00",2,0
1,0,30,4,15,15,25,10,15,20,4,3,4,3,4,2,2,2,1,23,9,2,8,1,"78,844.00",2,0
1,0,25,3,10,25,25,20,10,10,8,7,7,7,5,6,8,8,1,23,9,2,8,1,"78,844.00",9,1
1,0,34,4,15,20,20,15,15,15,10,9,8,8,8,8,8,5,1,23,9,2,8,1,"78,844.00",9,0
1,0,30,1,15,20,10,30,5,20,8,7,8,6,7,5,6,8,0,23,9,2,8,1,"78,844.00",9,0
1,0,27,3,10,15,30,10,15,20,6,8,7,3,3,6,6,7,1,23,9,2,8,1,"78,844.00",9,0
1,1,25,2,20,20,20,15,15,10,7,4,5,3,4,3,4,2,1,23,9,2,8,1,"78,844.00",9,0
1,0,27,3,16,19,16,17,15,17,6,6,6,5,6,7,6,4,1,23,9,2,8,1,"78,844.00",9,0
1,1,26,2,20,20,10,20,10,20,7,8,8,7,7,7,7,,1,23,9,2,8,1,"78,844.00",9,0
1,1,27,2,15,15,20,20,15,15,6,8,6,4,5,3,6,8,1,23,9,2,8,1,"78,844.00",9,0
1,1,26,2,16,18,18,20,12,16,5,5,5,5,5,5,6,7,1,23,9,2,8,1,"78,844.00",9,0
1,1,24,2,10,20,20,15,20,15,2,3,4,2,,3,2,3,1,30,8,2,2,6,"29,575.00",9,0
1,1,24,2,20,20,20,20,20,0,8,10,10,9,10,8,7,4,1,30,8,2,2,6,"29,575.00",9,1
1,0,25,6,15,25,15,15,15,15,5,8,8,8,8,7,8,8,1,30,8,2,2,6,"29,575.00",9,1
1,0,25,4,20,10,20,20,10,20,2,5,6,7,,3,6,3,1,30,8,2,2,6,"29,575.00",9,0
1,0,29,4,10,20,25,25,10,10,2,8,9,7,6,6,7,6,1,30,8,2,2,6,"29,575.00",9,1
1,0,30,4,15,15,25,10,15,20,5,6,7,5,6,4,4,3,1,30,8,2,2,6,"29,575.00",9,0
1,0,25,3,10,25,25,20,10,10,5,7,7,9,9,10,8,10,1,30,8,2,2,6,"29,575.00",4,1
1,0,34,4,15,20,20,15,15,15,10,8,8,10,8,8,10,8,1,30,8,2,2,6,"29,575.00",4,1
1,0,30,1,15,20,10,30,5,20,7,6,8,5,8,5,7,7,1,30,8,2,2,6,"29,575.00",4,0
1,0,27,3,10,15,30,10,15,20,4,7,7,6,,8,7,7,1,30,8,2,2,6,"29,575.00",4,1
1,1,25,2,20,20,20,15,15,10,6,7,7,6,8,5,6,4,1,30,8,2,2,6,"29,575.00",4,0
1,0,27,3,16,19,16,17,15,17,6,6,7,8,7,7,6,6,1,30,8,2,2,6,"29,575.00",4,1
1,1,26,2,20,20,10,20,10,20,7,6,6,6,9,8,5,,1,30,8,2,2,6,"29,575.00",4,0
1,1,27,2,15,15,20,20,15,15,5,8,8,6,8,2,7,9,1,30,8,2,2,6,"29,575.00",4,1
1,1,26,2,16,18,18,20,12,16,7,7,7,7,8,9,,5,1,30,8,2,2,6,"29,575.00",4,1
1,1,24,2,10,20,20,15,20,15,2,2,2,2,2,0,2,2,1,28,3,2,1,1,,4,0
1,1,24,2,20,20,20,20,20,0,8,10,9,10,8,9,7,5,1,28,3,2,1,1,,4,0
1,0,25,6,15,25,15,15,15,15,6,6,6,7,7,5,7,5,1,28,3,2,1,1,,4,1
1,0,25,4,20,10,20,20,10,20,8,6,6,8,6,,5,7,1,28,3,2,1,1,,4,0
1,0,29,4,10,20,25,25,10,10,4,5,5,6,5,3,4,4,1,28,3,2,1,1,,4,0
1,0,30,4,15,15,25,10,15,20,5,5,5,5,5,4,4,4,1,28,3,2,1,1,,4,0
1,0,25,3,10,25,25,20,10,10,3,4,6,7,5,5,5,9,1,28,3,2,1,1,,4,0
1,0,34,4,15,20,20,15,15,15,10,8,8,8,10,7,7,5,1,28,3,2,1,1,,4,0
1,0,30,1,15,20,10,30,5,20,9,7,9,9,8,7,9,8,1,28,3,2,1,1,,4,1
1,0,27,3,10,15,30,10,15,20,6,3,8,6,5,5,5,5,1,28,3,2,1,1,,4,1
1,1,25,2,20,20,20,15,15,10,4,4,4,7,5,7,5,5,1,28,3,2,1,1,,4,0
1,0,27,3,16,19,16,17,15,17,7,7,7,8,7,7,6,6,1,28,3,2,1,1,,4,1
1,1,26,2,20,20,10,20,10,20,8,7,7,7,7,8,7,,1,28,3,2,1,1,,4,0
1,1,27,2,15,15,20,20,15,15,3,6,7,5,4,1,3,6,1,28,3,2,1,1,,4,0
1,1,26,2,16,18,18,20,12,16,5,8,8,10,7,10,,,1,28,3,2,1,1,,4,1
1,0,24,2,10,20,20,15,20,15,2,3,7,0,8,0,2,2,1,31,18,4,1,1,"34,752.00",4,0
1,0,24,2,20,20,20,20,20,0,6,10,8,6,7,6,7,3,1,31,18,4,1,1,"34,752.00",4,0
1,0,25,6,15,25,15,15,15,15,5,8,8,5,8,3,6,5,1,31,18,4,1,1,"34,752.00",4,0
1,1,25,4,20,10,20,20,10,20,4,7,6,5,7,4,6,5,1,31,18,4,1,1,"34,752.00",4,0
1,1,29,4,10,20,25,25,10,10,3,3,8,2,2,2,5,4,1,31,18,4,1,1,"34,752.00",4,0
1,1,30,4,15,15,25,10,15,20,3,5,6,2,3,2,2,2,1,31,18,4,1,1,"34,752.00",4,0
1,0,25,3,10,25,25,20,10,10,2,10,10,7,10,1,5,10,1,31,18,4,1,1,"34,752.00",5,0
1,1,34,4,15,20,20,15,15,15,8,10,10,8,8,8,8,7,1,31,18,4,1,1,"34,752.00",5,1
1,0,30,1,15,20,10,30,5,20,4,8,9,3,10,4,5,5,1,31,18,4,1,1,"34,752.00",5,0
1,0,27,3,10,15,30,10,15,20,4,6,7,3,5,4,5,5,1,31,18,4,1,1,"34,752.00",5,0
1,0,25,2,20,20,20,15,15,10,4,8,9,6,5,2,8,7,1,31,18,4,1,1,"34,752.00",5,1
1,0,27,3,16,19,16,17,15,17,6,7,8,6,7,6,6,5,1,31,18,4,1,1,"34,752.00",5,0
1,0,26,2,20,20,10,20,10,20,7,9,9,5,7,5,6,,1,31,18,4,1,1,"34,752.00",5,0
1,0,27,2,15,15,20,20,15,15,2,9,8,2,6,0,3,8,1,31,18,4,1,1,"34,752.00",5,0
1,0,26,2,16,18,18,20,12,16,,,,,,,,,0,31,18,4,1,1,"34,752.00",5,0
1,0,24,2,10,20,20,15,20,15,0,0,0,0,0,0,0,0,1,29,3,1,4,3,,5,0
1,0,24,2,20,20,20,20,20,0,7,10,10,6,6,6,7,5,1,29,3,1,4,3,,5,0
1,0,25,6,15,25,15,15,15,15,5,8,7,5,8,4,7,7,1,29,3,1,4,3,,5,0
1,0,25,4,20,10,20,20,10,20,6,8,8,7,7,7,7,7,1,29,3,1,4,3,,5,1
1,0,29,4,10,20,25,25,10,10,3,4,5,3,2,3,4,4,1,29,3,1,4,3,,5,0
1,0,30,4,15,15,25,10,15,20,4,4,4,4,4,2,2,2,1,29,3,1,4,3,,5,0
1,0,25,3,10,25,25,20,10,10,2,2,5,1,3,3,2,5,1,29,3,1,4,3,,2,0
1,0,34,4,15,20,20,15,15,15,8,9,9,8,7,7,7,5,1,29,3,1,4,3,,2,0
1,1,30,1,15,20,10,30,5,20,4,9,8,6,6,8,6,10,1,29,3,1,4,3,,2,0
1,0,27,3,10,15,30,10,15,20,4,4,4,4,4,6,3,3,1,29,3,1,4,3,,2,0
1,0,25,2,20,20,20,15,15,10,7,8,8,8,5,6,8,6,0,29,3,1,4,3,,2,1
1,0,27,3,16,19,16,17,15,17,5,6,6,4,,6,5,4,1,29,3,1,4,3,,2,0
1,0,26,2,20,20,10,20,10,20,6,5,5,5,5,5,5,,1,29,3,1,4,3,,2,0
1,0,27,2,15,15,20,20,15,15,1,5,4,1,3,0,2,7,1,29,3,1,4,3,,2,0
1,0,26,2,16,18,18,20,12,16,2,8,7,6,6,6,,,1,29,3,1,4,3,,2,0
1,0,24,2,10,20,20,15,20,15,3,7,,2,9,2,3,5,1,32,10,3,1,1,,2,0
1,0,24,2,20,20,20,20,20,0,7,8,10,7,9,7,5,4,1,32,10,3,1,1,,2,1
1,0,25,6,15,25,15,15,15,15,6,7,8,5,5,5,5,5,1,32,10,3,1,1,,2,0
1,0,25,4,20,10,20,20,10,20,7,7,7,5,8,6,7,6,1,32,10,3,1,1,,2,0
1,0,29,4,10,20,25,25,10,10,2,7,9,6,3,5,7,7,1,32,10,3,1,1,,2,1
1,0,30,4,15,15,25,10,15,20,6,6,5,5,4,3,2,2,1,32,10,3,1,1,,2,0
1,1,25,3,10,25,25,20,10,10,3,4,6,5,9,7,6,10,1,32,10,3,1,1,,2,0
1,0,34,4,15,20,20,15,15,15,8,9,9,8,8,7,7,6,1,32,10,3,1,1,,2,1
1,0,30,1,15,20,10,30,5,20,7,9,9,6,10,,7,8,1,32,10,3,1,1,,2,1
1,1,27,3,10,15,30,10,15,20,5,6,7,5,5,5,5,5,1,32,10,3,1,1,,2,1
1,0,25,2,20,20,20,15,15,10,8,8,8,7,8,5,5,6,1,32,10,3,1,1,,2,1
1,1,27,3,16,19,16,17,15,17,6,6,8,5,7,7,6,5,1,32,10,3,1,1,,2,0
1,0,26,2,20,20,10,20,10,20,8,9,8,6,7,7,6,,1,32,10,3,1,1,,2,0
1,0,27,2,15,15,20,20,15,15,3,8,9,6,9,1,5,8,1,32,10,3,1,1,,2,0
1,0,26,2,16,18,18,20,12,16,4,10,9,8,9,8,6,7,1,32,10,3,1,1,,2,0
1,0,24,2,10,20,20,15,20,15,1,2,5,1,,0,1,1,1,24,6,4,1,1,,2,0
1,0,24,2,20,20,20,20,20,0,6,10,10,8,8,7,5,4,1,24,6,4,1,1,,2,1
1,0,25,6,15,25,15,15,15,15,4,7,7,3,3,2,5,5,1,24,6,4,1,1,,2,0
1,1,25,4,20,10,20,20,10,20,3,9,8,3,6,2,6,6,1,24,6,4,1,1,,2,0
1,1,29,4,10,20,25,25,10,10,2,6,7,2,2,2,4,3,1,24,6,4,1,1,,2,0
1,1,30,4,15,15,25,10,15,20,4,8,8,4,5,4,3,3,1,24,6,4,1,1,,2,0
1,0,25,3,10,25,25,20,10,10,1,3,7,1,8,2,5,6,1,24,6,4,1,1,,9,0
1,1,34,4,15,20,20,15,15,15,8,10,10,9,9,7,7,5,1,24,6,4,1,1,,9,0
1,0,30,1,15,20,10,30,5,20,4,10,9,5,7,5,7,5,1,24,6,4,1,1,,9,0
1,0,27,3,10,15,30,10,15,20,3,,7,3,3,2,4,5,1,24,6,4,1,1,,9,0
1,0,25,2,20,20,20,15,15,10,4,6,9,2,3,3,3,3,1,24,6,4,1,1,,9,0
1,0,27,3,16,19,16,17,15,17,6,8,8,6,6,6,6,5,1,24,6,4,1,1,,9,0
1,0,26,2,20,20,10,20,10,20,5,5,5,5,5,5,5,,1,24,6,4,1,1,,9,0
1,0,27,2,15,15,20,20,15,15,2,9,8,2,4,2,4,5,1,24,6,4,1,1,,9,0
1,0,26,2,16,18,18,20,12,16,2,3,5,1,2,2,4,1,1,24,6,4,1,1,,9,0
1,0,24,2,10,20,20,15,20,15,2,6,7,5,7,2,5,5,1,29,8,4,1,1,,9,0
1,0,24,2,20,20,20,20,20,0,6,7,8,9,9,7,6,4,1,29,8,4,1,1,,9,0
1,0,25,6,15,25,15,15,15,15,4,8,8,5,5,3,5,7,1,29,8,4,1,1,,9,0
1,1,25,4,20,10,20,20,10,20,4,7,6,6,5,7,7,7,1,29,8,4,1,1,,9,1
1,1,29,4,10,20,25,25,10,10,5,5,5,8,5,5,7,7,1,29,8,4,1,1,,9,1
1,1,30,4,15,15,25,10,15,20,4,2,4,3,7,2,1,1,1,29,8,4,1,1,,9,0
1,0,25,3,10,25,25,20,10,10,2,3,3,4,4,2,2,8,1,29,8,4,1,1,,9,0
1,1,34,4,15,20,20,15,15,15,8,8,8,8,10,7,8,7,1,29,8,4,1,1,,9,1
1,0,30,1,15,20,10,30,5,20,5,8,9,6,8,5,6,10,1,29,8,4,1,1,,9,0
1,0,27,3,10,15,30,10,15,20,4,4,6,4,4,4,5,6,1,29,8,4,1,1,,9,0
1,0,25,2,20,20,20,15,15,10,6,5,6,5,4,3,4,3,1,29,8,4,1,1,,9,0
1,0,27,3,16,19,16,17,15,17,6,6,8,7,9,,6,5,1,29,8,4,1,1,,9,0
1,0,26,2,20,20,10,20,10,20,7,6,5,7,7,5,,,0,29,8,4,1,1,,9,0
1,0,27,2,15,15,20,20,15,15,4,6,8,4,9,2,3,8,1,29,8,4,1,1,,9,0
1,0,26,2,16,18,18,20,12,16,7,9,9,8,8,7,7,10,1,29,8,4,1,1,,9,1
1,1,24,2,10,20,20,15,20,15,5,6,6,5,5,3,5,4,1,28,8,2,6,5,,9,0
1,1,24,2,20,20,20,20,20,0,9,9,9,10,10,8,8,5,1,28,8,2,6,5,,9,1
1,0,25,6,15,25,15,15,15,15,8,7,7,6,7,6,7,7,1,28,8,2,6,5,,9,0
1,0,25,4,20,10,20,20,10,20,7,4,5,8,5,7,6,9,1,28,8,2,6,5,,9,1
1,0,29,4,10,20,25,25,10,10,7,7,5,7,5,7,8,5,1,28,8,2,6,5,,9,1
1,0,30,4,15,15,25,10,15,20,7,7,7,7,7,6,7,7,1,28,8,2,6,5,,9,1
1,0,25,3,10,25,25,20,10,10,7,6,5,7,6,7,5,7,1,28,8,2,6,5,,5,0
1,0,34,4,15,20,20,15,15,15,9,9,9,8,9,7,9,7,1,28,8,2,6,5,,5,1
1,0,30,1,15,20,10,30,5,20,10,9,9,9,8,9,9,10,1,28,8,2,6,5,,5,1
1,0,27,3,10,15,30,10,15,20,7,4,6,6,,5,5,5,1,28,8,2,6,5,,5,1
1,1,25,2,20,20,20,15,15,10,7,6,6,5,5,4,5,5,1,28,8,2,6,5,,5,1
1,0,27,3,16,19,16,17,15,17,7,6,8,8,7,,7,6,1,28,8,2,6,5,,5,1
1,1,26,2,20,20,10,20,10,20,8,7,7,7,7,7,7,,1,28,8,2,6,5,,5,1
1,1,27,2,15,15,20,20,15,15,5,8,8,7,9,3,6,8,1,28,8,2,6,5,,5,0
1,1,26,2,16,18,18,20,12,16,9,8,8,7,7,9,8,7,1,28,8,2,6,5,,5,1
1,1,24,2,10,20,20,15,20,15,0,4,6,4,5,2,2,5,1,29,14,2,6,1,,5,0
1,1,24,2,20,20,20,20,20,0,8,10,10,10,10,9,8,5,1,29,14,2,6,1,,5,1
1,0,25,6,15,25,15,15,15,15,3,8,8,4,8,8,6,7,1,29,14,2,6,1,,5,0
1,0,25,4,20,10,20,20,10,20,3,9,6,7,,3,7,5,1,29,14,2,6,1,,5,0
1,0,29,4,10,20,25,25,10,10,2,4,6,4,3,2,2,2,1,29,14,2,6,1,,5,0
1,0,30,4,15,15,25,10,15,20,4,6,6,5,5,4,3,2,1,29,14,2,6,1,,5,0
1,0,25,3,10,25,25,20,10,10,2,3,4,4,6,5,5,8,1,29,14,2,6,1,,7,0
1,0,34,4,15,20,20,15,15,15,8,8,10,10,9,9,8,6,1,29,14,2,6,1,,7,1
1,0,30,1,15,20,10,30,5,20,4,5,9,7,8,5,5,5,1,29,14,2,6,1,,7,0
1,0,27,3,10,15,30,10,15,20,3,3,4,3,3,3,3,4,1,29,14,2,6,1,,7,0
1,1,25,2,20,20,20,15,15,10,,5,8,6,7,3,5,4,1,29,14,2,6,1,,7,0
1,0,27,3,16,19,16,17,15,17,6,8,8,8,7,5,7,6,1,29,14,2,6,1,,7,0
1,1,26,2,20,20,10,20,10,20,,,,,,,,,0,29,14,2,6,1,,7,0
1,1,27,2,15,15,20,20,15,15,2,8,7,5,5,0,2,6,1,29,14,2,6,1,,7,0
1,1,26,2,16,18,18,20,12,16,3,8,6,6,6,7,6,4,1,29,14,2,6,1,,7,0
1,0,24,2,10,20,20,15,20,15,5,4,5,5,5,3,3,2,1,29,8,3,3,3,,7,0
1,0,24,2,20,20,20,20,20,0,9,10,10,10,10,9,8,5,1,29,8,3,3,3,,7,1
1,0,25,6,15,25,15,15,15,15,8,8,7,6,6,5,5,5,1,29,8,3,3,3,,7,0
1,0,25,4,20,10,20,20,10,20,8,8,8,8,8,5,8,5,1,29,8,3,3,3,,7,1
1,0,29,4,10,20,25,25,10,10,7,6,8,5,5,4,7,5,1,29,8,3,3,3,,7,1
1,0,30,4,15,15,25,10,15,20,8,7,7,8,8,8,7,6,1,29,8,3,3,3,,7,1
1,1,25,3,10,25,25,20,10,10,5,3,9,10,9,7,7,8,1,29,8,3,3,3,,7,1
1,0,34,4,15,20,20,15,15,15,9,9,9,9,10,8,8,7,1,29,8,3,3,3,,7,1
1,0,30,1,15,20,10,30,5,20,9,8,8,7,7,5,,,1,29,8,3,3,3,,7,1
1,1,27,3,10,15,30,10,15,20,8,5,7,7,7,6,5,5,1,29,8,3,3,3,,7,1
1,0,25,2,20,20,20,15,15,10,9,5,7,8,6,6,6,5,1,29,8,3,3,3,,7,0
1,1,27,3,16,19,16,17,15,17,9,7,8,8,8,6,7,5,1,29,8,3,3,3,,7,1
1,0,26,2,20,20,10,20,10,20,9,8,9,9,9,9,9,,1,29,8,3,3,3,,7,1
1,0,27,2,15,15,20,20,15,15,7,6,8,7,9,4,7,8,1,29,8,3,3,3,,7,1
1,0,26,2,16,18,18,20,12,16,5,7,7,7,7,,,,1,29,8,3,3,3,,7,1
1,0,24,2,10,20,20,15,20,15,7,6,8,5,7,1,5,5,1,30,10,6,1,1,"22,173.00",7,0
1,0,24,2,20,20,20,20,20,0,8,10,10,9,9,9,8,5,1,30,10,6,1,1,"22,173.00",7,1
1,1,25,6,15,25,15,15,15,15,9,8,8,8,8,8,7,6,1,30,10,6,1,1,"22,173.00",7,1
1,0,25,4,20,10,20,20,10,20,9,8,8,9,7,8,8,8,1,30,10,6,1,1,"22,173.00",7,1
1,0,29,4,10,20,25,25,10,10,3,5,4,5,2,3,6,4,1,30,10,6,1,1,"22,173.00",7,0
1,0,30,4,15,15,25,10,15,20,6,6,7,6,6,6,3,2,1,30,10,6,1,1,"22,173.00",7,0
1,0,25,3,10,25,25,20,10,10,10,9,10,10,10,10,10,10,1,30,10,6,1,1,"22,173.00",5,1
1,0,34,4,15,20,20,15,15,15,8,10,10,8,9,9,9,7,1,30,10,6,1,1,"22,173.00",5,1
1,0,30,1,15,20,10,30,5,20,8,7,7,9,7,8,7,10,1,30,10,6,1,1,"22,173.00",5,1
1,0,27,3,10,15,30,10,15,20,6,4,5,5,6,6,5,5,1,30,10,6,1,1,"22,173.00",5,1
1,0,25,2,20,20,20,15,15,10,8,6,7,7,5,4,7,5,1,30,10,6,1,1,"22,173.00",5,1
1,0,27,3,16,19,16,17,15,17,8,7,8,8,8,,8,6,1,30,10,6,1,1,"22,173.00",5,1
1,0,26,2,20,20,10,20,10,20,9,9,9,9,8,9,9,,1,30,10,6,1,1,"22,173.00",5,0
1,0,27,2,15,15,20,20,15,15,4,7,8,4,5,2,5,5,1,30,10,6,1,1,"22,173.00",5,0
1,0,26,2,16,18,18,20,12,16,7,7,9,9,8,8,,,1,30,10,6,1,1,"22,173.00",5,1
1,0,24,2,10,20,20,15,20,15,6,5,8,7,6,3,,,1,20,13,4,1,1,,5,0
1,0,24,2,20,20,20,20,20,0,9,10,8,10,9,8,7,5,1,20,13,4,1,1,,5,1
1,0,25,6,15,25,15,15,15,15,8,8,7,6,5,4,7,6,1,20,13,4,1,1,,5,1
1,1,25,4,20,10,20,20,10,20,9,9,7,8,5,8,8,8,1,20,13,4,1,1,,5,1
1,1,29,4,10,20,25,25,10,10,3,7,2,3,3,3,5,3,1,20,13,4,1,1,,5,0
1,1,30,4,15,15,25,10,15,20,6,8,6,6,6,6,5,5,1,20,13,4,1,1,,5,0
1,0,25,3,10,25,25,20,10,10,6,8,8,8,10,5,7,7,1,20,13,4,1,1,,2,1
1,1,34,4,15,20,20,15,15,15,7,8,8,8,8,7,8,7,1,20,13,4,1,1,,2,1
1,0,30,1,15,20,10,30,5,20,9,8,8,9,8,7,8,10,1,20,13,4,1,1,,2,0
1,0,27,3,10,15,30,10,15,20,8,5,7,7,7,7,7,5,1,20,13,4,1,1,,2,1
1,0,25,2,20,20,20,15,15,10,,,,,,,,,0,20,13,4,1,1,,2,0
1,0,27,3,16,19,16,17,15,17,8,6,6,7,7,,7,5,1,20,13,4,1,1,,2,1
1,0,26,2,20,20,10,20,10,20,9,9,9,9,10,9,9,,1,20,13,4,1,1,,2,0
1,0,27,2,15,15,20,20,15,15,7,6,7,7,9,5,6,7,1,20,13,4,1,1,,2,1
1,0,26,2,16,18,18,20,12,16,7,9,8,7,,,,,1,20,13,4,1,1,,2,1
1,1,24,2,10,20,20,15,20,15,4,8,7,7,6,7,7,6,1,30,6,2,2,8,"37,994.00",2,0
1,1,24,2,20,20,20,20,20,0,8,10,10,10,9,10,8,5,1,30,6,2,2,8,"37,994.00",2,1
1,0,25,6,15,25,15,15,15,15,5,7,7,6,6,4,7,6,1,30,6,2,2,8,"37,994.00",2,1
1,0,25,4,20,10,20,20,10,20,4,8,8,7,,4,7,6,1,30,6,2,2,8,"37,994.00",2,0
1,0,29,4,10,20,25,25,10,10,3,7,4,4,3,3,6,3,1,30,6,2,2,8,"37,994.00",2,0
1,0,30,4,15,15,25,10,15,20,6,7,8,6,6,6,4,4,1,30,6,2,2,8,"37,994.00",2,0
1,0,25,3,10,25,25,20,10,10,7,6,8,6,8,7,7,6,1,30,6,2,2,8,"37,994.00",7,1
1,0,34,4,15,20,20,15,15,15,10,9,10,10,10,9,10,8,1,30,6,2,2,8,"37,994.00",7,1
1,0,30,1,15,20,10,30,5,20,9,9,9,9,6,5,9,9,1,30,6,2,2,8,"37,994.00",7,1
1,0,27,3,10,15,30,10,15,20,4,3,4,4,4,4,4,4,1,30,6,2,2,8,"37,994.00",7,0
1,1,25,2,20,20,20,15,15,10,5,4,6,4,4,3,4,3,1,30,6,2,2,8,"37,994.00",7,0
1,0,27,3,16,19,16,17,15,17,7,6,7,7,7,,6,5,1,30,6,2,2,8,"37,994.00",7,1
1,1,26,2,20,20,10,20,10,20,5,8,9,8,8,8,8,,1,30,6,2,2,8,"37,994.00",7,0
1,1,27,2,15,15,20,20,15,15,3,8,7,5,7,2,5,4,1,30,6,2,2,8,"37,994.00",7,0
1,1,26,2,16,18,18,20,12,16,6,7,9,8,6,9,,,1,30,6,2,2,8,"37,994.00",7,1
1,0,24,2,10,20,20,15,20,15,5,2,3,6,2,5,5,7,1,32,15,6,5,6,"35,409.00",7,0
1,0,24,2,20,20,20,20,20,0,7,8,9,9,8,9,7,5,1,32,15,6,5,6,"35,409.00",7,1
1,1,25,6,15,25,15,15,15,15,4,7,7,7,7,6,5,6,1,32,15,6,5,6,"35,409.00",7,0
1,0,25,4,20,10,20,20,10,20,4,4,8,6,7,3,6,2,1,32,15,6,5,6,"35,409.00",7,0
1,0,29,4,10,20,25,25,10,10,4,4,6,9,2,4,7,5,1,32,15,6,5,6,"35,409.00",7,1
1,0,30,4,15,15,25,10,15,20,5,5,5,6,4,3,2,1,1,32,15,6,5,6,"35,409.00",7,0
1,0,25,3,10,25,25,20,10,10,3,4,6,,6,6,8,9,1,32,15,6,5,6,"35,409.00",2,0
1,0,34,4,15,20,20,15,15,15,8,8,10,10,9,8,8,6,1,32,15,6,5,6,"35,409.00",2,1
1,0,30,1,15,20,10,30,5,20,9,10,8,10,6,,8,9,0,32,15,6,5,6,"35,409.00",2,0
1,0,27,3,10,15,30,10,15,20,4,3,4,5,3,4,4,5,1,32,15,6,5,6,"35,409.00",2,0
1,0,25,2,20,20,20,15,15,10,4,3,5,7,3,2,3,3,1,32,15,6,5,6,"35,409.00",2,0
1,0,27,3,16,19,16,17,15,17,6,7,8,8,7,,6,5,1,32,15,6,5,6,"35,409.00",2,0
1,0,26,2,20,20,10,20,10,20,5,5,5,4,4,3,4,,1,32,15,6,5,6,"35,409.00",2,0
1,0,27,2,15,15,20,20,15,15,2,6,5,6,4,1,2,8,1,32,15,6,5,6,"35,409.00",2,0
1,0,26,2,16,18,18,20,12,16,2,7,7,6,6,8,,,1,32,15,6,5,6,"35,409.00",2,0
0,1,26,4,40,20,20,20,0,0,8,8,8,7,,6,7,7,0,23,5,4,1,1,"23,707.00",2,1
0,0,25,2,30,30,40,0,0,0,8,8,10,6,5,7,9,6,1,23,5,4,1,1,"23,707.00",2,1
0,0,23,2,30,0,30,15,15,10,8,10,10,8,7,7,8,8,1,23,5,4,1,1,"23,707.00",2,1
0,1,27,4,20,14,18,16,16,16,8,9,8,7,7,6,8,6,1,23,5,4,1,1,"23,707.00",2,1
0,1,24,4,15,15,20,15,15,20,6,7,7,5,,4,5,6,1,23,5,4,1,1,"23,707.00",2,1
