,gender,match,samerace,age_o,dec_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,dec
5891,0,0,0,24,0,15,6,8,6,2,7,6,7,3,25,4,1,5,4,1
5892,0,1,0,24,1,15,8,7,8,3,9,5,8,8,25,4,1,5,4,1
5893,0,0,0,23,0,15,7,8,8,2,7,7,7,7,25,4,1,5,4,0
5894,0,0,0,27,0,15,2,1,4,2,3,3,3,2,25,4,1,5,4,1
5895,0,0,0,34,0,15,4,5,9,2,8,4,9,7,25,4,1,5,4,1
5896,0,0,0,27,0,15,5,7,8,2,8,6,8,7,25,4,1,5,4,1
5897,0,0,0,26,0,15,6,5,7,2,6,6,6,6,25,4,1,5,4,1
5898,0,1,0,29,1,15,6,4,8,2,8,8,8,6,25,4,1,5,4,1
5899,0,0,0,31,1,15,5,5,5,2,5,5,5,5,25,4,1,5,4,0
5900,1,0,1,38,0,1,8,8,9,2,9,7,8,7,24,2,3,2,6,1
5901,1,0,0,33,1,1,6,7,7,1,7,4,7,5,24,2,3,2,6,0
5902,1,0,1,24,0,1,7,3,8,2,9,5,9,4,24,2,3,2,6,0
5903,1,0,1,28,0,1,5,5,5,2,5,5,5,5,24,2,3,2,6,1
5904,1,1,1,27,1,1,8,,7,2,8,8,,7,24,2,3,2,6,1
5905,1,0,1,23,0,1,3,4,10,2,10,7,10,4,24,2,3,2,6,1
5906,1,0,1,25,0,1,8,,8,2,8,6,7,7,24,2,3,2,6,1
5907,1,1,1,26,1,1,7,,8,2,8,7,,7,24,2,3,2,6,1
5908,1,0,1,25,0,1,7,7,8,2,8,7,8,7,24,2,3,2,6,1
5909,1,0,1,24,0,1,4,6,8,2,8,4,8,6,24,2,3,2,6,1
5910,1,0,1,21,0,1,6,,10,2,10,6,10,2,24,2,3,2,6,1
5911,1,0,0,30,1,1,6,,10,4,6,6,6,6,24,2,3,2,6,0
5912,1,0,1,28,0,1,3,3,9,2,5,5,6,3,24,2,3,2,6,1
5913,1,0,1,26,0,1,2,2,2,2,2,2,5,2,24,2,3,2,6,1
5914,1,1,1,22,1,1,8,7,8,2,8,8,7,8,24,2,3,2,6,1
5915,1,0,1,24,0,1,7,7,8,2,8,5,7,7,24,2,3,2,6,1
5916,1,0,1,33,0,1,6,7,6,2,6,4,6,6,24,2,3,2,6,0
5917,1,0,0,25,1,1,6,7,8,4,9,7,8,6,24,2,3,2,6,0
5918,1,0,1,38,0,8,7,7,7,2,7,7,7,7,29,2,7,2,8,0
5919,1,0,0,33,1,8,8,7,8,1,7,8,7,7,29,2,7,2,8,0
5920,1,0,1,24,0,8,7,6,7,2,8,8,6,8,29,2,7,2,8,0
5921,1,0,1,28,0,8,5,8,6,2,6,6,6,10,29,2,7,2,8,0
5922,1,0,1,27,0,8,2,,1,2,3,2,,,29,2,7,2,8,1
5923,1,1,1,23,1,8,10,6,10,2,10,10,7,10,29,2,7,2,8,1
5924,1,1,1,25,1,8,8,5,5,2,8,8,8,10,29,2,7,2,8,1
5925,1,0,1,26,1,8,7,,6,2,7,8,,8,29,2,7,2,8,0
5926,1,1,1,25,1,8,9,8,9,2,9,8,9,9,29,2,7,2,8,1
5927,1,0,1,24,0,8,5,6,6,2,6,5,6,6,29,2,7,2,8,0
5928,1,1,1,21,1,8,8,8,10,2,10,6,,10,29,2,7,2,8,1
5929,1,0,0,30,1,8,6,,8,4,8,8,,8,29,2,7,2,8,0
5930,1,0,1,28,0,8,6,4,6,2,6,7,6,6,29,2,7,2,8,0
5931,1,1,1,26,1,8,9,6,8,2,9,8,9,10,29,2,7,2,8,1
5932,1,1,1,22,1,8,8,6,8,2,8,7,6,7,29,2,7,2,8,1
5933,1,0,1,24,1,8,8,8,9,2,7,8,6,8,29,2,7,2,8,0
5934,1,0,1,33,1,8,8,9,9,2,,6,,9,29,2,7,2,8,0
5935,1,0,0,25,1,8,8,5,9,4,8,8,9,9,29,2,7,2,8,0
5936,1,0,1,38,0,8,,,,2,,,,,29,2,1,1,7,0
5937,1,0,0,33,0,8,,,,1,,,,,29,2,1,1,7,0
5938,1,0,1,24,0,8,,,,2,,,,,29,2,1,1,7,0
5939,1,0,1,28,1,8,5,8,5,2,5,5,5,5,29,2,1,1,7,0
5940,1,0,1,27,0,8,,,,2,,,,,29,2,1,1,7,0
5941,1,0,1,23,1,8,9,7,10,2,10,10,10,10,29,2,1,1,7,0
5942,1,0,1,25,0,8,7,7,8,2,8,7,8,9,29,2,1,1,7,0
5943,1,0,1,26,1,8,7,,8,2,7,8,,7,29,2,1,1,7,0
5944,1,0,1,25,1,8,7,7,7,2,8,7,7,8,29,2,1,1,7,0
5945,1,1,1,24,1,8,6,6,7,2,8,6,8,6,29,2,1,1,7,1
5946,1,0,1,21,0,8,,,,2,,,,,29,2,1,1,7,0
5947,1,0,0,30,0,8,,,,4,,,,,29,2,1,1,7,0
5948,1,0,1,28,0,8,5,5,6,2,6,7,5,3,29,2,1,1,7,0
5949,1,0,1,26,0,8,2,1,3,2,5,5,10,1,29,2,1,1,7,0
5950,1,0,1,22,1,8,7,7,8,2,9,7,8,8,29,2,1,1,7,0
5951,1,0,1,24,0,8,,,,2,,,,,29,2,1,1,7,0
5952,1,0,1,33,0,8,6,,6,2,8,7,,8,29,2,1,1,7,0
5953,1,0,0,25,0,8,,,,4,,,,,29,2,1,1,7,0
5954,1,1,1,38,1,8,8,8,9,2,9,8,9,6,26,2,7,7,3,1
5955,1,0,0,33,1,8,7,7,8,1,8,6,7,7,26,2,7,7,3,0
5956,1,0,1,24,0,8,7,6,6,2,8,8,6,6,26,2,7,7,3,0
5957,1,0,1,28,1,8,7,8,8,2,8,6,8,8,26,2,7,7,3,0
5958,1,1,1,27,1,8,8,,6,2,6,6,9,,26,2,7,7,3,1
5959,1,1,1,23,1,8,10,10,10,2,10,10,10,10,26,2,7,7,3,1
5960,1,0,1,25,1,8,8,,9,2,9,5,9,9,26,2,7,7,3,0
5961,1,0,1,26,1,8,8,,8,2,8,8,8,8,26,2,7,7,3,0
5962,1,1,1,25,1,8,8,8,9,2,9,7,9,8,26,2,7,7,3,1
5963,1,0,1,24,0,8,5,7,8,2,8,5,8,7,26,2,7,7,3,1
5964,1,1,1,21,1,8,7,,10,2,10,8,,7,26,2,7,7,3,1
5965,1,0,0,30,1,8,4,,6,4,8,8,8,6,26,2,7,7,3,0
5966,1,0,1,28,0,8,5,5,5,2,5,6,5,5,26,2,7,7,3,1
5967,1,0,1,26,1,8,7,5,7,2,8,7,10,7,26,2,7,7,3,0
5968,1,0,1,22,0,8,5,6,6,2,8,6,9,6,26,2,7,7,3,0
5969,1,0,1,24,1,8,8.5,8,8,2,7,8,9,8,26,2,7,7,3,0
5970,1,1,1,33,1,8,6,,6,2,7,8,9,7,26,2,7,7,3,1
5971,1,0,0,25,1,8,8,5,9,4,9,8,9,7,26,2,7,7,3,0
5972,1,0,1,38,0,8,7,5,8,2,9,7,7,5,31,2,1,1,9,0
5973,1,0,0,33,1,8,7,7,7,1,7,5,7,7,31,2,1,1,9,0
5974,1,0,1,24,1,8,6,7,7,2,6,7,8,6,31,2,1,1,9,0
5975,1,0,1,28,0,8,6,5,8,2,8,6,8,6,31,2,1,1,9,0
5976,1,0,1,27,1,8,6,,5,2,6,4,,,31,2,1,1,9,0
5977,1,0,1,23,1,8,6,7,10,2,10,7,10,8,31,2,1,1,9,0
5978,1,0,1,25,0,8,8,6,8,2,9,7,9,8,31,2,1,1,9,0
5979,1,0,1,26,1,8,7,,8,2,8,7,8,7,31,2,1,1,9,0
5980,1,0,1,25,0,8,6,6,8,2,8,6,7,7,31,2,1,1,9,0
5981,1,0,1,24,0,8,4,8,8,2,8,5,6,6,31,2,1,1,9,0
5982,1,1,1,21,1,8,7,3,10,2,10,7,8,2,31,2,1,1,9,1
5983,1,0,0,30,1,8,6,,10,4,10,6,,6,31,2,1,1,9,0
5984,1,0,1,28,1,8,7,7,8,2,8,8,9,6,31,2,1,1,9,0
5985,1,0,1,26,0,8,4,2,9,2,9,5,9,4,31,2,1,1,9,0
5986,1,0,1,22,1,8,8,9,8,2,8,8,8,8,31,2,1,1,9,0
5987,1,0,1,24,0,8,6,5,9,2,8,6,8,6,31,2,1,1,9,0
5988,1,0,1,33,0,8,6,,9,2,8,6,,6,31,2,1,1,9,0
5989,1,0,0,25,0,8,4,3,9,4,8,7,8,5,31,2,1,1,9,0
5990,1,1,0,38,1,2,8,5,9,2,9,7,9,8,29,4,1,1,6,1
5991,1,0,0,33,0,2,3,2,5,1,7,4,7,3,29,4,1,1,6,0
5992,1,0,0,24,0,2,7,5,8,2,8,6,9,8,29,4,1,1,6,1
5993,1,0,0,28,0,2,6,7,7,2,8,6,10,9,29,4,1,1,6,1
5994,1,0,0,27,0,2,4,,9,2,9,3,8,8,29,4,1,1,6,1
5995,1,0,0,23,0,2,4,4,10,2,9,6,8,4,29,4,1,1,6,1
5996,1,0,0,25,0,2,6,5,7,2,9,5,8,9,29,4,1,1,6,0
5997,1,0,0,26,0,2,5,5,7,2,7,7,,7,29,4,1,1,6,0
5998,1,0,0,25,0,2,6,7,8,2,8,6,8,7,29,4,1,1,6,1
5999,1,0,0,24,0,2,2,7,8,2,8,3,8,8,29,4,1,1,6,1
6000,1,0,0,21,0,2,6,3,10,2,8,4,10,5,29,4,1,1,6,1
6001,1,0,1,30,1,2,6,,10,4,8,6,,6,29,4,1,1,6,0
6002,1,0,0,28,0,2,5,3,8,2,6,5,9,5,29,4,1,1,6,1
6003,1,0,0,26,0,2,4,3,8,2,9,2,10,4,29,4,1,1,6,0
6004,1,0,0,22,0,2,6,6,8,2,7,6,7,6,29,4,1,1,6,0
6005,1,0,0,24,0,2,7,8,9,2,9,5,7,7,29,4,1,1,6,1
6006,1,0,0,33,0,2,8,8,10,2,9,5,8,8,29,4,1,1,6,0
6007,1,0,1,25,0,2,3,2,9,4,9,6,9,6,29,4,1,1,6,1
6008,1,0,1,38,0,5,7,5,9,2,9,6,9,6,22,2,6,6,6,1
6009,1,0,0,33,1,5,6,7,7,1,7,4,7,7,22,2,6,6,6,0
6010,1,0,1,24,0,5,6,6,8,2,8,6,6,7,22,2,6,6,6,1
6011,1,0,1,28,0,5,5,5,8,2,8,5,8,8,22,2,6,6,6,0
6012,1,0,1,27,0,5,3,,5,2,,2,,,22,2,6,6,6,1
6013,1,0,1,23,0,5,4,5,10,2,9,4,9,4,22,2,6,6,6,1
6014,1,0,1,25,0,5,5,,10,2,10,4,4,4,22,2,6,6,6,1
6015,1,0,1,26,0,5,6,,8,2,8,7,7,7,22,2,6,6,6,1
6016,1,0,1,25,0,5,6,7,8,2,8,6,7,7,22,2,6,6,6,1
6017,1,0,1,24,0,5,4,5,8,2,8,5,6,7,22,2,6,6,6,0
6018,1,0,1,21,0,5,5,2,10,2,10,6,,3,22,2,6,6,6,1
6019,1,0,0,30,1,5,6,,10,4,10,6,,6,22,2,6,6,6,0
6020,1,0,1,28,0,5,4,3,5,2,5,5,3,3,22,2,6,6,6,0
6021,1,0,1,26,0,5,5,2,10,2,8,2,9,7,22,2,6,6,6,0
6022,1,1,1,22,1,5,7,5,9,2,7,7,6,7,22,2,6,6,6,1
6023,1,0,1,24,0,5,4,4,5,2,6,3,8,6,22,2,6,6,6,0
6024,1,0,1,33,0,5,7,,8,2,8,5,9,8,22,2,6,6,6,1
6025,1,0,0,25,0,5,6,5,9,4,8,5,7,6,22,2,6,6,6,1
6026,1,0,1,38,0,5,8,5,9,2,9,9,8,6,23,2,1,4,7,1
6027,1,0,0,33,1,5,7,7,9,1,7,9,7,7,23,2,1,4,7,0
6028,1,0,1,24,0,5,7,5,7,2,6,8,5,6,23,2,1,4,7,1
6029,1,1,1,28,1,5,6,4,8,2,8,8,8,6,23,2,1,4,7,1
6030,1,1,1,27,1,5,10,,9,2,7,10,,7,23,2,1,4,7,1
6031,1,1,1,23,1,5,5,7,10,2,9,10,10,10,23,2,1,4,7,1
6032,1,1,1,25,1,5,6,,9,2,9,10,8,8,23,2,1,4,7,1
6033,1,0,1,26,0,5,5,5,7,2,7,7,7,7,23,2,1,4,7,0
6034,1,1,1,25,1,5,8,7,8,2,8,9,8,8,23,2,1,4,7,1
6035,1,0,1,24,0,5,4,6,7,2,7,5,7,6,23,2,1,4,7,1
6036,1,1,1,21,1,5,9,,10,2,10,8,,8,23,2,1,4,7,1
6037,1,1,0,30,1,5,6,,10,4,10,8,,6,23,2,1,4,7,1
6038,1,0,1,28,0,5,7,6,8,2,6,9,6,6,23,2,1,4,7,1
6039,1,1,1,26,1,5,8,7,8,2,8,9,7,8,23,2,1,4,7,1
6040,1,0,1,22,0,5,6,5,7,2,6,7,6,6,23,2,1,4,7,0
6041,1,1,1,24,1,5,8,8,7,2,7,8,7,7,23,2,1,4,7,1
6042,1,0,1,33,0,5,6,,8,2,,7,,6,23,2,1,4,7,0
6043,1,0,0,25,1,5,5,4,9,4,8,8,9,6,23,2,1,4,7,0
6044,1,0,0,38,1,13,7,7,8,2,9,6,7,6,30,1,1,1,6,0
6045,1,0,1,33,1,13,5,5,6,1,7,5,8,6,30,1,1,1,6,0
6046,1,0,0,24,0,13,8,7,9,2,8,8,8,7,30,1,1,1,6,0
6047,1,0,0,28,0,13,8,8,9,2,9,5,9,8,30,1,1,1,6,0
6048,1,0,0,27,0,13,3,,9,2,8,2,,7,30,1,1,1,6,0
6049,1,0,0,23,0,13,4,7,10,2,10,7,10,10,30,1,1,1,6,0
6050,1,0,0,25,0,13,6,,9,2,10,4,8,8,30,1,1,1,6,0
6051,1,0,0,26,0,13,6,6,8,2,8,7,8,6,30,1,1,1,6,0
6052,1,0,0,25,0,13,6,7,8,2,8,6,8,7,30,1,1,1,6,1
6053,1,0,0,24,0,13,3,7,8,2,8,3,8,8,30,1,1,1,6,0
6054,1,0,0,21,0,13,6,,10,2,10,8,10,2,30,1,1,1,6,1
6055,1,0,0,30,1,13,4,,8,4,6,4,6,6,30,1,1,1,6,0
6056,1,0,0,28,0,13,6,3,8,2,7,5,8,5,30,1,1,1,6,1
6057,1,0,0,26,0,13,6,5,10,2,10,5,10,7,30,1,1,1,6,1
6058,1,0,0,22,1,13,6,5,8,2,8,6,8,6,30,1,1,1,6,0
6059,1,0,0,24,0,13,6,5,7,2,8,5,7,6,30,1,1,1,6,0
6060,1,0,0,33,0,13,7,8,7,2,8,6,9,8,30,1,1,1,6,0
6061,1,0,0,25,1,13,6,7,8,4,9,5,9,8,30,1,1,1,6,0
6062,1,0,0,38,0,8,6,5,6,2,8,8,9,7,27,4,1,1,6,1
6063,1,1,0,33,1,8,5,5,5,1,5,5,5,5,27,4,1,1,6,1
6064,1,0,0,24,0,8,7,9,9,2,8,6,6,5,27,4,1,1,6,0
6065,1,1,0,28,1,8,7,8,8,2,8,8,8,10,27,4,1,1,6,1
6066,1,0,0,27,0,8,5,,5,2,,1,,,27,4,1,1,6,1
6067,1,0,0,23,0,8,6,7.5,10,2,10,6,10,10,27,4,1,1,6,1
6068,1,1,0,25,1,8,8,6,7,2,8,7,10,9,27,4,1,1,6,1
6069,1,0,0,26,0,8,6,6,6,2,7,7,8,8,27,4,1,1,6,1
6070,1,0,0,25,0,8,7,7,9,2,8,7,8,8,27,4,1,1,6,1
6071,1,0,0,24,0,8,4,6,7,2,8,4,8,7,27,4,1,1,6,1
6072,1,0,0,21,0,8,8,10,10,2,10,4,10,10,27,4,1,1,6,1
6073,1,0,1,30,1,8,8,,10,4,10,8,8,8,27,4,1,1,6,0
6074,1,0,0,28,0,8,5,3,7,2,6,5,5,8,27,4,1,1,6,1
6075,1,0,0,26,0,8,5,3,2,2,10,3,10,10,27,4,1,1,6,1
6076,1,1,0,22,1,8,8,7,8,2,8,8,7,8,27,4,1,1,6,1
6077,1,0,0,24,0,8,7,4,8,2,8,5,8,8,27,4,1,1,6,0
6078,1,1,0,33,1,8,8,8,8,2,7,7,,8,27,4,1,1,6,1
6079,1,0,1,25,0,8,5,6,8,4,8,5,8,6,27,4,1,1,6,0
6080,1,0,1,38,1,14,8,9,9,2,8,7,7,7,24,2,1,1,5,0
6081,1,0,0,33,1,14,5,7,7,1,7,5,7,7,24,2,1,1,5,0
6082,1,0,1,24,1,14,10,10,10,2,10,10,10,10,24,2,1,1,5,0
6083,1,0,1,28,1,14,10,10,10,2,10,10,10,10,24,2,1,1,5,0
6084,1,0,1,27,1,14,6,,6,2,6,5,,5,24,2,1,1,5,0
6085,1,1,1,23,1,14,9,9,10,2,10,9,9,7,24,2,1,1,5,1
6086,1,0,1,25,1,14,8,10,10,2,7,6,7,7,24,2,1,1,5,0
6087,1,0,1,26,1,14,7,,8,2,8,8,,7,24,2,1,1,5,0
6088,1,1,1,25,1,14,8,8,8,2,8,8,8,8,24,2,1,1,5,1
6089,1,0,1,24,0,14,4,5,8,2,8,6,8,6,24,2,1,1,5,1
6090,1,0,1,21,0,14,6,6,10,2,6,9,6,6,24,2,1,1,5,0
6091,1,0,0,30,1,14,8,,10,4,10,8,8,6,24,2,1,1,5,0
6092,1,0,1,28,0,14,6,5,10,2,9,6,8,7,24,2,1,1,5,0
6093,1,0,1,26,0,14,6,5,8,2,7,5,6,6,24,2,1,1,5,1
6094,1,0,1,22,1,14,7,7,8,2,8,8,8,8,24,2,1,1,5,0
6095,1,0,1,24,0,14,7,7,9,2,8,6,7,6,24,2,1,1,5,0
6096,1,0,1,33,1,14,7,9,9,2,8,6,6,6,24,2,1,1,5,0
6097,1,0,0,25,1,14,6,6,8,4,8,6,4,5,24,2,1,1,5,0
6098,1,0,0,38,0,13,8,9,9,2,8,7,8,9,24,3,1,1,6,1
6099,1,0,0,33,1,13,5,6,6,1,7,5,6,6,24,3,1,1,6,0
6100,1,0,0,24,0,13,6,6,10,2,6,7,6,6,24,3,1,1,6,1
6101,1,1,0,28,1,13,7,8,6,2,6,7,6,8,24,3,1,1,6,1
6102,1,0,0,27,0,13,6,,6,2,5,7,4,5,24,3,1,1,6,0
6103,1,0,0,23,0,13,1,3,3,2,3,3,3,3,24,3,1,1,6,1
6104,1,1,0,25,1,13,9,10,10,2,8,10,10,10,24,3,1,1,6,1
6105,1,0,0,26,1,13,7,,6,2,6,8,7,7,24,3,1,1,6,0
6106,1,1,0,25,1,13,8,8,8,2,8,9,8,8,24,3,1,1,6,1
6107,1,0,0,24,0,13,3,5,6,2,6,6,7,6,24,3,1,1,6,0
6108,1,1,0,21,1,13,9,10,10,2,10,9,10,10,24,3,1,1,6,1
6109,1,0,0,30,1,13,6,,8,4,8,6,8,6,24,3,1,1,6,0
6110,1,0,0,28,0,13,6,5,5,2,6,5,9,6,24,3,1,1,6,0
6111,1,0,0,26,0,13,3,2,3,2,4,3,8,4,24,3,1,1,6,0
6112,1,0,0,22,1,13,8,7,8,2,9,7,8,7,24,3,1,1,6,0
6113,1,0,0,24,0,13,6,5,7,2,8,7,7,7,24,3,1,1,6,0
6114,1,0,0,33,0,13,5,,7,2,7,7,7,9,24,3,1,1,6,0
6115,1,1,0,25,1,13,8,6,9,4,9,8,8,9,24,3,1,1,6,1
6116,1,0,1,38,0,5,7,5,9,2,9,7,8,7,23,2,5,5,7,0
6117,1,1,0,33,1,5,7,8,8,1,8,8,8,8,23,2,5,5,7,1
6118,1,1,1,24,1,5,8,9,8,2,8,8,8,8,23,2,5,5,7,1
6119,1,0,1,28,1,5,6,8,8,2,8,6,6,8,23,2,5,5,7,0
6120,1,0,1,27,0,5,2,,,2,,1,,,23,2,5,5,7,0
6121,1,1,1,23,1,5,7,7,10,2,10,7,8,6,23,2,5,5,7,1
6122,1,1,1,25,1,5,9,7,9,2,9,9,9,9,23,2,5,5,7,1
6123,1,0,1,26,0,5,6,,8,2,7,7,,7,23,2,5,5,7,0
6124,1,0,1,25,1,5,8,7,8,2,9,8,8,8,23,2,5,5,7,0
6125,1,0,1,24,0,5,3,4,6,2,7,5,7,6,23,2,5,5,7,0
6126,1,1,1,21,1,5,8,9,10,2,4,7,,8,23,2,5,5,7,1
6127,1,0,0,30,1,5,6,,10,4,8,8,,6,23,2,5,5,7,0
6128,1,0,1,28,0,5,5,5,6,2,6,8,6,7,23,2,5,5,7,0
6129,1,0,1,26,1,5,9,9,10,2,10,8,8,8,23,2,5,5,7,0
6130,1,0,1,22,1,5,6,7,7,2,7,7,7,7,23,2,5,5,7,0
6131,1,0,1,24,0,5,7,6,9,2,8,4,6,7,23,2,5,5,7,0
6132,1,0,1,33,1,5,8,9,8,2,,8,,8,23,2,5,5,7,0
6133,1,0,0,25,0,5,7,4,9,4,9,7,7,7,23,2,5,5,7,0
6134,1,0,1,38,0,8,7,8,6,2,8,9,7,7,27,2,8,8,5,1
6135,1,0,0,33,1,8,6,6,6,1,7,4,8,6,27,2,8,8,5,0
6136,1,0,1,24,1,8,7,8,9,2,8,6,7,8,27,2,8,8,5,0
6137,1,0,1,28,1,8,6,6,8,2,7,6,7,7,27,2,8,8,5,0
6138,1,0,1,27,0,8,6,,5,2,5,3,,,27,2,8,8,5,0
6139,1,0,1,23,1,8,10,10,10,2,10,10,10,10,27,2,8,8,5,0
6140,1,1,1,25,1,8,9,7,10,2,10,10,7,10,27,2,8,8,5,1
6141,1,0,1,26,1,8,8,,8,2,8,8,,7,27,2,8,8,5,0
6142,1,0,1,25,0,8,6,7,7,2,7,7,8,7,27,2,8,8,5,0
6143,1,0,1,24,0,8,4,6,8,2,8,6,8,7,27,2,8,8,5,0
6144,1,1,1,21,1,8,8,9,10,2,10,7,,10,27,2,8,8,5,1
6145,1,0,0,30,1,8,6,,6,4,8,8,6,6,27,2,8,8,5,0
6146,1,1,1,28,1,8,7,6,9,2,8,7,6,8,27,2,8,8,5,1
6147,1,0,1,26,1,8,9,7,9,2,10,9,9,8,27,2,8,8,5,0
6148,1,0,1,22,0,8,5,5,8,2,7,7,6,7,27,2,8,8,5,0
6149,1,0,1,24,1,8,7,7,8,2,8,7,7,6,27,2,8,8,5,0
6150,1,0,1,33,1,8,8,,9,2,8,8,,8,27,2,8,8,5,0
6151,1,0,0,25,1,8,8,5,9,4,9,8,8,8,27,2,8,8,5,0
6152,1,0,1,38,1,8,9,8,9,2,9,8,8,8,34,2,8,2,3,0
6153,1,0,0,33,1,8,7,7,6,1,7,7,,6,34,2,8,2,3,0
6154,1,0,1,24,0,8,5,6,8,2,8,4,7,7,34,2,8,2,3,0
6155,1,0,1,28,0,8,5,6,8,2,7,6,7,7,34,2,8,2,3,1
6156,1,0,1,27,0,8,4,,4,2,4,3,,8,34,2,8,2,3,1
6157,1,0,1,23,1,8,5,7,10,2,10,10,10,10,34,2,8,2,3,0
6158,1,0,1,25,1,8,7,9,7,2,8,8,9,9,34,2,8,2,3,0
6159,1,0,1,26,1,8,8,,8,2,8,8,8,8,34,2,8,2,3,0
6160,1,1,1,25,1,8,8,8,9,2,9,8,9,8,34,2,8,2,3,1
6161,1,0,1,24,0,8,5,6,8,2,8,6,8,8,34,2,8,2,3,0
6162,1,0,1,21,0,8,6,,8,2,9,6,10,8,34,2,8,2,3,1
6163,1,0,0,30,1,8,8,,8,4,8,8,8,8,34,2,8,2,3,0
6164,1,0,1,28,0,8,6,6,8,2,7,7,7,6,34,2,8,2,3,0
6165,1,0,1,26,0,8,6,6,8,2,9,6,8,8,34,2,8,2,3,0
6166,1,0,1,22,1,8,8,7,8,2,8,8,8,8,34,2,8,2,3,0
6167,1,0,1,24,0,8,7,6,7,2,7,9.5,9,8,34,2,8,2,3,0
6168,1,0,1,33,0,8,7,8,8,2,9,7,,7,34,2,8,2,3,0
6169,1,0,0,25,1,8,8,5,8,4,9,7,8,9,34,2,8,2,3,0
6170,1,0,1,38,0,8,7,5,7,2,8,5,9,7,27,2,1,1,4,0
6171,1,0,0,33,0,8,3,5,6,1,7,5,6,7,27,2,1,1,4,1
6172,1,0,1,24,0,8,5,5,8,2,7,5,6,7,27,2,1,1,4,1
6173,1,0,1,28,0,8,5,8,8,2,8,5,8,8,27,2,1,1,4,0
6174,1,1,1,27,1,8,8,,7,2,8,7,,,27,2,1,1,4,1
6175,1,1,1,23,1,8,7,7,10,2,10,8,10,10,27,2,1,1,4,1
6176,1,0,1,25,0,8,7,,7,2,7,6,7,7,27,2,1,1,4,0
6177,1,1,1,26,1,8,8,,9,2,9,9,,8,27,2,1,1,4,1
6178,1,1,1,25,1,8,7,7,7,2,8,7,8,8,27,2,1,1,4,1
6179,1,0,1,24,0,8,5,5,7,2,8,5,,7,27,2,1,1,4,0
6180,1,0,1,21,0,8,7,,10,2,9,5,10,5,27,2,1,1,4,1
6181,1,0,0,30,1,8,6,,8,4,8,6,8,6,27,2,1,1,4,0
6182,1,0,1,28,0,8,5,5,5,2,5,5,5,5,27,2,1,1,4,1
6183,1,0,1,26,0,8,1,1,3,2,3,1,8,1,27,2,1,1,4,1
6184,1,0,1,22,0,8,7,6,8,2,8,7,8,7,27,2,1,1,4,0
6185,1,0,1,24,0,8,8,8,8,2,9,5,7,8,27,2,1,1,4,0
6186,1,0,1,33,0,8,7,,7,2,7,6,,7,27,2,1,1,4,0
6187,1,0,0,25,1,8,6,5,9,4,8,6,5,6,27,2,1,1,4,0
6188,1,0,1,38,0,8,7,6,7,2,8,6,8,7,26,2,5,3,8,0
6189,1,0,0,33,1,8,8,4,7,1,7,8,7,7,26,2,5,3,8,0
6190,1,0,1,24,1,8,8,7,8,2,5,7,8,6,26,2,5,3,8,0
6191,1,0,1,28,1,8,7,7,8,2,8,6,8,7,26,2,5,3,8,0
6192,1,0,1,27,1,8,10,,9,2,10,9,,8,26,2,5,3,8,0
6193,1,0,1,23,0,8,6,7,10,2,10,7,10,8,26,2,5,3,8,0
6194,1,0,1,25,1,8,7,,8,2,8,7,8,8,26,2,5,3,8,0
6195,1,0,1,26,1,8,7,,8,2,8,8,,7,26,2,5,3,8,0
6196,1,0,1,25,0,8,7,7,8,2,8,7,7,8,26,2,5,3,8,0
6197,1,0,1,24,0,8,5,5,7,2,8,6,6,6,26,2,5,3,8,0
6198,1,1,1,21,1,8,6,,10,2,8,7,,6,26,2,5,3,8,1
6199,1,0,0,30,1,8,8,,8,4,8,6,8,8,26,2,5,3,8,0
6200,1,0,1,28,0,8,6,5,6,2,5,5,6,5,26,2,5,3,8,0
6201,1,0,1,26,1,8,7,8,8,2,10,6,8,8,26,2,5,3,8,0
6202,1,0,1,22,0,8,7,6,8,2,8,8,7,7,26,2,5,3,8,0
6203,1,0,1,24,0,8,7,7,8,2,8,7,7,6,26,2,5,3,8,0
6204,1,0,1,33,1,8,8,8,9,2,8,7,9,8,26,2,5,3,8,0
6205,1,0,0,25,1,8,7,5,8,4,8,7,7,6,26,2,5,3,8,0
6206,1,0,1,38,0,8,6,5,6,2,9,6,9,6,29,2,2,10,5,1
6207,1,0,0,33,0,8,3,5,6,1,,5,4,4,29,2,2,10,5,1
6208,1,1,1,24,1,8,7,5,8,2,6,7,7,6,29,2,2,10,5,1
6209,1,1,1,28,1,8,6,7,8,2,8,7,8,7,29,2,2,10,5,1
6210,1,0,1,27,0,8,,,,2,,,,,29,2,2,10,5,1
6211,1,1,1,23,1,8,8,7,8,2,9,9,10,7,29,2,2,10,5,1
6212,1,1,1,25,1,8,7,,9,2,9,7,9,7,29,2,2,10,5,1
6213,1,0,1,26,0,8,5,,6,2,6,7,6,6,29,2,2,10,5,1
6214,1,1,1,25,1,8,7,8,8,2,9,7,9,9,29,2,2,10,5,1
6215,1,0,1,24,0,8,5,6,8,2,7,6,7,6,29,2,2,10,5,1
6216,1,0,1,21,0,8,6,2,10,2,10,8,10,6,29,2,2,10,5,1
6217,1,1,0,30,1,8,6,,8,4,8,6,8,6,29,2,2,10,5,1
6218,1,0,1,28,0,8,5,4,6,2,6,6,6,6,29,2,2,10,5,1
