,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
6445,0,0,0,23,11,8.0,6.0,10.0,6,9.0,5.0,5.0,9.0,23,2,2,6,5,1.0,0
6446,0,0,1,25,11,6.0,3.0,9.0,2,7.0,6.0,3.0,5.0,23,2,2,6,5,1.0,0
6447,0,0,0,30,11,4.0,3.0,5.0,4,4.0,5.0,4.0,3.0,23,2,2,6,5,1.0,1
6448,0,0,0,29,11,5.0,5.0,5.0,4,5.0,5.0,5.0,5.0,23,2,2,6,5,1.0,0
6449,0,0,0,27,11,4.0,5.0,4.0,4,6.0,5.0,5.0,6.0,23,2,2,6,5,1.0,0
6450,0,0,1,21,11,9.0,7.0,8.0,2,8.0,6.0,8.0,8.0,23,2,1,5,4,1.0,0
6451,0,0,1,24,11,9.0,9.0,9.0,2,10.0,9.0,9.0,9.0,23,2,1,5,4,1.0,1
6452,0,0,1,25,11,5.0,0.0,4.0,2,5.0,7.0,4.0,4.0,23,2,1,5,4,11.0,1
6453,0,0,0,27,11,8.0,5.0,9.0,3,7.0,7.0,5.0,8.0,23,2,1,5,4,11.0,1
6454,0,0,1,26,11,7.0,,9.0,2,7.0,7.0,7.0,8.0,23,2,1,5,4,11.0,0
6455,0,0,1,30,11,5.0,4.0,8.0,2,9.0,5.0,8.0,6.0,23,2,1,5,4,11.0,0
6456,0,1,0,28,11,8.0,7.0,7.0,3,7.0,8.0,4.0,8.0,23,2,1,5,4,11.0,1
6457,0,0,0,26,11,5.0,5.0,6.0,4,6.0,5.0,4.0,5.0,23,2,1,5,4,11.0,0
6458,0,0,1,22,11,5.0,,5.0,2,,6.0,,6.0,23,2,1,5,4,11.0,1
6459,0,0,0,23,11,8.0,6.0,9.0,6,8.0,7.0,7.0,8.0,23,2,1,5,4,11.0,1
6460,0,1,1,25,11,7.0,7.0,7.0,2,7.0,6.0,7.0,7.0,23,2,1,5,4,11.0,1
6461,0,0,0,30,11,6.0,4.0,6.0,4,5.0,6.0,5.0,6.0,23,2,1,5,4,11.0,1
6462,0,0,0,29,11,6.0,5.0,6.0,4,5.0,6.0,5.0,6.0,23,2,1,5,4,11.0,1
6463,0,0,0,27,11,5.0,4.0,5.0,4,6.0,6.0,5.0,4.0,23,2,1,5,4,11.0,1
6464,0,0,1,21,9,7.0,5.0,5.0,2,8.0,8.0,7.0,5.0,29,2,1,5,7,11.0,0
6465,0,0,1,24,9,8.0,5.0,7.0,2,9.0,9.0,7.0,6.0,29,2,1,5,7,11.0,0
6466,0,0,1,25,9,6.0,3.0,1.0,2,7.0,9.0,4.0,5.0,29,2,1,5,7,11.0,1
6467,0,0,0,27,9,5.0,2.0,6.0,3,8.0,8.0,3.0,3.0,29,2,1,5,7,11.0,0
6468,0,0,1,26,9,7.0,4.0,6.0,2,7.0,6.0,7.0,9.0,29,2,1,5,7,11.0,0
6469,0,1,1,30,9,6.0,4.0,5.0,2,6.0,9.0,7.0,7.0,29,2,1,5,7,11.0,1
6470,0,1,0,28,9,8.0,5.0,8.0,3,8.0,9.0,5.0,6.0,29,2,1,5,7,11.0,1
6471,0,0,0,26,9,4.0,4.0,5.0,4,6.0,4.0,5.0,5.0,29,2,1,5,7,11.0,0
6472,0,1,1,22,9,8.0,7.0,7.0,2,7.0,8.0,6.0,8.0,29,2,1,5,7,11.0,1
6473,0,0,0,23,9,7.0,6.0,9.0,6,7.0,7.0,5.0,7.0,29,2,1,5,7,11.0,1
6474,0,0,1,25,9,7.0,5.0,7.0,2,7.0,8.0,5.0,7.0,29,2,1,5,7,11.0,1
6475,0,0,0,30,9,6.0,3.0,5.0,4,5.0,6.0,5.0,6.0,29,2,1,5,7,11.0,1
6476,0,0,0,29,9,7.0,6.0,7.0,4,7.0,8.0,6.0,6.0,29,2,1,5,7,7.0,1
6477,0,0,0,27,9,4.0,4.0,5.0,4,5.0,5.0,5.0,4.0,29,2,1,5,7,7.0,1
6618,0,0,1,33,15,9.0,7.0,10.0,2,8.0,5.0,7.0,8.0,27,2,3,3,5,1.0,0
6619,0,0,0,27,15,6.0,6.0,6.0,6,6.0,6.0,6.0,7.0,27,2,3,3,5,1.0,1
6620,0,0,0,33,15,6.0,4.0,7.0,4,7.0,6.0,8.0,6.0,27,2,3,3,5,1.0,1
6621,0,0,0,23,15,5.0,4.0,6.0,4,4.0,4.0,5.0,6.0,27,2,3,3,5,1.0,0
6622,0,0,0,33,15,6.0,5.0,8.0,4,8.0,8.0,5.0,6.0,27,2,3,3,5,11.0,0
6623,0,0,1,23,15,,5.0,,2,,6.0,,,27,2,3,3,5,11.0,1
6624,0,0,0,33,10,10.0,7.0,9.0,2,10.0,8.0,8.0,10.0,24,4,5,5,4,11.0,0
6625,0,0,0,27,10,5.0,7.0,5.0,6,7.0,5.0,6.0,6.0,24,4,5,5,4,11.0,0
6626,0,0,1,33,10,7.0,5.0,10.0,4,7.0,6.0,6.0,6.0,24,4,5,5,4,11.0,0
6627,0,0,1,23,10,5.0,8.0,7.0,4,6.0,4.0,5.0,6.0,24,4,5,5,4,11.0,0
6628,0,0,1,33,10,5.0,6.0,9.0,4,8.0,6.0,8.0,5.0,24,4,5,5,4,11.0,0
6629,0,0,0,23,10,8.0,7.0,7.0,2,,4.0,,,24,4,5,5,4,11.0,1
6630,0,1,0,33,8,8.0,7.0,8.0,2,8.0,9.0,8.0,8.0,29,4,3,2,2,11.0,1
6631,0,0,0,27,8,8.0,8.0,6.0,6,6.0,7.0,6.0,7.0,29,4,3,2,2,11.0,1
6632,0,0,1,33,8,6.0,4.0,6.0,4,8.0,8.0,8.0,8.0,29,4,3,2,2,11.0,1
6633,0,0,1,23,8,6.0,5.0,6.0,4,6.0,5.0,7.0,5.0,29,4,3,2,2,11.0,1
6634,0,0,1,33,8,6.0,8.0,5.0,4,6.0,8.0,8.0,7.0,29,4,3,2,2,11.0,1
6635,0,0,0,23,8,7.0,,,2,,8.0,8.0,,29,4,3,2,2,11.0,1
6636,0,0,0,33,6,9.0,8.0,2.0,2,8.0,8.0,6.0,10.0,55,4,1,1,10,11.0,0
6637,0,0,0,27,6,5.0,7.0,7.0,6,6.0,6.0,5.0,6.0,55,4,1,1,10,11.0,0
6638,0,0,1,33,6,7.0,6.0,10.0,4,6.0,6.0,4.0,9.0,55,4,1,1,10,11.0,1
6639,0,0,1,23,6,7.0,5.0,8.0,4,5.0,4.0,6.0,6.0,55,4,1,1,10,11.0,0
6640,0,0,1,33,6,5.0,2.0,9.0,4,9.0,5.0,4.0,5.0,55,4,1,1,10,11.0,0
6641,0,0,0,23,6,8.0,,10.0,2,,5.0,,,55,4,1,1,10,11.0,0
6642,0,0,0,33,8,7.0,6.0,8.0,2,9.0,7.0,10.0,8.0,29,4,9,8,5,11.0,0
6643,0,0,0,27,8,5.0,6.0,6.0,6,6.0,6.0,7.0,5.0,29,4,9,8,5,11.0,0
6644,0,1,1,33,8,7.0,5.0,7.0,4,7.0,8.0,6.0,7.0,29,4,9,8,5,11.0,1
6645,0,0,1,23,8,6.0,5.0,4.0,4,7.0,6.0,7.0,4.0,29,4,9,8,5,11.0,0
6646,0,1,1,33,8,5.0,8.0,7.0,4,7.0,5.0,9.0,9.0,29,4,9,8,5,11.0,1
6647,0,0,0,23,8,8.0,5.0,,2,,5.0,9.0,,29,4,9,8,5,11.0,0
6648,0,0,0,33,8,6.0,5.0,8.0,2,8.0,8.0,10.0,7.0,26,4,6,1,5,11.0,0
6649,0,0,0,27,8,8.0,6.0,6.0,6,6.0,7.0,6.0,7.0,26,4,6,1,5,11.0,1
6650,0,0,1,33,8,7.0,4.0,6.0,4,7.0,8.0,7.0,6.0,26,4,6,1,5,2.0,1
6651,0,0,1,23,8,7.0,7.0,7.0,4,7.0,5.0,7.0,6.0,26,4,6,1,5,2.0,0
6652,0,0,1,33,8,5.0,7.0,7.0,4,7.0,7.0,7.0,7.0,26,4,6,1,5,2.0,1
6653,0,0,0,23,8,9.0,4.0,,2,,8.0,8.0,,26,4,6,1,5,2.0,1
6690,0,0,1,23,18,6.0,4.0,7.0,2,7.0,5.0,6.0,6.0,24,2,1,1,5,1.0,0
6691,0,0,1,30,18,6.0,6.0,6.0,2,7.0,7.0,8.0,6.0,24,2,1,1,5,1.0,0
6692,0,0,1,28,18,7.0,3.0,10.0,2,9.0,7.0,6.0,9.0,24,2,1,1,5,1.0,0
6693,0,0,0,31,18,8.0,,6.0,4,10.0,10.0,,10.0,24,2,1,1,5,1.0,1
6694,0,0,0,29,18,9.0,8.0,10.0,1,10.0,9.0,10.0,9.0,24,2,1,1,5,9.0,1
6695,0,0,0,32,18,7.0,7.0,8.0,3,7.0,7.0,6.0,9.0,24,2,1,1,5,9.0,1
6696,0,0,0,24,18,7.0,2.0,6.0,4,8.0,7.0,7.0,5.0,24,2,1,1,5,9.0,1
6697,0,0,0,29,18,8.0,8.0,8.0,4,8.0,8.0,8.0,8.0,24,2,1,1,5,9.0,1
6698,0,0,1,28,18,6.0,5.0,6.0,2,8.0,8.0,6.0,8.0,24,2,1,1,5,9.0,1
6699,0,0,1,29,18,7.0,8.0,9.0,2,8.0,7.0,6.0,7.0,24,2,1,1,5,9.0,1
6700,0,0,0,29,18,5.0,8.0,6.0,3,7.0,7.0,7.0,7.0,24,2,1,1,5,9.0,1
6701,0,0,0,30,18,10.0,1.0,10.0,6,10.0,10.0,10.0,10.0,24,2,1,1,5,9.0,0
6702,0,0,0,20,18,5.0,10.0,7.0,4,9.0,8.0,10.0,6.0,24,2,1,1,5,9.0,0
6703,0,0,1,30,18,8.0,7.0,8.0,2,7.0,9.0,7.0,9.0,24,2,1,1,5,9.0,1
6704,0,0,0,32,18,7.0,7.0,7.0,6,6.0,7.0,5.0,7.0,24,2,1,1,5,7.0,1
6705,0,1,1,23,8,8.0,7.0,8.0,2,7.0,8.0,6.0,8.0,24,2,7,4,7,7.0,1
6706,0,1,1,30,8,7.0,6.0,6.0,2,6.0,8.0,8.0,6.0,24,2,7,4,7,7.0,1
6707,0,0,1,28,8,8.0,9.0,8.0,2,9.0,7.0,7.0,9.0,24,2,7,4,7,7.0,0
6708,0,0,0,31,8,7.0,,6.0,4,8.0,9.0,,7.0,24,2,7,4,7,7.0,1
6709,0,0,0,29,8,9.0,9.0,10.0,1,10.0,9.0,10.0,10.0,24,2,7,4,7,7.0,1
6710,0,0,0,32,8,5.0,6.0,7.0,3,7.0,9.0,8.0,4.0,24,2,7,4,7,7.0,0
6711,0,0,0,24,8,6.0,2.0,5.0,4,5.0,8.0,9.0,5.0,24,2,7,4,7,7.0,0
6712,0,0,0,29,8,8.0,8.0,8.0,4,8.0,8.0,8.0,8.0,24,2,7,4,7,7.0,1
6713,0,1,1,28,8,8.0,7.0,9.0,2,8.0,8.0,8.0,7.0,24,2,7,4,7,7.0,1
6714,0,1,1,29,8,7.0,7.0,6.0,2,8.0,9.0,10.0,7.0,24,2,7,4,7,9.0,1
6715,0,1,0,29,8,5.0,7.0,7.0,3,8.0,7.0,6.0,7.0,24,2,7,4,7,9.0,1
6716,0,1,0,30,8,2.0,2.0,8.0,6,10.0,10.0,10.0,8.0,24,2,7,4,7,9.0,1
6717,0,0,0,20,8,6.0,5.0,8.0,4,9.0,9.0,,8.0,24,2,7,4,7,9.0,0
6718,0,0,1,30,8,7.0,7.0,8.0,2,8.0,8.0,7.0,7.0,24,2,7,4,7,9.0,0
6719,0,1,0,32,8,7.0,5.0,7.0,6,6.0,8.0,6.0,7.0,24,2,7,4,7,9.0,1
6720,0,0,0,23,13,8.0,8.0,8.0,2,8.0,7.0,7.0,7.0,25,6,5,2,4,9.0,1
6721,0,1,0,30,13,8.0,6.0,7.0,2,7.0,9.0,6.0,8.0,25,6,5,2,4,9.0,1
6722,0,0,0,28,13,9.0,10.0,9.0,2,10.0,10.0,10.0,10.0,25,6,5,2,4,9.0,0
6723,0,0,0,31,13,7.0,,8.0,4,9.0,9.0,9.0,8.0,25,6,5,2,4,9.0,1
6724,0,0,0,29,13,10.0,9.0,10.0,1,10.0,10.0,10.0,10.0,25,6,5,2,4,7.0,1
6725,0,0,0,32,13,,7.0,8.0,3,7.0,9.0,8.0,8.0,25,6,5,2,4,7.0,0
6726,0,0,0,24,13,7.0,2.0,7.0,4,8.0,4.0,8.0,6.0,25,6,5,2,4,7.0,1
6727,0,0,0,29,13,8.0,8.0,7.0,4,8.0,10.0,10.0,8.0,25,6,5,2,4,7.0,1
6728,0,0,0,28,13,8.0,7.0,8.0,2,9.0,8.0,8.0,7.0,25,6,5,2,4,7.0,1
6729,0,0,0,29,13,7.0,8.0,7.0,2,7.0,8.0,6.0,6.0,25,6,5,2,4,7.0,1
6730,0,0,0,29,13,5.0,5.0,7.0,3,8.0,6.0,6.0,7.0,25,6,5,2,4,7.0,0
6731,0,1,1,30,13,10.0,2.0,10.0,6,10.0,10.0,10.0,10.0,25,6,5,2,4,7.0,1
6732,0,0,0,20,13,9.0,8.0,10.0,4,10.0,9.0,9.0,9.0,25,6,5,2,4,7.0,0
6733,0,1,0,30,13,8.0,7.0,8.0,2,9.0,9.0,8.0,8.0,25,6,5,2,4,7.0,1
6734,0,0,1,32,13,6.0,4.0,5.0,6,7.0,7.0,5.0,5.0,25,6,5,2,4,7.0,0
6735,0,0,0,23,13,6.0,3.0,6.0,2,7.0,6.0,6.0,7.0,25,4,1,1,4,7.0,0
6736,0,0,0,30,13,6.0,4.0,5.0,2,6.0,8.0,5.0,5.0,25,4,1,1,4,7.0,1
6737,0,0,0,28,13,9.0,9.0,10.0,2,10.0,9.0,10.0,10.0,25,4,1,1,4,7.0,1
6738,0,0,1,31,13,7.0,,8.0,4,9.0,9.0,,8.0,25,4,1,1,4,7.0,1
6739,0,1,0,29,13,8.0,7.0,9.0,1,10.0,9.0,10.0,9.0,25,4,1,1,4,7.0,1
6740,0,0,0,32,13,6.0,5.0,7.0,3,6.0,8.0,6.0,8.0,25,4,1,1,4,7.0,0
6741,0,0,1,24,13,6.0,3.0,7.0,4,7.0,7.0,5.0,5.0,25,4,1,1,4,7.0,1
6742,0,0,1,29,13,5.0,5.0,5.0,4,8.0,5.0,5.0,5.0,25,4,1,1,4,7.0,0
6743,0,1,0,28,13,10.0,8.0,8.0,2,8.0,10.0,8.0,8.0,25,4,1,1,4,7.0,1
6744,0,0,0,29,13,6.0,5.0,8.0,2,8.0,7.0,5.0,6.0,25,4,1,1,4,7.0,1
6745,0,1,0,29,13,7.0,8.0,7.0,3,6.0,8.0,7.0,6.0,25,4,1,1,4,7.0,1
6746,0,1,0,30,13,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,25,4,1,1,4,7.0,1
6747,0,1,1,20,13,9.0,10.0,10.0,4,9.0,9.0,8.0,9.0,25,4,1,1,4,7.0,1
6748,0,0,0,30,13,6.0,8.0,8.0,2,8.0,8.0,7.0,8.0,25,4,1,1,4,7.0,0
6749,0,0,0,32,13,7.0,5.0,7.0,6,6.0,7.0,5.0,5.0,25,4,1,1,4,7.0,1
6750,0,0,0,23,4,4.0,1.0,7.0,2,8.0,7.0,7.0,5.0,29,4,1,1,4,7.0,0
6751,0,1,0,30,4,6.0,5.0,6.0,2,8.0,8.0,7.0,6.0,29,4,1,1,4,7.0,1
6752,0,0,0,28,4,9.0,9.0,9.0,2,10.0,10.0,10.0,10.0,29,4,1,1,4,7.0,0
6753,0,0,1,31,4,7.0,7.0,8.0,4,10.0,9.0,7.0,8.0,29,4,1,1,4,7.0,1
6754,0,0,0,29,4,10.0,10.0,10.0,1,10.0,10.0,10.0,10.0,29,4,1,1,4,1.0,1
6755,0,0,0,32,4,,8.0,5.0,3,8.0,8.0,9.0,7.0,29,4,1,1,4,1.0,0
6756,0,0,1,24,4,5.0,2.0,4.0,4,7.0,7.0,8.0,4.0,29,4,1,1,4,1.0,1
6757,0,1,1,29,4,8.0,8.0,8.0,4,8.0,8.0,8.0,8.0,29,4,1,1,4,1.0,1
6758,0,1,0,28,4,10.0,7.0,7.0,2,9.0,7.0,8.0,9.0,29,4,1,1,4,1.0,1
6759,0,0,0,29,4,8.0,8.0,8.0,2,9.0,9.0,9.0,8.0,29,4,1,1,4,1.0,1
6760,0,1,0,29,4,7.0,6.0,7.0,3,7.0,8.0,8.0,8.0,29,4,1,1,4,1.0,1
6761,0,0,0,30,4,10.0,10.0,10.0,6,10.0,10.0,8.0,10.0,29,4,1,1,4,1.0,1
6762,0,0,1,20,4,4.0,0.0,7.0,4,9.0,6.0,9.0,6.0,29,4,1,1,4,1.0,0
6763,0,0,0,30,4,8.0,8.0,8.0,2,8.0,8.0,8.0,8.0,29,4,1,1,4,1.0,1
6764,0,1,0,32,4,6.0,6.0,7.0,6,7.0,6.0,7.0,6.0,29,4,1,1,4,9.0,1
6765,0,0,0,23,4,2.0,2.0,6.0,2,7.0,3.0,7.0,6.0,30,4,8,8,5,9.0,0
6766,0,0,0,30,4,5.0,6.0,6.0,2,7.0,5.0,7.0,6.0,30,4,8,8,5,9.0,0
6767,0,0,0,28,4,8.0,5.0,9.0,2,10.0,7.0,10.0,9.0,30,4,8,8,5,9.0,0
6768,0,0,1,31,4,7.0,7.0,7.0,4,10.0,8.0,8.0,10.0,30,4,8,8,5,9.0,1
6769,0,0,0,29,4,9.0,8.0,10.0,1,10.0,10.0,10.0,9.0,30,4,8,8,5,9.0,1
6770,0,0,0,32,4,6.0,8.0,7.0,3,8.0,6.0,8.0,6.0,30,4,8,8,5,9.0,0
6771,0,0,1,24,4,5.0,2.0,4.0,4,6.0,5.0,6.0,5.0,30,4,8,8,5,9.0,1
6772,0,0,1,29,4,5.0,5.0,5.0,4,5.0,5.0,5.0,5.0,30,4,8,8,5,9.0,0
6773,0,1,0,28,4,7.0,6.0,8.0,2,9.0,6.0,8.0,7.0,30,4,8,8,5,9.0,1
6774,0,0,0,29,4,6.0,5.0,8.0,2,8.0,9.0,9.0,6.0,30,4,8,8,5,7.0,1
6775,0,0,0,29,4,6.0,6.0,7.0,3,7.0,7.0,7.0,7.0,30,4,8,8,5,7.0,0
6776,0,0,0,30,4,10.0,10.0,10.0,6,7.0,2.0,,7.0,30,4,8,8,5,7.0,1
6777,0,0,1,20,4,4.0,,10.0,4,10.0,7.0,9.0,7.0,30,4,8,8,5,7.0,0
6778,0,0,0,30,4,7.0,7.0,8.0,2,8.0,7.0,7.0,7.0,30,4,8,8,5,7.0,1
6779,0,0,0,32,4,6.0,4.0,7.0,6,7.0,7.0,6.0,6.0,30,4,8,8,5,7.0,0
6780,0,0,0,23,5,7.0,3.0,9.0,2,8.0,5.0,6.0,6.0,25,3,1,3,4,7.0,0
6781,0,1,0,30,5,6.0,6.0,6.0,2,6.0,8.0,6.0,6.0,25,3,1,3,4,7.0,1
6782,0,0,0,28,5,7.0,8.0,10.0,2,10.0,8.0,7.0,10.0,25,3,1,3,4,7.0,0
6783,0,0,0,31,5,7.0,,5.0,4,9.0,7.0,9.0,8.0,25,3,1,3,4,7.0,1
6784,0,0,0,29,5,9.0,7.0,10.0,1,9.0,10.0,10.0,10.0,25,3,1,3,4,7.0,1
6785,0,0,1,32,5,4.0,6.0,7.0,3,7.0,4.0,8.0,6.0,25,3,1,3,4,7.0,0
6786,0,0,0,24,5,5.0,3.0,5.0,4,7.0,7.0,5.0,5.0,25,3,1,3,4,7.0,1
6787,0,0,0,29,5,8.0,8.0,8.0,4,8.0,8.0,8.0,8.0,25,3,1,3,4,7.0,1
6788,0,0,0,28,5,5.0,5.0,8.0,2,7.0,6.0,4.0,4.0,25,3,1,3,4,7.0,0
6789,0,0,0,29,5,8.0,7.0,7.0,2,8.0,8.0,6.0,6.0,25,3,1,3,4,7.0,0
6790,0,0,1,29,5,5.0,5.0,7.0,3,7.0,6.0,6.0,7.0,25,3,1,3,4,7.0,0
6791,0,1,0,30,5,8.0,1.0,10.0,6,10.0,8.0,8.0,2.0,25,3,1,3,4,7.0,1
6792,0,0,0,20,5,4.0,8.0,10.0,4,10.0,7.0,10.0,8.0,25,3,1,3,4,7.0,0
6793,0,0,0,30,5,6.0,6.0,7.0,2,7.0,9.0,7.0,7.0,25,3,1,3,4,7.0,0
6794,0,0,0,32,5,6.0,5.0,6.0,6,6.0,7.0,5.0,7.0,25,3,1,3,4,1.0,1
6795,0,0,0,23,10,5.0,1.0,7.0,2,8.0,3.0,6.0,2.0,34,4,1,1,7,1.0,0
6796,0,0,0,30,10,5.0,5.0,5.0,2,6.0,5.0,5.0,5.0,34,4,1,1,7,1.0,0
6797,0,0,0,28,10,7.0,10.0,10.0,2,9.0,6.0,9.0,10.0,34,4,1,1,7,1.0,0
6798,0,1,1,31,10,6.0,8.0,7.0,4,8.0,7.0,9.0,5.0,34,4,1,1,7,1.0,1
6799,0,0,0,29,10,8.0,7.0,10.0,1,10.0,9.0,10.0,8.0,34,4,1,1,7,1.0,0
6800,0,0,0,32,10,3.0,6.0,7.0,3,6.0,5.0,5.0,4.0,34,4,1,1,7,1.0,0
6801,0,0,1,24,10,5.0,5.0,5.0,4,6.0,5.0,6.0,5.0,34,4,1,1,7,1.0,0
6802,0,0,1,29,10,5.0,5.0,5.0,4,5.0,5.0,5.0,5.0,34,4,1,1,7,1.0,0
6803,0,0,0,28,10,5.0,6.0,5.0,2,6.0,5.0,5.0,5.0,34,4,1,1,7,1.0,0
6804,0,0,0,29,10,5.0,4.0,6.0,2,8.0,7.0,7.0,5.0,34,4,1,1,7,2.0,0
6805,0,0,0,29,10,5.0,5.0,7.0,3,6.0,6.0,5.0,5.0,34,4,1,1,7,2.0,0
6806,0,0,0,30,10,8.0,10.0,10.0,6,10.0,8.0,8.0,2.0,34,4,1,1,7,2.0,0
6807,0,0,1,20,10,7.0,4.0,10.0,4,10.0,5.0,7.0,6.0,34,4,1,1,7,2.0,0
6808,0,0,0,30,10,6.0,5.0,8.0,2,9.0,8.0,9.0,6.0,34,4,1,1,7,2.0,0
6809,0,0,0,32,10,5.0,3.0,7.0,6,7.0,5.0,4.0,4.0,34,4,1,1,7,2.0,0
6810,0,0,0,23,10,8.0,7.0,8.0,2,7.0,7.0,6.0,4.0,30,1,1,1,9,2.0,1
6811,0,0,0,30,10,6.0,6.0,7.0,2,8.0,7.0,6.0,6.0,30,1,1,1,9,2.0,1
6812,0,0,0,28,10,8.0,9.0,10.0,2,10.0,8.0,10.0,10.0,30,1,1,1,9,2.0,0
6813,0,0,0,31,10,7.0,8.0,9.0,4,9.0,9.0,,9.0,30,1,1,1,9,2.0,1
6814,0,0,1,29,10,10.0,9.0,10.0,1,10.0,10.0,10.0,10.0,30,1,1,1,9,2.0,1
6815,0,1,0,32,10,7.0,6.0,7.0,3,6.0,9.0,9.0,9.0,30,1,1,1,9,2.0,1
6816,0,0,0,24,10,8.0,5.0,6.0,4,7.0,7.0,7.0,7.0,30,1,1,1,9,7.0,1
6817,0,0,0,29,10,9.0,9.0,9.0,4,9.0,9.0,9.0,9.0,30,1,1,1,9,7.0,1
6818,0,1,0,28,10,8.0,7.0,7.0,2,8.0,8.0,9.0,8.0,30,1,1,1,9,7.0,1
6819,0,0,0,29,10,7.0,8.0,8.0,2,8.0,8.0,7.0,8.0,30,1,1,1,9,7.0,1
6820,0,0,0,29,10,6.0,5.0,6.0,3,7.0,7.0,6.0,7.0,30,1,1,1,9,7.0,0
6821,0,1,0,30,10,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,30,1,1,1,9,7.0,1
6822,0,0,0,20,10,9.0,5.0,7.0,4,10.0,6.0,6.0,9.0,30,1,1,1,9,6.0,0
6823,0,1,0,30,10,8.0,6.0,7.0,2,7.0,7.0,8.0,9.0,30,1,1,1,9,6.0,1
6824,0,0,0,32,10,8.0,5.0,8.0,6,7.0,7.0,6.0,7.0,30,1,1,1,9,6.0,1
6825,0,0,0,23,13,7.0,5.0,8.0,2,7.0,5.0,8.0,7.0,27,3,1,2,5,6.0,1
6826,0,0,0,30,13,6.0,8.0,7.0,2,7.0,5.0,5.0,7.0,27,3,1,2,5,6.0,0
6827,0,0,0,28,13,6.0,6.0,10.0,2,8.0,7.0,7.0,9.0,27,3,1,2,5,6.0,0
6828,0,0,0,31,13,5.0,7.0,7.0,4,7.0,8.0,,7.0,27,3,1,2,5,7.0,1
6829,0,0,0,29,13,9.0,10.0,10.0,1,10.0,9.0,10.0,10.0,27,3,1,2,5,7.0,1
6830,0,0,1,32,13,7.0,5.0,7.0,3,6.0,5.0,7.0,5.0,27,3,1,2,5,7.0,0
6831,0,0,0,24,13,6.0,2.0,4.0,4,8.0,6.0,8.0,7.0,27,3,1,2,5,7.0,0
6832,0,0,0,29,13,10.0,10.0,10.0,4,10.0,10.0,10.0,10.0,27,3,1,2,5,7.0,1
6833,0,1,0,28,13,7.0,6.0,7.0,2,6.0,6.0,6.0,10.0,27,3,1,2,5,7.0,1
6834,0,0,0,29,13,9.0,6.0,9.0,2,7.0,10.0,7.0,7.0,27,3,1,2,5,7.0,1
6835,0,0,1,29,13,5.0,5.0,6.0,3,5.0,5.0,5.0,5.0,27,3,1,2,5,7.0,0
6836,0,1,0,30,13,3.0,1.0,8.0,6,10.0,10.0,2.0,8.0,27,3,1,2,5,7.0,1
6837,0,0,0,20,13,9.0,9.0,9.0,4,10.0,7.0,10.0,10.0,27,3,1,2,5,7.0,0
6838,0,0,0,30,13,5.0,5.0,6.0,2,8.0,6.0,7.0,5.0,27,3,1,2,5,7.0,0
6839,0,0,0,32,13,6.0,5.0,7.0,6,7.0,7.0,5.0,7.0,27,3,1,2,5,7.0,1
6840,0,0,1,23,13,3.0,1.0,5.0,2,5.0,5.0,5.0,5.0,25,2,1,3,5,2.0,0
6841,0,0,1,30,13,6.0,6.0,6.0,2,7.0,6.0,6.0,6.0,25,2,1,3,5,2.0,0
6842,0,0,1,28,13,6.0,5.0,10.0,2,8.0,8.0,7.0,9.0,25,2,1,3,5,2.0,0
6843,0,1,0,31,13,8.0,,9.0,4,7.0,9.0,,8.0,25,2,1,3,5,2.0,1
6844,0,1,0,29,13,10.0,9.0,10.0,1,10.0,10.0,10.0,10.0,25,2,1,3,5,2.0,1
6845,0,0,0,32,13,7.0,5.0,8.0,3,7.0,8.0,7.0,6.0,25,2,1,3,5,2.0,0
6846,0,0,0,24,13,3.0,1.0,8.0,4,5.0,7.0,6.0,5.0,25,2,1,3,5,4.0,0
6847,0,0,0,29,13,,,,4,,,,,25,2,1,3,5,4.0,1
6848,0,0,1,28,13,5.0,5.0,7.0,2,5.0,5.0,5.0,5.0,25,2,1,3,5,4.0,0
6849,0,0,1,29,13,8.0,6.0,9.0,2,8.0,9.0,7.0,8.0,25,2,1,3,5,4.0,1
6850,0,0,0,29,13,5.0,6.0,6.0,3,6.0,5.0,6.0,7.0,25,2,1,3,5,4.0,0
6851,0,0,0,30,13,10.0,,10.0,6,10.0,7.0,10.0,10.0,25,2,1,3,5,4.0,0
6852,0,0,0,20,13,8.0,8.0,10.0,4,10.0,7.0,10.0,9.0,25,2,1,3,5,2.0,0
6853,0,0,1,30,13,7.0,5.0,10.0,2,7.0,7.0,6.0,7.0,25,2,1,3,5,2.0,1
6854,0,0,0,32,13,6.0,4.0,7.0,6,7.0,7.0,4.0,5.0,25,2,1,3,5,2.0,0
6855,0,0,0,23,5,5.0,3.0,8.0,2,8.0,6.0,5.0,5.0,27,3,5,7,7,2.0,0
6856,0,0,0,30,5,6.0,6.0,6.0,2,8.0,5.0,6.0,5.0,27,3,5,7,7,2.0,0
6857,0,0,0,28,5,7.0,5.0,10.0,2,10.0,9.0,8.0,9.0,27,3,5,7,7,2.0,0
6858,0,0,0,31,5,8.0,,9.0,4,9.0,7.0,,7.0,27,3,5,7,7,10.0,1
