,Unnamed: 0,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
3228,6397,0,0,0,27,11,6.0,7.0,8.0,3,8.0,8.0,7.0,6.0,27,2,2,2,3,7.0,1
3230,6399,0,0,1,30,11,5.0,4.0,8.0,2,7.0,5.0,3.0,4.0,27,2,2,2,3,7.0,0
3231,6400,0,0,0,28,11,8.0,3.0,10.0,3,9.0,8.0,5.0,8.0,27,2,2,2,3,7.0,1
3232,6401,0,1,0,26,11,8.0,6.0,8.0,4,8.0,9.0,6.0,8.0,27,2,2,2,3,7.0,1
3233,6402,0,0,1,22,11,6.0,5.0,7.0,2,7.0,7.0,6.0,7.0,27,2,2,2,3,7.0,1
3234,6403,0,0,0,23,11,8.0,6.0,9.0,6,7.0,9.0,7.0,8.0,27,2,2,2,3,7.0,1
3235,6404,0,0,1,25,11,8.0,7.0,8.0,2,8.0,9.0,7.0,8.0,27,2,2,2,3,7.0,1
3236,6405,0,0,0,30,11,4.0,4.0,6.0,4,5.0,5.0,3.0,4.0,27,2,2,2,3,7.0,1
3237,6406,0,0,0,29,11,7.0,5.0,6.0,4,7.0,7.0,6.0,7.0,27,2,2,2,3,7.0,1
3238,6407,0,0,0,27,11,6.0,6.0,5.0,4,5.0,6.0,5.0,5.0,27,2,2,2,3,7.0,1
3239,6408,0,0,0,21,1,8.0,5.0,8.0,2,3.0,10.0,10.0,10.0,22,1,1,1,5,7.0,0
3240,6409,0,1,0,24,1,8.0,8.0,10.0,2,7.0,7.0,6.0,10.0,22,1,1,1,5,7.0,1
3241,6410,0,0,0,25,1,5.0,0.0,0.0,2,5.0,6.0,5.0,5.0,22,1,1,1,5,7.0,1
3242,6411,0,0,0,27,1,6.0,4.0,5.0,3,5.0,4.0,7.0,7.0,22,1,1,1,5,7.0,0
3244,6413,0,0,0,30,1,7.0,4.0,7.0,2,7.0,5.0,7.0,8.0,22,1,1,1,5,7.0,0
3245,6414,0,0,0,28,1,4.0,3.0,5.0,3,8.0,5.0,9.0,6.0,22,1,1,1,5,7.0,0
3246,6415,0,0,0,26,1,6.0,6.0,6.0,4,8.0,6.0,7.0,6.0,22,1,1,1,5,7.0,0
3247,6416,0,1,0,22,1,6.0,7.0,7.0,2,8.0,5.0,6.0,6.0,22,1,1,1,5,7.0,1
3248,6417,0,1,0,23,1,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,22,1,1,1,5,7.0,1
3249,6418,0,0,0,25,1,5.0,1.0,8.0,2,8.0,6.0,7.0,3.0,22,1,1,1,5,7.0,0
3250,6419,0,0,0,30,1,4.0,2.0,4.0,4,3.0,5.0,3.0,3.0,22,1,1,1,5,7.0,0
3251,6420,0,0,0,29,1,4.0,5.0,6.0,4,6.0,3.0,6.0,5.0,22,1,1,1,5,7.0,0
3252,6421,0,0,0,27,1,3.0,4.0,4.0,4,4.0,4.0,4.0,4.0,22,1,1,1,5,7.0,0
3253,6422,0,0,1,21,1,10.0,10.0,10.0,2,10.0,10.0,10.0,10.0,23,2,9,1,5,7.0,0
3254,6423,0,0,1,24,1,7.0,5.0,9.0,2,9.0,9.0,8.0,10.0,23,2,9,1,5,7.0,0
3255,6424,0,0,1,25,1,5.0,0.0,1.0,2,5.0,8.0,5.0,5.0,23,2,9,1,5,7.0,1
3256,6425,0,0,0,27,1,6.0,5.0,6.0,3,7.0,7.0,8.0,8.0,23,2,9,1,5,7.0,1
3257,6426,0,0,1,26,1,4.0,6.0,5.0,2,5.0,6.0,7.0,9.0,23,2,9,1,5,7.0,0
3258,6427,0,0,1,30,1,4.0,4.0,6.0,2,4.0,7.0,8.0,8.0,23,2,9,1,5,7.0,1
3259,6428,0,0,0,28,1,7.0,3.0,7.0,3,7.0,7.0,8.0,9.0,23,2,9,1,5,3.0,1
3260,6429,0,0,0,26,1,6.0,6.0,6.0,4,6.0,7.0,6.0,5.0,23,2,9,1,5,3.0,0
3261,6430,0,1,1,22,1,8.0,7.0,6.0,2,7.0,8.0,8.0,8.0,23,2,9,1,5,3.0,1
3262,6431,0,1,0,23,1,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,23,2,9,1,5,3.0,1
3264,6433,0,0,0,30,1,3.0,2.0,4.0,4,5.0,5.0,4.0,3.0,23,2,9,1,5,3.0,0
3265,6434,0,0,0,29,1,7.0,6.0,7.0,4,8.0,7.0,6.0,8.0,23,2,9,1,5,3.0,1
3266,6435,0,0,0,27,1,5.0,6.0,4.0,4,6.0,5.0,6.0,4.0,23,2,9,1,5,3.0,0
3267,6436,0,0,1,21,11,8.0,7.0,8.0,2,8.0,5.0,9.0,8.0,23,2,2,6,5,3.0,0
3268,6437,0,1,1,24,11,9.0,8.0,8.0,2,8.0,8.0,7.0,8.0,23,2,2,6,5,3.0,1
3269,6438,0,1,1,25,11,5.0,0.0,5.0,2,5.0,7.0,2.0,4.0,23,2,2,6,5,3.0,1
3270,6439,0,0,0,27,11,6.0,6.0,6.0,3,6.0,9.0,6.0,6.0,23,2,2,6,5,3.0,0
3272,6441,0,0,1,30,11,7.0,6.0,9.0,2,7.0,7.0,5.0,6.0,23,2,2,6,5,3.0,0
3273,6442,0,0,0,28,11,7.0,6.0,10.0,3,8.0,5.0,7.0,8.0,23,2,2,6,5,3.0,0
3274,6443,0,0,0,26,11,5.0,4.0,5.0,4,6.0,6.0,4.0,6.0,23,2,2,6,5,3.0,0
3275,6444,0,1,1,22,11,6.0,7.0,7.0,2,5.0,5.0,3.0,6.0,23,2,2,6,5,1.0,1
3276,6445,0,0,0,23,11,8.0,6.0,10.0,6,9.0,5.0,5.0,9.0,23,2,2,6,5,1.0,0
3277,6446,0,0,1,25,11,6.0,3.0,9.0,2,7.0,6.0,3.0,5.0,23,2,2,6,5,1.0,0
3278,6447,0,0,0,30,11,4.0,3.0,5.0,4,4.0,5.0,4.0,3.0,23,2,2,6,5,1.0,1
3279,6448,0,0,0,29,11,5.0,5.0,5.0,4,5.0,5.0,5.0,5.0,23,2,2,6,5,1.0,0
3280,6449,0,0,0,27,11,4.0,5.0,4.0,4,6.0,5.0,5.0,6.0,23,2,2,6,5,1.0,0
3281,6450,0,0,1,21,11,9.0,7.0,8.0,2,8.0,6.0,8.0,8.0,23,2,1,5,4,1.0,0
3282,6451,0,0,1,24,11,9.0,9.0,9.0,2,10.0,9.0,9.0,9.0,23,2,1,5,4,1.0,1
3283,6452,0,0,1,25,11,5.0,0.0,4.0,2,5.0,7.0,4.0,4.0,23,2,1,5,4,11.0,1
3284,6453,0,0,0,27,11,8.0,5.0,9.0,3,7.0,7.0,5.0,8.0,23,2,1,5,4,11.0,1
3286,6455,0,0,1,30,11,5.0,4.0,8.0,2,9.0,5.0,8.0,6.0,23,2,1,5,4,11.0,0
3287,6456,0,1,0,28,11,8.0,7.0,7.0,3,7.0,8.0,4.0,8.0,23,2,1,5,4,11.0,1
3288,6457,0,0,0,26,11,5.0,5.0,6.0,4,6.0,5.0,4.0,5.0,23,2,1,5,4,11.0,0
3290,6459,0,0,0,23,11,8.0,6.0,9.0,6,8.0,7.0,7.0,8.0,23,2,1,5,4,11.0,1
3291,6460,0,1,1,25,11,7.0,7.0,7.0,2,7.0,6.0,7.0,7.0,23,2,1,5,4,11.0,1
3292,6461,0,0,0,30,11,6.0,4.0,6.0,4,5.0,6.0,5.0,6.0,23,2,1,5,4,11.0,1
3293,6462,0,0,0,29,11,6.0,5.0,6.0,4,5.0,6.0,5.0,6.0,23,2,1,5,4,11.0,1
3294,6463,0,0,0,27,11,5.0,4.0,5.0,4,6.0,6.0,5.0,4.0,23,2,1,5,4,11.0,1
3295,6464,0,0,1,21,9,7.0,5.0,5.0,2,8.0,8.0,7.0,5.0,29,2,1,5,7,11.0,0
3296,6465,0,0,1,24,9,8.0,5.0,7.0,2,9.0,9.0,7.0,6.0,29,2,1,5,7,11.0,0
3297,6466,0,0,1,25,9,6.0,3.0,1.0,2,7.0,9.0,4.0,5.0,29,2,1,5,7,11.0,1
3298,6467,0,0,0,27,9,5.0,2.0,6.0,3,8.0,8.0,3.0,3.0,29,2,1,5,7,11.0,0
3299,6468,0,0,1,26,9,7.0,4.0,6.0,2,7.0,6.0,7.0,9.0,29,2,1,5,7,11.0,0
3300,6469,0,1,1,30,9,6.0,4.0,5.0,2,6.0,9.0,7.0,7.0,29,2,1,5,7,11.0,1
3301,6470,0,1,0,28,9,8.0,5.0,8.0,3,8.0,9.0,5.0,6.0,29,2,1,5,7,11.0,1
3302,6471,0,0,0,26,9,4.0,4.0,5.0,4,6.0,4.0,5.0,5.0,29,2,1,5,7,11.0,0
3303,6472,0,1,1,22,9,8.0,7.0,7.0,2,7.0,8.0,6.0,8.0,29,2,1,5,7,11.0,1
3304,6473,0,0,0,23,9,7.0,6.0,9.0,6,7.0,7.0,5.0,7.0,29,2,1,5,7,11.0,1
3305,6474,0,0,1,25,9,7.0,5.0,7.0,2,7.0,8.0,5.0,7.0,29,2,1,5,7,11.0,1
3306,6475,0,0,0,30,9,6.0,3.0,5.0,4,5.0,6.0,5.0,6.0,29,2,1,5,7,11.0,1
3307,6476,0,0,0,29,9,7.0,6.0,7.0,4,7.0,8.0,6.0,6.0,29,2,1,5,7,7.0,1
3308,6477,0,0,0,27,9,4.0,4.0,5.0,4,5.0,5.0,5.0,4.0,29,2,1,5,7,7.0,1
3309,6618,0,0,1,33,15,9.0,7.0,10.0,2,8.0,5.0,7.0,8.0,27,2,3,3,5,1.0,0
3310,6619,0,0,0,27,15,6.0,6.0,6.0,6,6.0,6.0,6.0,7.0,27,2,3,3,5,1.0,1
3311,6620,0,0,0,33,15,6.0,4.0,7.0,4,7.0,6.0,8.0,6.0,27,2,3,3,5,1.0,1
3312,6621,0,0,0,23,15,5.0,4.0,6.0,4,4.0,4.0,5.0,6.0,27,2,3,3,5,1.0,0
3313,6622,0,0,0,33,15,6.0,5.0,8.0,4,8.0,8.0,5.0,6.0,27,2,3,3,5,11.0,0
3315,6624,0,0,0,33,10,10.0,7.0,9.0,2,10.0,8.0,8.0,10.0,24,4,5,5,4,11.0,0
3316,6625,0,0,0,27,10,5.0,7.0,5.0,6,7.0,5.0,6.0,6.0,24,4,5,5,4,11.0,0
3317,6626,0,0,1,33,10,7.0,5.0,10.0,4,7.0,6.0,6.0,6.0,24,4,5,5,4,11.0,0
3318,6627,0,0,1,23,10,5.0,8.0,7.0,4,6.0,4.0,5.0,6.0,24,4,5,5,4,11.0,0
3319,6628,0,0,1,33,10,5.0,6.0,9.0,4,8.0,6.0,8.0,5.0,24,4,5,5,4,11.0,0
3321,6630,0,1,0,33,8,8.0,7.0,8.0,2,8.0,9.0,8.0,8.0,29,4,3,2,2,11.0,1
3322,6631,0,0,0,27,8,8.0,8.0,6.0,6,6.0,7.0,6.0,7.0,29,4,3,2,2,11.0,1
3323,6632,0,0,1,33,8,6.0,4.0,6.0,4,8.0,8.0,8.0,8.0,29,4,3,2,2,11.0,1
3324,6633,0,0,1,23,8,6.0,5.0,6.0,4,6.0,5.0,7.0,5.0,29,4,3,2,2,11.0,1
3325,6634,0,0,1,33,8,6.0,8.0,5.0,4,6.0,8.0,8.0,7.0,29,4,3,2,2,11.0,1
3327,6636,0,0,0,33,6,9.0,8.0,2.0,2,8.0,8.0,6.0,10.0,55,4,1,1,10,11.0,0
3328,6637,0,0,0,27,6,5.0,7.0,7.0,6,6.0,6.0,5.0,6.0,55,4,1,1,10,11.0,0
3329,6638,0,0,1,33,6,7.0,6.0,10.0,4,6.0,6.0,4.0,9.0,55,4,1,1,10,11.0,1
3330,6639,0,0,1,23,6,7.0,5.0,8.0,4,5.0,4.0,6.0,6.0,55,4,1,1,10,11.0,0
3331,6640,0,0,1,33,6,5.0,2.0,9.0,4,9.0,5.0,4.0,5.0,55,4,1,1,10,11.0,0
3333,6642,0,0,0,33,8,7.0,6.0,8.0,2,9.0,7.0,10.0,8.0,29,4,9,8,5,11.0,0
3334,6643,0,0,0,27,8,5.0,6.0,6.0,6,6.0,6.0,7.0,5.0,29,4,9,8,5,11.0,0
3335,6644,0,1,1,33,8,7.0,5.0,7.0,4,7.0,8.0,6.0,7.0,29,4,9,8,5,11.0,1
3336,6645,0,0,1,23,8,6.0,5.0,4.0,4,7.0,6.0,7.0,4.0,29,4,9,8,5,11.0,0
3337,6646,0,1,1,33,8,5.0,8.0,7.0,4,7.0,5.0,9.0,9.0,29,4,9,8,5,11.0,1
3339,6648,0,0,0,33,8,6.0,5.0,8.0,2,8.0,8.0,10.0,7.0,26,4,6,1,5,11.0,0
3340,6649,0,0,0,27,8,8.0,6.0,6.0,6,6.0,7.0,6.0,7.0,26,4,6,1,5,11.0,1
3341,6650,0,0,1,33,8,7.0,4.0,6.0,4,7.0,8.0,7.0,6.0,26,4,6,1,5,2.0,1
3342,6651,0,0,1,23,8,7.0,7.0,7.0,4,7.0,5.0,7.0,6.0,26,4,6,1,5,2.0,0
3343,6652,0,0,1,33,8,5.0,7.0,7.0,4,7.0,7.0,7.0,7.0,26,4,6,1,5,2.0,1
3345,6690,0,0,1,23,18,6.0,4.0,7.0,2,7.0,5.0,6.0,6.0,24,2,1,1,5,1.0,0
3346,6691,0,0,1,30,18,6.0,6.0,6.0,2,7.0,7.0,8.0,6.0,24,2,1,1,5,1.0,0
3347,6692,0,0,1,28,18,7.0,3.0,10.0,2,9.0,7.0,6.0,9.0,24,2,1,1,5,1.0,0
3349,6694,0,0,0,29,18,9.0,8.0,10.0,1,10.0,9.0,10.0,9.0,24,2,1,1,5,9.0,1
3350,6695,0,0,0,32,18,7.0,7.0,8.0,3,7.0,7.0,6.0,9.0,24,2,1,1,5,9.0,1
3351,6696,0,0,0,24,18,7.0,2.0,6.0,4,8.0,7.0,7.0,5.0,24,2,1,1,5,9.0,1
3352,6697,0,0,0,29,18,8.0,8.0,8.0,4,8.0,8.0,8.0,8.0,24,2,1,1,5,9.0,1
3353,6698,0,0,1,28,18,6.0,5.0,6.0,2,8.0,8.0,6.0,8.0,24,2,1,1,5,9.0,1
3354,6699,0,0,1,29,18,7.0,8.0,9.0,2,8.0,7.0,6.0,7.0,24,2,1,1,5,9.0,1
3355,6700,0,0,0,29,18,5.0,8.0,6.0,3,7.0,7.0,7.0,7.0,24,2,1,1,5,9.0,1
3356,6701,0,0,0,30,18,10.0,1.0,10.0,6,10.0,10.0,10.0,10.0,24,2,1,1,5,9.0,0
3357,6702,0,0,0,20,18,5.0,10.0,7.0,4,9.0,8.0,10.0,6.0,24,2,1,1,5,9.0,0
3358,6703,0,0,1,30,18,8.0,7.0,8.0,2,7.0,9.0,7.0,9.0,24,2,1,1,5,9.0,1
3359,6704,0,0,0,32,18,7.0,7.0,7.0,6,6.0,7.0,5.0,7.0,24,2,1,1,5,7.0,1
3360,6705,0,1,1,23,8,8.0,7.0,8.0,2,7.0,8.0,6.0,8.0,24,2,7,4,7,7.0,1
3361,6706,0,1,1,30,8,7.0,6.0,6.0,2,6.0,8.0,8.0,6.0,24,2,7,4,7,7.0,1
3362,6707,0,0,1,28,8,8.0,9.0,8.0,2,9.0,7.0,7.0,9.0,24,2,7,4,7,7.0,0
3364,6709,0,0,0,29,8,9.0,9.0,10.0,1,10.0,9.0,10.0,10.0,24,2,7,4,7,7.0,1
3365,6710,0,0,0,32,8,5.0,6.0,7.0,3,7.0,9.0,8.0,4.0,24,2,7,4,7,7.0,0
3366,6711,0,0,0,24,8,6.0,2.0,5.0,4,5.0,8.0,9.0,5.0,24,2,7,4,7,7.0,0
3367,6712,0,0,0,29,8,8.0,8.0,8.0,4,8.0,8.0,8.0,8.0,24,2,7,4,7,7.0,1
3368,6713,0,1,1,28,8,8.0,7.0,9.0,2,8.0,8.0,8.0,7.0,24,2,7,4,7,7.0,1
3369,6714,0,1,1,29,8,7.0,7.0,6.0,2,8.0,9.0,10.0,7.0,24,2,7,4,7,9.0,1
3370,6715,0,1,0,29,8,5.0,7.0,7.0,3,8.0,7.0,6.0,7.0,24,2,7,4,7,9.0,1
3371,6716,0,1,0,30,8,2.0,2.0,8.0,6,10.0,10.0,10.0,8.0,24,2,7,4,7,9.0,1
3373,6718,0,0,1,30,8,7.0,7.0,8.0,2,8.0,8.0,7.0,7.0,24,2,7,4,7,9.0,0
3374,6719,0,1,0,32,8,7.0,5.0,7.0,6,6.0,8.0,6.0,7.0,24,2,7,4,7,9.0,1
3375,6720,0,0,0,23,13,8.0,8.0,8.0,2,8.0,7.0,7.0,7.0,25,6,5,2,4,9.0,1
3376,6721,0,1,0,30,13,8.0,6.0,7.0,2,7.0,9.0,6.0,8.0,25,6,5,2,4,9.0,1
3377,6722,0,0,0,28,13,9.0,10.0,9.0,2,10.0,10.0,10.0,10.0,25,6,5,2,4,9.0,0
3379,6724,0,0,0,29,13,10.0,9.0,10.0,1,10.0,10.0,10.0,10.0,25,6,5,2,4,7.0,1
3381,6726,0,0,0,24,13,7.0,2.0,7.0,4,8.0,4.0,8.0,6.0,25,6,5,2,4,7.0,1
3382,6727,0,0,0,29,13,8.0,8.0,7.0,4,8.0,10.0,10.0,8.0,25,6,5,2,4,7.0,1
3383,6728,0,0,0,28,13,8.0,7.0,8.0,2,9.0,8.0,8.0,7.0,25,6,5,2,4,7.0,1
3384,6729,0,0,0,29,13,7.0,8.0,7.0,2,7.0,8.0,6.0,6.0,25,6,5,2,4,7.0,1
3385,6730,0,0,0,29,13,5.0,5.0,7.0,3,8.0,6.0,6.0,7.0,25,6,5,2,4,7.0,0
3386,6731,0,1,1,30,13,10.0,2.0,10.0,6,10.0,10.0,10.0,10.0,25,6,5,2,4,7.0,1
3387,6732,0,0,0,20,13,9.0,8.0,10.0,4,10.0,9.0,9.0,9.0,25,6,5,2,4,7.0,0
3388,6733,0,1,0,30,13,8.0,7.0,8.0,2,9.0,9.0,8.0,8.0,25,6,5,2,4,7.0,1
3389,6734,0,0,1,32,13,6.0,4.0,5.0,6,7.0,7.0,5.0,5.0,25,6,5,2,4,7.0,0
3390,6735,0,0,0,23,13,6.0,3.0,6.0,2,7.0,6.0,6.0,7.0,25,4,1,1,4,7.0,0
3391,6736,0,0,0,30,13,6.0,4.0,5.0,2,6.0,8.0,5.0,5.0,25,4,1,1,4,7.0,1
3392,6737,0,0,0,28,13,9.0,9.0,10.0,2,10.0,9.0,10.0,10.0,25,4,1,1,4,7.0,1
3394,6739,0,1,0,29,13,8.0,7.0,9.0,1,10.0,9.0,10.0,9.0,25,4,1,1,4,7.0,1
3395,6740,0,0,0,32,13,6.0,5.0,7.0,3,6.0,8.0,6.0,8.0,25,4,1,1,4,7.0,0
3396,6741,0,0,1,24,13,6.0,3.0,7.0,4,7.0,7.0,5.0,5.0,25,4,1,1,4,7.0,1
3397,6742,0,0,1,29,13,5.0,5.0,5.0,4,8.0,5.0,5.0,5.0,25,4,1,1,4,7.0,0
3398,6743,0,1,0,28,13,10.0,8.0,8.0,2,8.0,10.0,8.0,8.0,25,4,1,1,4,7.0,1
3399,6744,0,0,0,29,13,6.0,5.0,8.0,2,8.0,7.0,5.0,6.0,25,4,1,1,4,7.0,1
3400,6745,0,1,0,29,13,7.0,8.0,7.0,3,6.0,8.0,7.0,6.0,25,4,1,1,4,7.0,1
3401,6746,0,1,0,30,13,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,25,4,1,1,4,7.0,1
3402,6747,0,1,1,20,13,9.0,10.0,10.0,4,9.0,9.0,8.0,9.0,25,4,1,1,4,7.0,1
3403,6748,0,0,0,30,13,6.0,8.0,8.0,2,8.0,8.0,7.0,8.0,25,4,1,1,4,7.0,0
3404,6749,0,0,0,32,13,7.0,5.0,7.0,6,6.0,7.0,5.0,5.0,25,4,1,1,4,7.0,1
3405,6750,0,0,0,23,4,4.0,1.0,7.0,2,8.0,7.0,7.0,5.0,29,4,1,1,4,7.0,0
3406,6751,0,1,0,30,4,6.0,5.0,6.0,2,8.0,8.0,7.0,6.0,29,4,1,1,4,7.0,1
3407,6752,0,0,0,28,4,9.0,9.0,9.0,2,10.0,10.0,10.0,10.0,29,4,1,1,4,7.0,0
3408,6753,0,0,1,31,4,7.0,7.0,8.0,4,10.0,9.0,7.0,8.0,29,4,1,1,4,7.0,1
3409,6754,0,0,0,29,4,10.0,10.0,10.0,1,10.0,10.0,10.0,10.0,29,4,1,1,4,1.0,1
3411,6756,0,0,1,24,4,5.0,2.0,4.0,4,7.0,7.0,8.0,4.0,29,4,1,1,4,1.0,1
3412,6757,0,1,1,29,4,8.0,8.0,8.0,4,8.0,8.0,8.0,8.0,29,4,1,1,4,1.0,1
3413,6758,0,1,0,28,4,10.0,7.0,7.0,2,9.0,7.0,8.0,9.0,29,4,1,1,4,1.0,1
3414,6759,0,0,0,29,4,8.0,8.0,8.0,2,9.0,9.0,9.0,8.0,29,4,1,1,4,1.0,1
3415,6760,0,1,0,29,4,7.0,6.0,7.0,3,7.0,8.0,8.0,8.0,29,4,1,1,4,1.0,1
3416,6761,0,0,0,30,4,10.0,10.0,10.0,6,10.0,10.0,8.0,10.0,29,4,1,1,4,1.0,1
3417,6762,0,0,1,20,4,4.0,0.0,7.0,4,9.0,6.0,9.0,6.0,29,4,1,1,4,1.0,0
3418,6763,0,0,0,30,4,8.0,8.0,8.0,2,8.0,8.0,8.0,8.0,29,4,1,1,4,1.0,1
3419,6764,0,1,0,32,4,6.0,6.0,7.0,6,7.0,6.0,7.0,6.0,29,4,1,1,4,9.0,1
3420,6765,0,0,0,23,4,2.0,2.0,6.0,2,7.0,3.0,7.0,6.0,30,4,8,8,5,9.0,0
3421,6766,0,0,0,30,4,5.0,6.0,6.0,2,7.0,5.0,7.0,6.0,30,4,8,8,5,9.0,0
3422,6767,0,0,0,28,4,8.0,5.0,9.0,2,10.0,7.0,10.0,9.0,30,4,8,8,5,9.0,0
3423,6768,0,0,1,31,4,7.0,7.0,7.0,4,10.0,8.0,8.0,10.0,30,4,8,8,5,9.0,1
3424,6769,0,0,0,29,4,9.0,8.0,10.0,1,10.0,10.0,10.0,9.0,30,4,8,8,5,9.0,1
3425,6770,0,0,0,32,4,6.0,8.0,7.0,3,8.0,6.0,8.0,6.0,30,4,8,8,5,9.0,0
3426,6771,0,0,1,24,4,5.0,2.0,4.0,4,6.0,5.0,6.0,5.0,30,4,8,8,5,9.0,1
3427,6772,0,0,1,29,4,5.0,5.0,5.0,4,5.0,5.0,5.0,5.0,30,4,8,8,5,9.0,0
3428,6773,0,1,0,28,4,7.0,6.0,8.0,2,9.0,6.0,8.0,7.0,30,4,8,8,5,9.0,1
3429,6774,0,0,0,29,4,6.0,5.0,8.0,2,8.0,9.0,9.0,6.0,30,4,8,8,5,7.0,1
3430,6775,0,0,0,29,4,6.0,6.0,7.0,3,7.0,7.0,7.0,7.0,30,4,8,8,5,7.0,0
3433,6778,0,0,0,30,4,7.0,7.0,8.0,2,8.0,7.0,7.0,7.0,30,4,8,8,5,7.0,1
3434,6779,0,0,0,32,4,6.0,4.0,7.0,6,7.0,7.0,6.0,6.0,30,4,8,8,5,7.0,0
3435,6780,0,0,0,23,5,7.0,3.0,9.0,2,8.0,5.0,6.0,6.0,25,3,1,3,4,7.0,0
3436,6781,0,1,0,30,5,6.0,6.0,6.0,2,6.0,8.0,6.0,6.0,25,3,1,3,4,7.0,1
3437,6782,0,0,0,28,5,7.0,8.0,10.0,2,10.0,8.0,7.0,10.0,25,3,1,3,4,7.0,0
3439,6784,0,0,0,29,5,9.0,7.0,10.0,1,9.0,10.0,10.0,10.0,25,3,1,3,4,7.0,1
3440,6785,0,0,1,32,5,4.0,6.0,7.0,3,7.0,4.0,8.0,6.0,25,3,1,3,4,7.0,0
3441,6786,0,0,0,24,5,5.0,3.0,5.0,4,7.0,7.0,5.0,5.0,25,3,1,3,4,7.0,1
3442,6787,0,0,0,29,5,8.0,8.0,8.0,4,8.0,8.0,8.0,8.0,25,3,1,3,4,7.0,1
3443,6788,0,0,0,28,5,5.0,5.0,8.0,2,7.0,6.0,4.0,4.0,25,3,1,3,4,7.0,0
3444,6789,0,0,0,29,5,8.0,7.0,7.0,2,8.0,8.0,6.0,6.0,25,3,1,3,4,7.0,0
3445,6790,0,0,1,29,5,5.0,5.0,7.0,3,7.0,6.0,6.0,7.0,25,3,1,3,4,7.0,0
3446,6791,0,1,0,30,5,8.0,1.0,10.0,6,10.0,8.0,8.0,2.0,25,3,1,3,4,7.0,1
3447,6792,0,0,0,20,5,4.0,8.0,10.0,4,10.0,7.0,10.0,8.0,25,3,1,3,4,7.0,0
3448,6793,0,0,0,30,5,6.0,6.0,7.0,2,7.0,9.0,7.0,7.0,25,3,1,3,4,7.0,0
3449,6794,0,0,0,32,5,6.0,5.0,6.0,6,6.0,7.0,5.0,7.0,25,3,1,3,4,1.0,1
3450,6795,0,0,0,23,10,5.0,1.0,7.0,2,8.0,3.0,6.0,2.0,34,4,1,1,7,1.0,0
3451,6796,0,0,0,30,10,5.0,5.0,5.0,2,6.0,5.0,5.0,5.0,34,4,1,1,7,1.0,0
3452,6797,0,0,0,28,10,7.0,10.0,10.0,2,9.0,6.0,9.0,10.0,34,4,1,1,7,1.0,0
3453,6798,0,1,1,31,10,6.0,8.0,7.0,4,8.0,7.0,9.0,5.0,34,4,1,1,7,1.0,1
3454,6799,0,0,0,29,10,8.0,7.0,10.0,1,10.0,9.0,10.0,8.0,34,4,1,1,7,1.0,0
3455,6800,0,0,0,32,10,3.0,6.0,7.0,3,6.0,5.0,5.0,4.0,34,4,1,1,7,1.0,0
3456,6801,0,0,1,24,10,5.0,5.0,5.0,4,6.0,5.0,6.0,5.0,34,4,1,1,7,1.0,0
3457,6802,0,0,1,29,10,5.0,5.0,5.0,4,5.0,5.0,5.0,5.0,34,4,1,1,7,1.0,0
3458,6803,0,0,0,28,10,5.0,6.0,5.0,2,6.0,5.0,5.0,5.0,34,4,1,1,7,1.0,0
3459,6804,0,0,0,29,10,5.0,4.0,6.0,2,8.0,7.0,7.0,5.0,34,4,1,1,7,2.0,0
3460,6805,0,0,0,29,10,5.0,5.0,7.0,3,6.0,6.0,5.0,5.0,34,4,1,1,7,2.0,0
3461,6806,0,0,0,30,10,8.0,10.0,10.0,6,10.0,8.0,8.0,2.0,34,4,1,1,7,2.0,0
3462,6807,0,0,1,20,10,7.0,4.0,10.0,4,10.0,5.0,7.0,6.0,34,4,1,1,7,2.0,0
3463,6808,0,0,0,30,10,6.0,5.0,8.0,2,9.0,8.0,9.0,6.0,34,4,1,1,7,2.0,0
3464,6809,0,0,0,32,10,5.0,3.0,7.0,6,7.0,5.0,4.0,4.0,34,4,1,1,7,2.0,0
3465,6810,0,0,0,23,10,8.0,7.0,8.0,2,7.0,7.0,6.0,4.0,30,1,1,1,9,2.0,1
3466,6811,0,0,0,30,10,6.0,6.0,7.0,2,8.0,7.0,6.0,6.0,30,1,1,1,9,2.0,1
3467,6812,0,0,0,28,10,8.0,9.0,10.0,2,10.0,8.0,10.0,10.0,30,1,1,1,9,2.0,0
3469,6814,0,0,1,29,10,10.0,9.0,10.0,1,10.0,10.0,10.0,10.0,30,1,1,1,9,2.0,1
3470,6815,0,1,0,32,10,7.0,6.0,7.0,3,6.0,9.0,9.0,9.0,30,1,1,1,9,2.0,1
3471,6816,0,0,0,24,10,8.0,5.0,6.0,4,7.0,7.0,7.0,7.0,30,1,1,1,9,7.0,1
3472,6817,0,0,0,29,10,9.0,9.0,9.0,4,9.0,9.0,9.0,9.0,30,1,1,1,9,7.0,1
3473,6818,0,1,0,28,10,8.0,7.0,7.0,2,8.0,8.0,9.0,8.0,30,1,1,1,9,7.0,1
3474,6819,0,0,0,29,10,7.0,8.0,8.0,2,8.0,8.0,7.0,8.0,30,1,1,1,9,7.0,1
