,Unnamed: 0,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
3542,6887.0,0.0,0.0,1.0,28.0,13.0,8.0,5.0,10.0,2.0,10.0,9.0,8.0,10.0,27.0,2.0,3.0,3.0,6.0,10.0,0.0
3543,6888.0,0.0,0.0,0.0,31.0,13.0,7.0,6.0,7.0,4.0,8.0,8.0,6.600160470714095,6.0,27.0,2.0,3.0,3.0,6.0,10.0,1.0
3544,6889.0,0.0,0.0,0.0,29.0,13.0,9.0,9.0,10.0,1.0,10.0,9.0,10.0,10.0,27.0,2.0,3.0,3.0,6.0,10.0,1.0
3545,6890.0,0.0,0.0,0.0,32.0,13.0,7.0,6.0,7.0,3.0,8.0,9.0,7.0,7.0,27.0,2.0,3.0,3.0,6.0,10.0,1.0
3546,6891.0,0.0,0.0,0.0,24.0,13.0,7.0,2.0,6.0,4.0,7.0,8.0,5.0,7.0,27.0,2.0,3.0,3.0,6.0,7.0,1.0
3547,6892.0,0.0,0.0,0.0,29.0,13.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,27.0,2.0,3.0,3.0,6.0,7.0,1.0
3548,6893.0,0.0,0.0,1.0,28.0,13.0,7.0,8.0,7.0,2.0,8.0,6.0,8.0,5.0,27.0,2.0,3.0,3.0,6.0,7.0,1.0
3549,6894.0,0.0,0.0,1.0,29.0,13.0,5.0,5.0,6.0,2.0,6.0,8.0,7.0,6.0,27.0,2.0,3.0,3.0,6.0,7.0,0.0
3550,6895.0,0.0,0.0,0.0,29.0,13.0,5.0,5.0,6.0,3.0,7.0,6.0,6.0,6.0,27.0,2.0,3.0,3.0,6.0,7.0,0.0
3551,6896.0,0.0,0.0,0.0,30.0,13.0,7.0,2.0,8.0,6.0,10.0,7.0,10.0,1.0,27.0,2.0,3.0,3.0,6.0,7.0,0.0
3552,6897.0,0.0,0.0,0.0,20.0,13.0,8.0,7.0,9.0,4.0,10.0,7.0,8.0,9.0,27.0,2.0,3.0,3.0,6.0,7.0,0.0
3553,6898.0,0.0,0.0,1.0,30.0,13.0,6.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,27.0,2.0,3.0,3.0,6.0,7.0,0.0
3554,6899.0,0.0,0.0,0.0,32.0,13.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,5.0,27.0,2.0,3.0,3.0,6.0,7.0,1.0
3555,6900.0,0.0,0.0,1.0,23.0,5.0,7.0,6.0,6.0,2.0,6.0,7.0,5.0,6.0,26.0,2.0,4.0,6.0,4.0,7.0,1.0
3556,6901.0,0.0,0.0,1.0,30.0,5.0,6.265184626978146,5.529150471960023,7.245558375634518,2.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,26.0,2.0,4.0,6.0,4.0,7.0,0.0
3557,6902.0,0.0,0.0,1.0,28.0,5.0,8.0,6.0,10.0,2.0,9.0,9.0,9.0,10.0,26.0,2.0,4.0,6.0,4.0,7.0,0.0
3558,6903.0,0.0,0.0,0.0,31.0,5.0,6.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,26.0,2.0,4.0,6.0,4.0,7.0,1.0
3559,6904.0,0.0,0.0,0.0,29.0,5.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,26.0,2.0,4.0,6.0,4.0,7.0,1.0
3560,6905.0,0.0,0.0,0.0,32.0,5.0,7.0,7.0,8.0,3.0,9.0,6.0,7.0,6.0,26.0,2.0,4.0,6.0,4.0,7.0,0.0
3561,6906.0,0.0,0.0,0.0,24.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,26.0,2.0,4.0,6.0,4.0,2.0,0.0
3562,6907.0,0.0,1.0,0.0,29.0,5.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,26.0,2.0,4.0,6.0,4.0,2.0,1.0
3563,6908.0,0.0,1.0,1.0,28.0,5.0,7.0,10.0,8.0,2.0,8.0,8.0,7.0,8.0,26.0,2.0,4.0,6.0,4.0,2.0,1.0
3564,6909.0,0.0,0.0,1.0,29.0,5.0,9.0,8.0,10.0,2.0,9.0,9.0,7.0,7.0,26.0,2.0,4.0,6.0,4.0,2.0,1.0
3565,6910.0,0.0,0.0,0.0,29.0,5.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,26.0,2.0,4.0,6.0,4.0,2.0,0.0
3566,6911.0,0.0,1.0,0.0,30.0,5.0,1.0,2.0,10.0,6.0,10.0,10.0,8.0,8.0,26.0,2.0,4.0,6.0,4.0,2.0,1.0
3567,6912.0,0.0,0.0,0.0,20.0,5.0,8.0,8.0,8.0,4.0,9.0,7.0,7.0,9.0,26.0,2.0,4.0,6.0,4.0,2.0,0.0
3568,6913.0,0.0,0.0,1.0,30.0,5.0,6.0,8.0,7.0,2.0,9.0,7.0,8.0,8.0,26.0,2.0,4.0,6.0,4.0,2.0,0.0
3569,6914.0,0.0,0.0,0.0,32.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,7.0,26.0,2.0,4.0,6.0,4.0,2.0,1.0
3570,7140.0,0.0,0.0,1.0,26.0,5.0,7.0,6.0,8.0,4.0,8.0,8.0,6.600160470714095,7.0,23.0,4.0,1.0,1.0,5.0,2.0,1.0
3571,7141.0,0.0,0.0,0.0,25.0,5.0,9.0,7.0,8.0,2.0,10.0,8.0,5.0,6.0,23.0,4.0,1.0,1.0,5.0,2.0,1.0
3572,7142.0,0.0,0.0,0.0,23.0,5.0,8.0,7.0,10.0,2.0,10.0,8.0,7.0,8.0,23.0,4.0,1.0,1.0,5.0,2.0,1.0
3573,7143.0,0.0,1.0,1.0,27.0,5.0,8.0,6.0,9.0,4.0,8.0,8.0,7.0,7.0,23.0,4.0,1.0,1.0,5.0,2.0,1.0
3574,7144.0,0.0,0.0,1.0,24.0,5.0,5.0,4.0,7.0,4.0,7.0,6.0,6.600160470714095,5.0,23.0,4.0,1.0,1.0,5.0,2.0,1.0
3575,7145.0,0.0,0.0,1.0,24.0,5.0,7.0,6.0,9.0,4.0,9.0,5.0,8.0,6.513137755102041,23.0,4.0,1.0,1.0,5.0,2.0,0.0
3576,7146.0,0.0,0.0,1.0,36.0,5.0,7.0,8.0,7.0,4.0,6.0,6.0,6.0,6.0,23.0,4.0,1.0,1.0,5.0,15.0,1.0
3577,7147.0,0.0,0.0,0.0,26.0,10.0,9.0,8.0,8.0,4.0,8.0,9.0,8.0,8.0,24.0,2.0,5.0,5.0,6.0,15.0,1.0
3578,7148.0,0.0,0.0,1.0,25.0,10.0,5.0,4.0,6.0,2.0,6.0,5.0,6.0,7.0,24.0,2.0,5.0,5.0,6.0,15.0,0.0
3579,7149.0,0.0,0.0,1.0,23.0,10.0,6.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,24.0,2.0,5.0,5.0,6.0,15.0,1.0
3580,7150.0,0.0,0.0,0.0,27.0,10.0,7.0,7.0,9.0,4.0,8.0,7.0,8.0,7.0,24.0,2.0,5.0,5.0,6.0,15.0,0.0
3581,7151.0,0.0,0.0,0.0,24.0,10.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,6.0,24.0,2.0,5.0,5.0,6.0,15.0,0.0
3582,7152.0,0.0,0.0,0.0,24.0,10.0,6.0,5.0,7.0,4.0,9.0,4.0,8.0,5.0,24.0,2.0,5.0,5.0,6.0,15.0,0.0
3583,7153.0,0.0,0.0,0.0,36.0,10.0,7.0,6.0,8.0,4.0,8.0,7.0,8.0,8.0,24.0,2.0,5.0,5.0,6.0,15.0,1.0
3584,7154.0,0.0,0.0,0.0,26.0,10.0,9.0,8.0,7.0,4.0,8.0,8.0,6.600160470714095,8.0,25.0,2.0,9.0,9.0,5.0,15.0,1.0
3585,7155.0,0.0,0.0,1.0,25.0,10.0,8.0,5.0,8.0,2.0,8.0,7.0,6.0,7.0,25.0,2.0,9.0,9.0,5.0,15.0,0.0
3586,7156.0,0.0,0.0,1.0,23.0,10.0,5.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,25.0,2.0,9.0,9.0,5.0,15.0,1.0
3587,7157.0,0.0,0.0,0.0,27.0,10.0,8.0,7.0,9.0,4.0,9.0,8.0,9.0,8.0,25.0,2.0,9.0,9.0,5.0,15.0,1.0
3588,7158.0,0.0,0.0,0.0,24.0,10.0,2.0,6.0,6.0,4.0,7.0,6.0,4.0,4.0,25.0,2.0,9.0,9.0,5.0,15.0,0.0
3589,7159.0,0.0,0.0,0.0,24.0,10.0,7.0,5.0,8.0,4.0,9.0,7.0,8.0,6.0,25.0,2.0,9.0,9.0,5.0,15.0,1.0
3590,7160.0,0.0,0.0,0.0,36.0,10.0,7.0,6.0,8.0,4.0,8.0,6.0,8.0,7.0,25.0,2.0,9.0,9.0,5.0,15.0,1.0
3591,7161.0,0.0,0.0,0.0,26.0,10.0,7.0,3.0,7.0,4.0,9.0,7.0,8.0,7.0,26.0,2.0,1.0,9.0,4.0,2.0,1.0
3592,7162.0,0.0,0.0,1.0,25.0,10.0,8.0,5.0,8.0,2.0,8.0,7.0,6.0,7.0,26.0,2.0,1.0,9.0,4.0,2.0,0.0
3593,7163.0,0.0,1.0,1.0,23.0,10.0,6.0,5.0,8.0,2.0,7.0,5.0,8.0,6.0,26.0,2.0,1.0,9.0,4.0,2.0,1.0
3594,7164.0,0.0,0.0,0.0,27.0,10.0,7.0,6.0,8.0,4.0,9.0,5.0,8.0,6.0,26.0,2.0,1.0,9.0,4.0,2.0,0.0
3595,7165.0,0.0,0.0,0.0,24.0,10.0,3.0,3.0,5.0,4.0,6.0,4.0,5.0,4.0,26.0,2.0,1.0,9.0,4.0,2.0,0.0
3596,7166.0,0.0,0.0,0.0,24.0,10.0,8.0,6.0,9.0,4.0,9.0,6.0,5.0,8.0,26.0,2.0,1.0,9.0,4.0,2.0,0.0
3597,7167.0,0.0,1.0,0.0,36.0,10.0,7.0,5.0,9.0,4.0,8.0,6.0,8.0,7.0,26.0,2.0,1.0,9.0,4.0,2.0,1.0
3598,7168.0,0.0,0.0,0.0,26.0,10.0,6.0,7.0,8.0,4.0,7.0,5.0,6.600160470714095,6.513137755102041,25.0,1.0,7.0,9.0,6.0,2.0,1.0
3599,7169.0,0.0,0.0,0.0,25.0,10.0,8.0,5.0,8.0,2.0,7.0,7.0,6.0,6.0,25.0,1.0,7.0,9.0,6.0,2.0,1.0
3600,7170.0,0.0,0.0,0.0,23.0,10.0,4.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,25.0,1.0,7.0,9.0,6.0,2.0,1.0
3601,7171.0,0.0,0.0,0.0,27.0,10.0,7.0,6.0,9.0,4.0,9.0,5.0,8.0,8.0,25.0,1.0,7.0,9.0,6.0,2.0,0.0
3602,7172.0,0.0,0.0,0.0,24.0,10.0,5.0,5.0,8.0,4.0,7.0,6.0,8.0,6.0,25.0,1.0,7.0,9.0,6.0,2.0,1.0
3603,7173.0,0.0,1.0,0.0,24.0,10.0,8.0,7.0,9.0,4.0,9.0,7.0,9.0,7.0,25.0,1.0,7.0,9.0,6.0,2.0,1.0
3604,7174.0,0.0,0.0,0.0,36.0,10.0,7.0,5.0,9.0,4.0,9.0,5.0,8.0,7.0,25.0,1.0,7.0,9.0,6.0,2.0,1.0
3605,7175.0,0.0,0.0,0.0,26.0,10.0,8.0,7.0,8.0,4.0,9.0,9.0,6.600160470714095,8.0,26.0,2.0,7.0,4.0,7.0,2.0,1.0
3606,7176.0,0.0,0.0,1.0,25.0,10.0,7.0,7.0,8.0,2.0,5.0,6.0,5.0,6.0,26.0,2.0,7.0,4.0,7.0,4.0,1.0
3607,7177.0,0.0,1.0,1.0,23.0,10.0,5.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,26.0,2.0,7.0,4.0,7.0,4.0,1.0
3608,7178.0,0.0,0.0,0.0,27.0,10.0,7.0,7.0,8.0,4.0,8.0,6.0,8.0,8.0,26.0,2.0,7.0,4.0,7.0,4.0,0.0
3609,7179.0,0.0,0.0,0.0,24.0,10.0,3.0,3.0,6.0,4.0,6.0,6.0,5.0,6.0,26.0,2.0,7.0,4.0,7.0,4.0,0.0
3610,7180.0,0.0,0.0,0.0,24.0,10.0,7.0,8.0,8.0,4.0,8.0,7.0,9.0,9.0,26.0,2.0,7.0,4.0,7.0,4.0,0.0
3611,7181.0,0.0,0.0,0.0,36.0,10.0,7.0,6.0,9.0,4.0,8.0,7.0,8.0,8.0,26.0,2.0,7.0,4.0,7.0,4.0,1.0
3612,7224.0,0.0,0.0,1.0,25.0,6.0,7.0,8.0,10.0,4.0,10.0,7.0,10.0,10.0,28.0,4.0,2.0,2.0,6.0,7.0,1.0
3613,7225.0,0.0,0.0,1.0,26.0,6.0,8.0,8.0,7.0,4.0,8.0,6.0,8.0,6.0,28.0,4.0,2.0,2.0,6.0,7.0,1.0
3614,7226.0,0.0,0.0,0.0,26.0,6.0,5.0,6.0,7.245558375634518,2.0,7.0,6.0,5.0,5.0,28.0,4.0,2.0,2.0,6.0,7.0,0.0
3615,7227.0,0.0,0.0,0.0,24.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,28.0,4.0,2.0,2.0,6.0,7.0,1.0
3616,7228.0,0.0,1.0,0.0,23.0,6.0,7.0,6.0,8.0,2.0,8.0,6.0,7.0,6.0,28.0,4.0,2.0,2.0,6.0,7.0,1.0
3617,7229.0,0.0,0.0,0.0,29.0,6.0,6.0,3.0,7.0,2.0,6.0,6.0,8.0,4.0,28.0,4.0,2.0,2.0,6.0,7.0,0.0
3618,7230.0,0.0,1.0,1.0,22.0,6.0,7.0,8.0,8.0,4.0,9.0,7.0,8.0,8.0,28.0,4.0,2.0,2.0,6.0,7.0,1.0
3619,7231.0,0.0,1.0,0.0,32.0,6.0,8.0,8.0,7.0,2.0,9.0,7.0,7.0,8.0,28.0,4.0,2.0,2.0,6.0,7.0,1.0
3620,7232.0,0.0,0.0,0.0,22.0,6.0,5.0,3.0,6.0,2.0,5.0,1.0,4.0,5.0,28.0,4.0,2.0,2.0,6.0,7.0,0.0
3621,7233.0,0.0,0.0,0.0,24.0,6.0,5.0,3.0,7.0,2.0,6.0,6.0,3.0,5.0,28.0,4.0,2.0,2.0,6.0,7.0,0.0
3622,7234.0,0.0,0.0,1.0,23.0,6.0,6.265184626978146,5.529150471960023,7.245558375634518,4.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,28.0,4.0,2.0,2.0,6.0,7.0,0.0
3623,7235.0,0.0,0.0,1.0,23.0,6.0,6.0,4.0,4.0,4.0,6.0,2.0,9.0,4.0,28.0,4.0,2.0,2.0,6.0,7.0,0.0
3624,7236.0,0.0,0.0,1.0,24.0,6.0,6.265184626978146,5.529150471960023,7.245558375634518,4.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,28.0,4.0,2.0,2.0,6.0,6.0,0.0
3625,7237.0,0.0,0.0,1.0,23.0,6.0,7.0,5.0,8.0,4.0,7.0,6.0,7.0,6.0,28.0,4.0,2.0,2.0,6.0,6.0,0.0
3626,7238.0,0.0,0.0,0.0,24.0,6.0,7.0,2.0,8.0,2.0,7.0,4.0,8.0,5.0,28.0,4.0,2.0,2.0,6.0,6.0,0.0
3627,7239.0,0.0,1.0,0.0,30.0,6.0,6.0,7.0,6.0,2.0,6.0,6.0,6.0,6.0,28.0,4.0,2.0,2.0,6.0,6.0,1.0
3628,7240.0,0.0,0.0,0.0,30.0,6.0,6.0,4.0,6.0,2.0,7.0,5.0,7.0,5.0,28.0,4.0,2.0,2.0,6.0,6.0,0.0
3629,7241.0,0.0,1.0,0.0,30.0,6.0,6.0,9.0,5.0,2.0,7.0,5.0,7.0,7.0,28.0,4.0,2.0,2.0,6.0,6.0,1.0
3630,7242.0,0.0,0.0,0.0,28.0,6.0,3.0,4.0,6.0,2.0,6.0,1.0,6.0,4.0,28.0,4.0,2.0,2.0,6.0,6.0,0.0
3631,7243.0,0.0,0.0,0.0,30.0,6.0,5.0,5.0,6.0,2.0,7.0,7.0,7.0,5.0,28.0,4.0,2.0,2.0,6.0,6.0,0.0
3632,7244.0,0.0,0.0,0.0,27.0,6.0,7.0,7.0,7.0,1.0,8.0,5.0,8.0,7.0,28.0,4.0,2.0,2.0,6.0,6.0,1.0
3633,7245.0,0.0,1.0,0.0,25.0,6.0,8.0,7.0,7.0,2.0,9.0,7.0,9.0,8.0,28.0,4.0,2.0,2.0,6.0,6.0,1.0
3634,7246.0,0.0,0.0,0.0,25.0,8.0,1.0,8.0,5.0,4.0,5.0,10.0,7.0,5.0,26.0,3.0,3.0,3.0,5.0,6.0,0.0
3635,7247.0,0.0,0.0,0.0,26.0,8.0,6.0,5.0,7.0,4.0,7.0,6.0,5.0,7.0,26.0,3.0,3.0,3.0,5.0,6.0,0.0
3636,7248.0,0.0,1.0,0.0,26.0,8.0,10.0,7.0,9.0,2.0,10.0,9.0,9.0,9.0,26.0,3.0,3.0,3.0,5.0,6.0,1.0
3637,7249.0,0.0,0.0,0.0,24.0,8.0,8.0,9.0,9.0,6.0,8.0,8.0,8.0,9.0,26.0,3.0,3.0,3.0,5.0,6.0,1.0
3638,7250.0,0.0,0.0,0.0,23.0,8.0,6.0,6.0,7.0,2.0,7.0,8.0,6.0,8.0,26.0,3.0,3.0,3.0,5.0,6.0,1.0
3639,7251.0,0.0,1.0,0.0,29.0,8.0,9.0,9.0,8.0,2.0,9.0,10.0,9.0,9.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3640,7252.0,0.0,0.0,0.0,22.0,8.0,6.265184626978146,5.529150471960023,7.245558375634518,4.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,26.0,3.0,3.0,3.0,5.0,7.0,0.0
3641,7253.0,0.0,1.0,0.0,32.0,8.0,6.0,5.0,5.0,2.0,5.0,8.0,6.0,8.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3642,7254.0,0.0,0.0,0.0,22.0,8.0,7.0,7.0,6.0,2.0,6.0,8.0,4.0,5.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3643,7255.0,0.0,1.0,0.0,24.0,8.0,8.0,7.0,10.0,2.0,8.0,8.0,8.0,9.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3644,7256.0,0.0,0.0,0.0,23.0,8.0,8.0,5.0,9.0,4.0,10.0,8.0,6.0,5.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3645,7257.0,0.0,0.0,0.0,23.0,8.0,7.0,6.0,7.0,4.0,10.0,6.0,6.0,7.0,26.0,3.0,3.0,3.0,5.0,7.0,0.0
3646,7258.0,0.0,0.0,0.0,24.0,8.0,7.0,5.0,8.0,4.0,8.0,8.0,8.0,8.0,26.0,3.0,3.0,3.0,5.0,7.0,0.0
3647,7259.0,0.0,0.0,0.0,23.0,8.0,6.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,26.0,3.0,3.0,3.0,5.0,7.0,0.0
3648,7260.0,0.0,0.0,0.0,24.0,8.0,6.265184626978146,5.529150471960023,7.245558375634518,2.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,26.0,3.0,3.0,3.0,5.0,7.0,0.0
3649,7261.0,0.0,1.0,0.0,30.0,8.0,7.0,8.0,8.0,2.0,8.0,8.0,6.0,8.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3650,7262.0,0.0,0.0,0.0,30.0,8.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0,6.0,26.0,3.0,3.0,3.0,5.0,7.0,0.0
3651,7263.0,0.0,0.0,0.0,30.0,8.0,7.0,4.0,7.0,2.0,8.0,7.0,5.0,6.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3652,7264.0,0.0,1.0,0.0,28.0,8.0,9.0,7.0,8.0,2.0,9.0,4.0,8.0,9.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3653,7265.0,0.0,0.0,0.0,30.0,8.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,26.0,3.0,3.0,3.0,5.0,7.0,1.0
3654,7266.0,0.0,0.0,0.0,27.0,8.0,8.0,8.0,9.0,1.0,9.0,10.0,7.0,7.0,26.0,3.0,3.0,3.0,5.0,2.0,1.0
3655,7267.0,0.0,1.0,0.0,25.0,8.0,9.0,7.0,9.0,2.0,9.0,9.0,6.600160470714095,9.0,26.0,3.0,3.0,3.0,5.0,2.0,1.0
3656,7268.0,0.0,0.0,1.0,25.0,5.0,5.0,5.0,10.0,4.0,10.0,5.0,10.0,8.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3657,7269.0,0.0,0.0,1.0,26.0,5.0,7.0,8.0,6.0,4.0,7.0,7.0,5.0,6.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3658,7270.0,0.0,0.0,0.0,26.0,5.0,6.0,5.0,8.0,2.0,8.0,6.0,6.600160470714095,5.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3659,7271.0,0.0,1.0,0.0,24.0,5.0,8.0,7.0,9.0,6.0,8.0,8.0,9.0,8.0,23.0,4.0,2.0,2.0,6.0,2.0,1.0
3660,7272.0,0.0,1.0,0.0,23.0,5.0,6.0,6.0,7.0,2.0,8.0,7.0,6.0,7.0,23.0,4.0,2.0,2.0,6.0,2.0,1.0
3661,7273.0,0.0,0.0,0.0,29.0,5.0,4.0,3.0,7.0,2.0,8.0,9.0,8.0,4.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3662,7274.0,0.0,0.0,1.0,22.0,5.0,5.0,6.0,7.0,4.0,8.0,5.0,6.0,4.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3663,7275.0,0.0,0.0,0.0,32.0,5.0,5.0,3.0,7.0,2.0,7.0,5.0,6.0,5.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3664,7276.0,0.0,0.0,0.0,22.0,5.0,7.0,3.0,8.0,2.0,10.0,4.0,10.0,4.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3665,7277.0,0.0,0.0,0.0,24.0,5.0,7.0,3.0,8.0,2.0,7.0,7.0,5.0,7.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3666,7278.0,0.0,0.0,1.0,23.0,5.0,3.0,5.0,7.0,4.0,10.0,5.0,10.0,5.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3667,7279.0,0.0,1.0,1.0,23.0,5.0,6.0,9.0,5.0,4.0,8.0,4.0,7.0,6.0,23.0,4.0,2.0,2.0,6.0,2.0,1.0
3668,7280.0,0.0,0.0,1.0,24.0,5.0,8.0,3.0,8.0,4.0,8.0,6.0,8.0,6.0,23.0,4.0,2.0,2.0,6.0,2.0,0.0
3669,7281.0,0.0,0.0,1.0,23.0,5.0,7.0,5.0,8.0,4.0,5.0,8.0,6.0,7.0,23.0,4.0,2.0,2.0,6.0,13.0,0.0
3670,7282.0,0.0,0.0,0.0,24.0,5.0,6.265184626978146,5.529150471960023,7.245558375634518,2.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,23.0,4.0,2.0,2.0,6.0,13.0,0.0
3671,7283.0,0.0,0.0,0.0,30.0,5.0,5.0,6.0,6.0,2.0,7.0,6.0,6.0,5.0,23.0,4.0,2.0,2.0,6.0,13.0,0.0
3672,7284.0,0.0,0.0,0.0,30.0,5.0,5.0,1.0,7.0,2.0,6.0,4.0,2.0,4.0,23.0,4.0,2.0,2.0,6.0,13.0,0.0
3673,7285.0,0.0,1.0,0.0,30.0,5.0,7.0,5.0,9.0,2.0,9.0,9.0,8.0,5.0,23.0,4.0,2.0,2.0,6.0,13.0,1.0
3674,7286.0,0.0,0.0,0.0,28.0,5.0,4.0,5.0,8.0,2.0,6.0,6.0,8.0,5.0,23.0,4.0,2.0,2.0,6.0,13.0,0.0
3675,7287.0,0.0,0.0,0.0,30.0,5.0,6.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,23.0,4.0,2.0,2.0,6.0,13.0,0.0
3676,7288.0,0.0,0.0,0.0,27.0,5.0,4.0,7.0,8.0,1.0,9.0,5.0,8.0,6.0,23.0,4.0,2.0,2.0,6.0,13.0,0.0
3677,7289.0,0.0,0.0,0.0,25.0,5.0,4.0,1.0,5.0,2.0,5.0,7.0,5.0,4.0,23.0,4.0,2.0,2.0,6.0,13.0,0.0
3678,7290.0,0.0,0.0,0.0,25.0,15.0,3.0,1.0,8.0,4.0,10.0,10.0,10.0,5.0,23.0,2.0,1.0,1.0,2.0,13.0,0.0
3679,7291.0,0.0,0.0,0.0,26.0,15.0,6.265184626978146,5.529150471960023,7.245558375634518,4.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,23.0,2.0,1.0,1.0,2.0,13.0,0.0
3680,7292.0,0.0,1.0,1.0,26.0,15.0,7.0,5.0,8.0,2.0,8.0,7.0,6.0,8.0,23.0,2.0,1.0,1.0,2.0,13.0,1.0
3681,7293.0,0.0,0.0,0.0,24.0,15.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,8.0,23.0,2.0,1.0,1.0,2.0,13.0,1.0
3682,7294.0,0.0,1.0,1.0,23.0,15.0,8.0,7.0,8.0,2.0,7.0,8.0,7.0,7.0,23.0,2.0,1.0,1.0,2.0,13.0,1.0
3683,7295.0,0.0,0.0,1.0,29.0,15.0,4.0,3.0,3.0,2.0,6.0,8.0,6.0,7.0,23.0,2.0,1.0,1.0,2.0,13.0,0.0
3684,7296.0,0.0,1.0,0.0,22.0,15.0,7.0,6.0,8.0,4.0,8.0,8.0,8.0,8.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
3685,7297.0,0.0,0.0,1.0,32.0,15.0,5.0,6.0,5.0,2.0,6.0,8.0,7.0,7.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
3686,7298.0,0.0,0.0,1.0,22.0,15.0,8.0,6.0,7.0,2.0,6.0,10.0,7.0,10.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
3687,7299.0,0.0,0.0,1.0,24.0,15.0,7.0,4.0,6.0,2.0,6.0,7.0,5.0,7.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
3688,7300.0,0.0,0.0,0.0,23.0,15.0,6.265184626978146,5.529150471960023,7.245558375634518,4.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,23.0,2.0,1.0,1.0,2.0,6.0,0.0
3689,7301.0,0.0,0.0,0.0,23.0,15.0,8.0,2.0,6.0,4.0,7.0,8.0,6.0,8.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
3690,7302.0,0.0,0.0,0.0,24.0,15.0,3.0,5.0,8.0,4.0,8.0,5.0,8.0,8.0,23.0,2.0,1.0,1.0,2.0,6.0,0.0
3691,7303.0,0.0,0.0,0.0,23.0,15.0,7.0,6.0,7.0,4.0,7.0,6.0,8.0,9.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
3692,7304.0,0.0,0.0,1.0,24.0,15.0,5.0,2.0,4.0,2.0,5.0,8.0,7.0,8.0,23.0,2.0,1.0,1.0,2.0,6.0,0.0
3693,7305.0,0.0,1.0,1.0,30.0,15.0,8.0,6.0,7.0,2.0,7.0,8.0,6.0,9.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
3694,7306.0,0.0,0.0,1.0,30.0,15.0,7.0,4.0,7.0,2.0,6.0,7.0,7.0,8.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
3695,7307.0,0.0,0.0,1.0,30.0,15.0,4.0,1.0,2.0,2.0,3.0,8.0,2.0,8.0,23.0,2.0,1.0,1.0,2.0,6.0,1.0
